frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.12964,-0.52376,0.07096,-17.92366,12.87532,-24.84478
1,-1.33944,-1.03133,-0.0293,-28.67176,47.24682,-99.40967
2,-1.43481,-1.15348,-0.05485,-101.82188,87.71501,-181.8626
3,-1.53174,-1.48983,0.02246,-190.1883,128.66158,-235.55216
4,-1.23324,-1.32869,-0.08537,-250.98219,169.27226,-274.88041
5,-0.76742,-1.11214,-0.23942,-250.66667,179.27735,-288.24427
6,-0.33993,-0.85116,-0.26123,-251.04326,159.79644,-262.2799
7,-0.07104,-0.39323,-0.25358,-295.54199,148.40712,-183.64377
8,0.118,0.04427,-0.30273,-239.39949,122.58524,-118.15776
9,0.0354,0.40479,-0.26611,-179.0229,81.92366,-48.39695
10,0.00602,0.61068,-0.23722,-115.45038,59.18575,24.01018
11,0.06348,0.91081,-0.1967,-68.35623,32.37659,93.18066
12,0.19816,0.71346,-0.14103,8.71247,3.60305,123.06361
13,0.29395,0.33976,-0.12964,26.00509,-21.43511,150.15776
14,0.40763,-0.03068,-0.19303,27.39949,-60.94656,164.92621
15,0.37321,-0.25895,-0.24813,34.38168,-99.48092,143.39949
16,0.26506,-0.51156,-0.39901,40.90585,-127.98982,118.47328
17,0.06641,-0.50081,-0.48413,28.68193,-160.22392,104.99746
18,-0.12321,-0.68636,-0.60628,23.257,-179.59288,87.70483
19,-0.33822,-0.93254,-0.6508,18.43257,-211.6743,41.92366
20,-0.57764,-1.01131,-0.68205,59.51145,-249.24173,-12.60051
21,-0.7867,-1.34351,-0.69914,54.1883,-241.24173,-78.6056
22,-0.93921,-1.18766,-0.81649,-23.49109,-235.29771,-128.86514
23,-1.23283,-1.28581,-0.90861,-63.12468,-198.20865,-189.05852
24,-1.32902,-1.25952,-0.87793,-110.41221,-107.0229,-221.28244
25,-1.19303,-0.90243,-0.84798,-165.61832,-13.97455,-223.94911
26,-0.78825,-0.83488,-0.69743,-174.11705,40.75318,-213.73028
27,-0.48307,-0.4869,-0.66007,-209.94402,64.76336,-160.56997
28,-0.38387,-0.24552,-0.63761,-210.91094,85.486,-96.50891
29,-0.32389,-0.01481,-0.60286,-166.71756,128.42748,-28.98728
30,-0.21248,0.05249,-0.46029,-151.28753,158.97201,33.11959
31,0.07764,0.19832,-0.44906,-156.39695,157.41476,86.07634
32,0.29338,0.32365,-0.40332,-112.36641,124.98728,123.77608
33,0.53735,0.00024,-0.30103,-40.47837,113.31298,144.49873
34,0.86434,-0.35604,-0.14722,-29.41476,73.8626,145.25191
35,1.02368,-0.57096,-0.14274,10.25954,37.58779,85.78117
36,1.02197,-0.47437,-0.24528,42.84987,9.15013,17.79135
37,0.91886,-0.29346,-0.35221,31.26718,-13.55725,-3.93893
38,0.78158,-0.19588,-0.41642,14.48346,-17.19084,-6.05598
39,0.69629,-0.15894,-0.40739,10.50382,-11.35878,0.82443
40,0.64608,-0.13737,-0.41382,0.69211,-12.63104,11.3486
41,0.60042,-0.14917,-0.39469,10.95165,-19.54198,23.29771
42,0.54533,-0.12476,-0.39103,1.8626,-33.7201,44.64122
43,0.41748,-0.09521,-0.31885,5.49618,-56.8855,75.20611
44,0.30461,-0.17244,-0.16089,21.36387,-86.1883,117.49618
45,0.11247,-0.37915,-0.26693,22.39186,-127.32824,168.06107
46,-0.1626,-0.54631,-0.25309,72.90585,-181.3028,207.47074
47,-0.62183,-0.82674,-0.19556,120.10178,-226.09669,232.5598
48,-0.98901,-0.9502,-0.23332,115.88804,-220.56997,225.02799
49,-1.32243,-1.04386,-0.26326,143.17557,-170.91094,196.35623
50,-1.41577,-1.06535,-0.25985,153.60814,-100.4173,173.25191
51,-1.29834,-0.87687,-0.08366,116.11196,-59.49109,155.27735
52,-1.20199,-0.72607,0.05257,71.28753,-35.06361,115.07379
53,-1.08203,-0.4987,0.1167,34.75827,-33.37405,56.25445
54,-1.03174,-0.33252,0.18001,40.68193,-37.59796,7.9084
55,-0.99634,-0.29972,0.26497,43.65394,-28.10178,-6.68702
