frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.96883,0.05729,0.36727,11.87786,3.16539,-0.69211
1,-0.97974,0.04858,0.36239,1.84224,1.17048,-0.59033
2,-0.97697,0.06169,0.36922,-5.41476,-1.78117,-1.00763
3,-0.97534,0.05298,0.35758,-5.46565,-2.26972,-2.42239
4,-0.97599,0.03263,0.3632,-14.22901,-6.22901,-4.78371
5,-0.97241,0.04215,0.38631,-9.23155,-4.61069,-7.15522
6,-0.97681,0.01685,0.39209,-3.16539,-4.0916,-4.64122
7,-0.97632,0.03272,0.36825,-2.15776,-3.53181,-1.61832
8,-0.97583,0.07503,0.39421,4.33588,0.19338,3.43003
9,-0.98617,0.06632,0.35124,12.86514,5.75064,7.257
10,-0.95378,0.00814,0.39461,3.46056,6.76845,8.70229
11,-0.9694,-0.0332,0.45516,-17.5369,2.70738,6.96183
12,-0.94946,0.09155,0.45915,-14.44275,-1.45547,-1.00763
13,-0.95142,0.08293,0.37769,23.257,-0.56997,-12.47837
14,-0.97632,0.01685,0.37248,8.96692,-0.28499,-4.19338
15,-0.96712,0.02832,0.38875,0.22392,-0.24427,0.33588
16,-0.97738,-0.01066,0.39022,10.88041,3.13486,-3.40967
17,-0.94613,0.01147,0.4091,7.9084,5.58779,-4.31552
18,-0.95605,0.01676,0.41325,12.39695,7.91858,-4.35623
19,-0.9467,0.03198,0.40568,12.80407,10.59542,-2.72774
20,-0.93376,-0.00578,0.40747,17.31298,12.46819,1.42494
21,-0.88745,-0.09644,0.40137,7.36896,13.37405,6.07634
22,-0.87459,-0.06315,0.33765,-10.4631,11.39949,2.25954
23,-0.86287,0.03849,0.29761,-17.23155,15.71501,-5.29262
24,-0.86263,0.06307,0.28068,-6.83969,22.52417,-4.47837
25,-0.85514,0.01383,0.26188,-6.76845,23.47074,-13.01781
26,-0.93449,0.02067,0.18262,-20.6514,21.63868,-22.68702
27,-1.04818,0.17863,0.13997,3.13486,24.59033,-49.2112
28,-1.05013,0.08691,0.14437,23.29771,18.99237,-37.89313
29,-1.04362,-0.01904,0.13468,-14.70738,17.76081,-19.57252
30,-1.06209,-0.01318,0.15356,-23.89822,12.87532,-15.79644
31,-1.07593,-0.00562,0.13786,-9.67939,5.59796,-18.6972
32,-1.12598,-0.09147,0.14901,-10.32061,9.98473,-3.56234
33,-1.17358,-0.0887,0.14453,-29.65903,12.45802,6.34097
34,-1.1722,-0.03003,0.1477,-19.9084,11.66412,3.73537
35,-1.15763,-0.05526,0.1862,-2.95165,4.52926,1.80153
36,-1.12712,-0.03898,0.18921,-3.54198,-3.37913,4.90585
37,-1.13062,-0.04362,0.14494,-8.50891,-7.66412,4.08143
38,-1.12215,-0.01742,0.11711,0.25445,-7.01272,-2.09669
39,-1.12956,-0.03963,0.1145,6.6056,-5.10941,-3.04326
40,-1.13591,-0.03792,0.11605,4.61069,-4.03053,-4.90585
41,-1.14714,-0.01302,0.13436,7.61323,-5.38422,-9.57761
42,-1.14282,0.00879,0.16235,9.69975,-10.23919,-7.29771
43,-1.12134,0.04565,0.16048,10.11705,-14.54453,-1.09924
44,-1.10832,-0.01546,0.1897,5.51654,-18.50382,6.06616
45,-1.08073,-0.01058,0.18897,-16.84478,-21.75064,14.06616
46,-1.07381,0.01693,0.21297,-21.67939,-23.15522,17.17048
47,-0.99284,0.03125,0.27262,-23.26718,-24.82443,21.89313
48,-1.00024,0.1097,0.31283,-4.76336,-19.28753,31.77608
49,-0.84749,-0.04801,0.27303,10.50382,-13.33333,44.76336
50,-0.63192,-0.13029,0.34342,21.42494,-12.02036,40.34606
51,-0.72876,-0.15055,0.34562,27.56234,-14.63613,21.37405
52,-0.88826,-0.02262,0.29557,14.06616,-6.80916,8.58015
53,-0.96704,0.01709,0.30762,6.99237,-1.9542,3.75573
54,-0.95679,-0.02645,0.36939,-3.35878,-7.29771,4.19338
55,-0.99105,0.08577,0.38037,0.8855,-4.14249,0.4173
56,-0.97567,0.02702,0.41374,11.53181,-0.63104,-10.6972
57,-0.97201,0.0721,0.39486,7.50127,-1.09924,-11.54198
58,-0.96598,0.05233,0.38558,0.87532,-1.41476,-7.83715
