frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.25684,-0.92033,-0.24194,-1.87277,0.81425,-0.54962
1,-0.25977,-0.92082,-0.24398,-1.82188,0.79389,-0.54962
2,-0.25716,-0.92285,-0.24316,-1.82188,0.61069,-0.61069
3,-0.25505,-0.92049,-0.24528,-2.07634,0.5598,-0.73282
4,-0.26302,-0.92187,-0.24308,-2.23919,0.22392,-1.0687
5,-0.26571,-0.92179,-0.24097,-2.58524,-0.13232,-1.69975
6,-0.25431,-0.92074,-0.24316,-3.80662,-0.75318,-3.36896
7,-0.25911,-0.92733,-0.24048,-3.07379,-2.11705,-4.17303
8,-0.24365,-0.9209,-0.23853,-6.48346,-2.45293,-5.51654
9,-0.24976,-0.93294,-0.25081,-8.33588,-4.15267,-4.80407
10,-0.24422,-0.88843,-0.23258,-8.89567,-3.23664,-5.08906
11,-0.25187,-0.92179,-0.31649,-11.1145,-3.29771,-8.27481
12,-0.23039,-0.92293,-0.2911,-3.23664,-3.71501,-4.61069
13,-0.2242,-0.92106,-0.25911,3.13486,-5.55725,-4.06107
14,-0.21655,-0.93205,-0.25578,0.68193,-5.59796,-3.38931
15,-0.18986,-0.91382,-0.2745,2.9313,-4.86514,-0.48855
16,-0.17887,-0.89697,-0.26969,14.75827,-5.92366,3.14504
17,-0.24235,-0.87223,-0.14038,20.92621,-4.86514,6.11705
18,-0.21118,-0.99528,-0.13249,20.48855,2.29008,6.6972
19,-0.22022,-1.0765,-0.20605,13.45547,10.54453,22.56489
20,-0.27718,-0.97974,-0.24284,22.06616,2.24936,40.52926
21,-0.34652,-1.04728,-0.16113,42.32061,-9.93384,63.38931
22,-0.37345,-0.95361,-0.09497,5.98473,-16.85496,75.86768
23,-0.46639,-0.82332,-0.03296,9.22137,-27.07379,74.26972
24,-0.60303,-0.79696,-0.0236,22.50382,-36.3257,70.33079
25,-0.66211,-0.74797,0.02214,26.24936,-40.34606,69.43511
26,-0.67822,-0.69889,0.06649,27.06361,-41.43511,66.72774
27,-0.75008,-0.70459,0.11247,39.63359,-44.4173,63.32824
28,-0.77043,-0.66105,0.16219,36.8855,-47.64377,65.3028
29,-0.83553,-0.55347,0.24626,45.16031,-48.96692,71.98982
30,-0.85645,-0.48486,0.32056,45.64885,-48.86514,78.86005
31,-0.86296,-0.39087,0.41512,39.26718,-48.54962,81.61832
32,-0.8807,-0.32186,0.45939,37.59796,-41.34351,84.46819
33,-0.86776,-0.26831,0.45581,24.49873,-34.6056,83.5827
34,-0.91496,-0.09766,0.46021,9.00763,-31.21628,71.65394
35,-0.93148,-0.05851,0.48804,31.6743,-15.77608,56.30534
36,-0.90023,-0.10677,0.50627,29.99491,8.42748,43.57252
37,-0.90007,-0.06185,0.54053,2.41221,5.19084,32.18321
38,-0.91113,-0.03695,0.47103,0.8855,7.55216,21.85242
39,-0.93294,0.08122,0.55265,-7.24682,2.86005,13.73028
40,-0.92358,0.09521,0.4882,-14.19847,6.08651,15.70483
41,-0.92806,0.09993,0.52051,-0.08143,3.81679,6.99237
42,-0.91675,0.07943,0.51628,-2.9313,1.54707,6.19847
43,-0.92391,0.08537,0.5214,-4.04071,0.6514,6.92112
44,-0.92684,0.08032,0.4991,-4.61069,1.05852,5.2112
