frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.00073,-0.13468,0.26123,-2.71756,-0.4173,-0.49873
1,-0.99406,-0.14461,0.24756,-2.6056,-0.60051,-0.47837
2,-0.97803,-0.18888,0.20662,-9.02799,-1.08906,-3.47074
3,-1.00879,-0.30908,0.15186,-31.55216,1.3944,-11.87786
4,-1.07031,-0.34814,0.17489,-44.8855,9.98473,-34.01527
5,-1.06266,-0.52718,0.23551,45.73028,19.63359,-89.56743
6,-1.12842,-0.69401,0.27946,71.47074,9.0687,-155.54198
7,-1.16715,-0.88493,0.4598,62.52417,-12.04071,-203.71501
8,-1.03784,-0.92513,0.52645,24.70229,-46.08651,-227.54198
9,-0.79183,-1.12191,0.54297,7.01272,-64.56997,-232.73282
10,-0.58252,-1.58301,0.59277,-55.10433,-80.24428,-242.22901
11,-0.36165,-1.28312,0.38436,-135.05344,-77.76081,-271.6743
12,-0.21924,-1.10644,0.20654,-132.78372,-77.13995,-286.98219
13,-0.01025,-1.19287,0.14461,-210.24936,-31.47074,-257.0687
14,0.08049,0.30046,0.1853,-204.4173,19.96947,-228.54962
15,0.39811,-0.08122,0.295,-31.92875,-3.5827,-182.08651
16,0.58675,0.05778,0.03491,-87.92875,-30.82952,-115.23664
17,0.63753,0.13127,-0.22624,-109.24173,-33.27226,-67.06361
18,0.62956,0.23674,-0.36149,-67.96947,-7.51145,-36.43766
19,0.56258,0.30933,-0.2478,5.45547,23.9084,-21.31298
20,0.49585,0.55933,-0.05461,57.67939,66.61578,-1.88295
21,0.52401,0.61051,0.09049,92.01018,116.75318,16.79389
22,0.64714,0.69588,0.46191,196.68193,171.62341,47.72519
23,0.55143,0.74007,1.04175,335.33842,223.04326,104.60051
24,0.43164,0.68197,1.64201,257.68957,214.42239,192.5598
25,-0.15649,0.39136,2.20142,315.24682,157.54707,325.42494
26,-0.58341,-0.14095,2.48576,31.05343,108.83461,421.07888
27,-1.19157,-0.86222,2.61133,55.80662,-53.40458,448.60051
28,-1.14298,-1.10303,1.54989,-205.42494,-168.69211,337.55725
29,-1.0769,-1.05257,0.99154,-200.36641,-235.19593,209.31298
30,-1.26213,-0.94491,0.34253,-159.18575,-218.86005,126.55471
31,-0.96704,-0.60433,-0.05119,-171.23664,-169.90331,36.60051
32,-0.71183,-0.57064,-0.54614,-147.54198,-104.58015,-12.60051
33,-0.46493,-0.59692,-0.68188,-62.9313,-52.45802,-9.67939
34,-0.47111,-0.92692,-0.23242,18.61578,-7.43003,-8.46819
35,-0.54517,-0.82267,0.07495,-3.54198,17.8626,-34.63613
36,-0.40283,-0.6189,0.17814,-45.63868,23.97964,-23.28753
37,-0.3352,-0.58097,0.10482,-81.67939,32.34606,14.57506
38,-0.32438,-0.70166,0.07674,-26.54453,48.68193,62.98219
39,-0.37777,-0.9633,0.16838,36.35623,79.71501,107.04326
40,-0.30013,-1.18717,0.43075,106.9313,120.743,124.24427
41,-0.44735,-1.36768,0.51961,140.05089,141.47583,101.32315
42,-0.43164,-1.16292,0.63542,94.79898,132.40712,73.2112
43,-0.4117,-0.94792,0.61287,67.40967,143.49109,72.93639
44,-0.37809,-0.96216,0.65633,114.35115,153.76081,78.72774
45,-0.4668,-0.80216,0.57381,112.51908,144.45802,66.39186
46,-0.58521,-0.7474,0.56445,110.88041,133.78117,75.9084
47,-0.71102,-0.79549,0.53939,88.70229,108.05089,100.56997
48,-0.85514,-0.73942,0.43311,68.40712,59.52163,114.08651
49,-0.9349,-0.74056,0.42489,80.42748,18.02545,98.32061
50,-0.96574,-0.57292,0.309,53.26209,-6.84987,62.62595
51,-0.96427,-0.58643,0.21232,85.82188,2.97201,33.49618
52,-1.00675,-0.51571,0.20101,64.5598,12.11196,7.26718
53,-0.97917,-0.36605,0.229,-6.75827,0.39695,8.47837
54,-0.96427,-0.22526,0.25171,-48.6514,-2.83969,15.97964
55,-0.9729,-0.20296,0.28255,-45.23155,0.42748,20.66158
