frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.94702,-0.31356,0.02856,51.48092,7.95929,8.96692
1,-0.95239,-0.31852,0.05216,61.11959,7.23664,11.47074
2,-0.95459,-0.30924,0.04907,70.95165,9.38422,17.03817
3,-0.95996,-0.38029,0.04679,93.47583,11.10433,16.58015
4,-0.9388,-0.46948,0.09001,115.22646,14.6972,3.50127
5,-0.93058,-0.57235,0.12443,142.54453,12.54962,-20.60051
6,-0.92375,-0.68042,0.22681,135.81679,2.62595,-46.12723
7,-0.94124,-0.77686,0.41903,110.18829,-19.10433,-72.40712
8,-0.94393,-0.8881,0.57446,100.73282,-57.70992,-108.52926
9,-1.02018,-0.97941,0.76579,56.18321,-108.36641,-148.71247
10,-1.06991,-1.07088,0.9659,35.19593,-162.14758,-176.79389
11,-1.02295,-1.02311,1.06038,-0.36641,-218.08651,-203.22646
12,-0.79761,-0.84456,0.98364,-33.73028,-254.99237,-206.72774
13,-0.55184,-0.67749,0.79549,-41.88295,-268.30534,-197.91349
14,-0.24626,-0.44824,0.46248,-31.41985,-258.19847,-176.8855
15,0.01506,-0.38607,0.12972,-17.58779,-219.89822,-148.82443
16,0.30477,-0.20215,-0.17839,0.72265,-164.04071,-112.25445
17,0.52091,-0.15674,-0.4349,5.0687,-92.84478,-59.89822
18,0.77083,-0.26969,-0.34888,3.86768,-18.12723,-4.59033
19,0.94214,-0.44043,-0.08618,7.06361,11.56234,13.8117
20,0.91447,-0.46867,-0.00521,-4.16285,8.90585,9.15013
21,0.8763,-0.46647,0.00439,-5.00763,3.93893,3.75573
22,0.86247,-0.44897,0.01798,-0.78372,0.95674,0.0
23,0.86255,-0.47209,-0.00431,0.5598,1.17048,-1.46565
24,0.87777,-0.45654,-0.00765,-0.86514,1.19084,-0.9771
25,0.87044,-0.46346,0.00098,0.17303,0.04071,-2.75827
26,0.8689,-0.46354,-0.00488,0.60051,-0.69211,-3.32824
27,0.86808,-0.44637,-0.00537,-3.68448,-1.03817,-1.75064
28,0.86369,-0.45858,-0.00854,-1.5369,-1.22137,-1.84224
29,0.86247,-0.44971,-0.01245,-4.30534,-0.46819,-0.79389
30,0.85848,-0.43579,-0.03255,-4.6514,0.16285,-1.45547
31,0.85091,-0.40413,-0.04785,-2.11705,4.27481,2.14758
32,0.8252,-0.3807,-0.09741,-5.22137,12.33588,9.80153
33,0.72233,-0.3147,-0.18555,-14.79898,33.35369,28.68193
34,0.62158,-0.3182,-0.14119,-22.63613,69.51654,67.23664
35,0.47241,-0.39429,-0.03214,-45.82188,99.6743,115.257
36,0.33577,-0.50073,0.17269,-20.79389,113.42494,164.42748
37,0.15153,-0.74593,0.27181,-15.53181,116.45802,189.28244
38,-0.0673,-0.90454,0.31616,-32.43766,114.35114,207.28753
39,-0.32951,-0.91748,0.34041,-46.98219,100.0916,225.19084
40,-0.59367,-1.00195,0.23918,-68.61069,85.27226,239.97964
41,-0.84513,-0.86344,0.18571,-84.47837,64.17303,245.77099
42,-1.17936,-0.79232,0.12671,-32.38677,39.38931,248.72265
