frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.97632,-0.2207,0.28564,-0.96692,1.43511,-1.07888
1,-0.98771,-0.2251,0.28776,-1.44529,1.75064,-1.52672
2,-1.09961,-0.27026,0.23877,7.62341,5.90331,-12.36641
3,-1.33358,-0.68457,0.05021,26.09669,38.70738,-63.80662
4,-1.6075,-0.92716,-0.13273,-24.39695,105.8117,-157.31298
5,-1.7369,-1.24137,-0.27759,-91.19593,185.70992,-224.71247
6,-1.42228,-1.24577,-0.42773,-180.27481,260.77354,-278.98219
7,-0.94653,-0.94645,-0.33496,-263.73537,317.87277,-297.64885
8,-0.19279,-0.34554,-0.104,-288.72265,382.12723,-248.73282
9,0.29321,-0.24748,-0.15527,-253.17048,364.56997,-180.30534
10,0.76408,0.01587,-0.05257,-192.6514,308.46819,-101.52672
11,0.91895,-0.01636,0.27637,-77.80153,215.12468,-46.74809
12,1.20256,0.24984,0.71305,-76.15267,99.1145,-12.50891
13,0.92342,0.54964,1.03174,17.08906,-170.35115,94.97201
14,-1.49699,-0.448,-0.54191,22.79898,-335.6743,158.58524
15,-0.00146,-0.12044,-1.00317,61.17048,-58.82952,63.50127
16,0.57186,-0.1106,-0.36475,19.7659,34.6056,-98.24936
17,0.88143,0.3138,-0.46753,-0.0916,18.63613,-83.78626
18,0.66113,0.13045,-0.59367,27.69466,-1.12977,-29.40458
19,0.56877,0.03963,-0.53711,32.53944,13.57761,-29.26209
20,0.63794,-0.00472,-0.40316,43.0229,22.77863,-37.16031
21,0.63761,-0.02824,-0.31022,45.82188,11.92875,-40.01018
22,0.51351,0.06706,-0.25968,16.70229,5.22137,-40.0916
23,0.55461,0.11865,-0.18197,43.68448,-22.23919,-40.743
24,0.57235,0.08244,-0.05168,62.64631,-76.16285,21.98473
25,0.46989,0.1866,0.01147,132.5598,-160.01018,108.45802
26,0.02816,-0.13053,0.0721,334.3715,-217.87277,221.05852
27,-0.39933,-1.24894,-0.18807,280.14249,-159.45038,320.4173
28,-0.77295,-1.31356,-0.66333,61.42494,-158.76845,323.08397
29,-1.05705,-1.36971,-0.56413,77.41476,-159.69466,272.10178
30,-1.24943,-0.96216,-0.29061,75.54198,-134.80916,246.23919
31,-1.34473,-0.89372,-0.13493,85.33333,-103.29771,207.17557
32,-1.25798,-0.72013,-0.00757,89.92366,-76.83461,152.02036
33,-1.09082,-0.49495,0.02344,106.32061,-58.50382,73.70992
34,-1.10311,-0.32267,0.16553,92.90585,-50.03562,21.18066
35,-1.0057,-0.25732,0.29785,53.50636,-31.9084,1.31298
36,-0.9493,-0.23722,0.43327,31.50127,-30.52417,-7.27735
37,-0.99268,-0.22868,0.3278,-24.89567,-23.6743,4.64122
38,-1.01514,-0.14266,0.32633,-97.46565,-18.4631,20.40712
39,-0.95337,-0.07137,0.41056,-64.45802,-12.99746,12.76336
40,-0.92782,-0.16121,0.42782,-24.60051,-5.24173,6.08651
