frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98739,-0.20142,0.13485,-1.85242,1.13995,-0.15267
1,-0.98885,-0.20947,0.1224,-1.10941,1.65903,-0.22392
2,-0.98853,-0.22445,0.11995,0.9771,2.54453,-1.5369
3,-0.98625,-0.22371,0.10042,23.94911,0.96692,-6.01527
4,-0.98747,-0.30282,0.05339,74.79898,-1.20102,-16.26463
5,-0.96973,-0.43213,0.10116,136.40712,-4.77354,-38.47328
6,-0.97648,-0.61426,0.16659,139.80662,-8.44784,-72.34606
7,-0.95353,-0.62988,0.26823,83.1145,-12.82443,-93.73028
8,-0.98006,-0.59294,0.3217,55.22646,-17.28244,-105.19084
9,-0.89355,-0.58105,0.34945,30.05598,-16.63104,-109.41476
10,-0.88005,-0.58447,0.38086,13.3028,-14.56489,-102.12723
11,-0.80249,-0.61409,0.39746,10.06616,-11.97964,-98.30025
12,-0.64673,-0.60295,0.39681,20.72265,-15.54198,-92.89567
13,-0.54598,-0.56185,0.41715,40.90585,-20.29517,-83.87786
14,-0.4777,-0.46647,0.41284,43.3486,-15.51145,-62.23919
15,-0.47738,-0.35588,0.37785,30.16794,2.10687,-34.45293
16,-0.5485,-0.25244,0.38761,14.76845,23.97964,6.10687
17,-0.63533,-0.16984,0.33838,3.79644,42.10687,47.63359
18,-0.92407,-0.13932,0.41732,9.04835,65.77099,91.36896
19,-1.28703,-0.15666,0.45524,4.50891,89.88295,143.81679
20,-1.587,-0.23446,0.47298,22.10687,103.07379,184.39695
21,-1.97282,-0.13062,0.50871,44.44784,116.53944,212.39695
22,-2.09505,-0.07381,0.50114,133.48601,137.50636,219.77608
23,-2.05859,-0.10319,0.48592,132.12214,162.98219,236.9771
24,-1.646,-0.14844,0.36694,103.45038,177.08906,230.53435
25,-1.09587,-0.21216,0.3112,108.83461,164.49873,186.92112
26,-0.62817,-0.25138,0.32064,108.39695,134.12723,132.66158
27,-0.37199,-0.43652,0.36296,86.43257,85.77099,71.29771
28,-0.27686,-0.46631,0.26872,59.91858,19.27735,1.31298
29,-0.35197,-0.38615,0.25692,-18.6056,-35.56234,-43.61323
30,-0.79313,-0.05583,0.37451,-59.6743,-83.73537,-98.80916
31,-1.74894,0.26058,0.48047,-50.66667,-162.05598,-160.90585
32,-2.71696,0.31755,0.69279,-50.51399,-240.18321,-184.39695
33,-3.84025,0.11434,0.76229,17.44529,-338.66667,-194.19847
34,-4.28133,0.0293,0.79826,-31.36896,-436.96692,-208.4173
35,-3.86214,0.17757,0.52987,-114.41221,-479.75573,-249.61832
36,-2.61825,0.44108,0.14437,-173.23155,-380.11196,-200.05089
37,-1.40544,0.54867,-0.1062,-151.97964,-241.99491,-126.65649
38,-0.60986,0.29631,0.12207,-87.84733,-140.39695,-69.05852
39,-0.07186,-0.10799,0.20776,-47.10433,-90.14758,-27.22646
40,0.14347,-0.37028,0.29606,-11.88804,-46.41221,-3.39949
41,0.16496,-0.64608,0.44149,2.54453,-16.56997,15.94911
42,0.12573,-0.71322,0.52441,15.00254,5.28244,19.94911
43,0.07943,-0.75244,0.57121,25.9542,18.1374,25.85242
44,0.00749,-0.74935,0.6731,18.16794,32.12214,40.22392
45,-0.04232,-0.89356,0.7085,17.49618,33.42494,47.57252
46,-0.03361,-0.94458,0.75456,-0.19338,26.58524,43.78626
47,-0.0957,-0.86475,0.71826,-17.34351,23.19593,42.57506
48,-0.17765,-0.79777,0.75578,-36.59033,28.42748,50.05598
49,-0.10352,-0.79565,0.65251,-11.80662,36.56997,54.57506
50,-0.05339,-0.8597,0.59326,-31.40967,54.6972,58.55471
51,-0.04443,-1.01115,0.46501,-82.08651,62.12723,69.51654
52,0.06038,-1.07992,0.33691,-136.80407,64.85496,91.86768
53,-0.20435,-1.00155,0.24821,-171.28753,45.16031,117.79135
54,-0.47184,-0.92139,0.21549,-98.16794,14.33079,142.38168
55,-0.62809,-0.87549,0.18042,-4.89567,-6.3715,149.54707
56,-0.71712,-0.92196,0.18888,32.68193,-19.00254,143.88804
57,-0.72795,-0.87777,0.17391,5.03817,-25.27226,122.35114
58,-0.79403,-0.75545,0.11556,0.63104,-23.60305,102.16794
59,-0.87411,-0.65731,0.18343,34.17812,-0.90585,87.46056
60,-0.8571,-0.56559,0.17236,58.32061,3.82697,81.93384
61,-0.88118,-0.42513,0.1429,77.08906,-1.96438,63.24682
62,-0.9598,-0.4471,0.19051,96.54962,8.70229,40.75318
63,-0.99976,-0.35645,0.13346,42.50382,8.63104,18.74809
64,-1.08618,-0.1495,0.11719,-29.43511,11.37913,21.24173
65,-0.99382,-0.19051,0.20207,-46.79898,12.35623,21.78117
66,-1.01929,-0.19165,0.28499,-28.63104,10.45293,-6.77863
67,-1.0188,-0.21289,0.24617,-2.68702,6.96183,-28.39695
68,-0.97998,-0.14681,0.11645,-25.43511,2.70738,-26.39186
69,-1.00187,-0.0835,0.12703,-76.17303,5.73028,-6.30025
70,-1.01449,-0.13509,0.16569,-37.67939,7.24682,-3.4402
71,-0.98722,-0.1853,0.17611,-15.55216,4.01018,-6.98219
72,-0.98698,-0.18538,0.15438,-10.15776,1.8626,-5.44529
