frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.9825,-0.24699,0.10539,1.24173,-0.28499,0.61069
1,-0.99097,-0.24854,0.10002,0.92621,-0.20356,1.17048
2,-1.00488,-0.23039,0.03874,18.25954,1.77099,-3.52163
3,-1.08643,-0.34521,-0.08618,85.67939,18.83969,-23.38931
4,-1.14567,-0.64087,-0.23055,125.486,48.52926,-52.18321
5,-1.12614,-1.26156,-0.15902,196.02036,73.96438,-131.82697
6,-1.21248,-1.90055,0.0966,82.21883,73.6285,-229.75064
7,-1.17489,-2.14225,0.26017,36.16285,61.43511,-342.2799
8,-0.99699,-1.65934,0.35441,-72.8855,26.99237,-384.69211
9,-0.61865,-1.15332,0.33317,-90.84987,11.47074,-355.04326
10,-0.39282,-0.70353,0.54639,-126.01527,14.26972,-260.67176
11,-0.264,-0.55843,0.59888,-107.74555,-35.06361,-185.18066
12,-0.20858,-0.21818,0.42839,-152.9771,-94.3715,-128.64122
13,-0.22811,0.13346,0.29207,-147.04326,-133.44529,-88.6514
14,-0.1945,0.2819,-0.01229,-124.68193,-160.87532,-55.73537
15,-0.17098,0.33854,-0.14966,-84.30534,-174.49364,-23.70483
16,-0.35588,0.33398,-0.44255,-72.48855,-188.80407,10.94148
17,-0.61572,0.23844,-0.74113,-12.72265,-197.66921,26.65649
18,-0.7666,0.21061,-0.82308,7.13486,-192.14249,53.41476
19,-1.01522,0.45158,-1.08944,12.70229,-177.9542,70.88041
20,-1.27051,0.43742,-1.49146,54.58524,-151.257,109.17048
21,-1.39868,0.50521,-1.60173,52.76336,-109.89313,165.58779
22,-1.52816,0.10775,-1.48633,116.22392,-47.52163,206.87023
23,-1.5083,-0.6783,-1.62907,106.6972,47.10433,189.19084
24,-1.23145,-0.86019,-1.41919,45.23155,155.04326,97.77099
25,-1.05037,-0.74878,-0.9126,41.65903,227.89822,9.12977
26,-0.6652,-0.59464,-0.24211,83.79644,252.01018,-69.63868
27,-0.25277,-0.61336,0.26872,77.03817,184.56997,-159.64377
28,-0.02303,-0.29606,0.35181,-33.35369,85.85242,-199.51145
29,0.01603,0.2618,-0.02059,-84.69211,-3.1145,-181.25191
30,-0.17806,1.37996,-0.64176,-98.89059,-29.15013,-143.5827
31,-0.14657,1.27401,-0.86971,6.24936,7.46056,-64.90585
32,-0.11312,0.74723,-0.76091,-27.61323,-1.74046,9.99491
33,-0.097,0.29289,-0.46322,66.79898,7.60305,16.03053
34,-0.03027,-0.14437,-0.37158,121.54707,20.54962,1.41476
35,0.02303,-0.16772,-0.29395,110.51399,-0.66158,-12.64122
36,0.09578,-0.23153,-0.20231,159.62341,-41.61832,-10.70738
37,-0.08944,-0.39266,-0.42049,152.01018,-111.78626,19.71501
38,-0.38802,-0.67334,-0.80005,136.52926,-176.84478,70.34097
39,-0.68758,-0.65324,-0.74064,131.27735,-167.63359,81.23155
40,-0.88273,-0.81966,-0.68953,168.94656,-124.75318,99.09415
41,-1.04801,-0.99089,-0.63965,209.8626,-105.50636,127.23664
42,-1.06592,-0.90112,-0.31836,163.14504,-70.47328,152.51908
43,-1.07959,-0.86597,-0.06877,212.39695,-23.89822,145.58779
44,-1.08862,-0.85563,0.02344,170.3715,-8.87532,136.72265
45,-1.1119,-0.69141,0.09709,124.43766,-4.38677,115.91857
46,-1.06934,-0.68986,0.13062,98.15776,3.43003,72.89567
47,-1.00293,-0.53491,0.14266,63.54198,1.7201,19.66412
48,-0.97738,-0.4738,0.09912,45.46565,-1.37405,-15.93893
49,-0.98999,-0.21647,0.11141,-33.54707,0.27481,-8.62087
