frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.9821,-0.03394,0.33691,-7.27735,-0.89567,2.70738
1,-0.98226,-0.03605,0.33643,-4.92621,0.27481,2.77863
2,-0.98641,-0.04826,0.34131,-1.42494,-0.8855,1.88295
3,-0.99145,-0.03841,0.33488,-3.68448,-1.80153,2.39186
4,-0.98503,-0.03613,0.3418,-1.0687,-2.01527,3.27735
5,-0.98429,-0.0542,0.35474,-0.17303,-2.76845,2.59542
6,-0.97933,-0.0769,0.35026,3.6743,-4.21374,-1.17048
7,-0.96956,-0.10221,0.35173,8.38677,-4.2341,-6.514
8,-0.96379,-0.08651,0.29199,6.96183,-2.26972,-14.56489
9,-1.01017,0.03939,0.35962,2.3715,2.57506,-6.65649
10,-0.9764,-0.04736,0.40324,-10.66667,-4.06107,-2.92112
11,-0.96134,-0.0874,0.4126,20.85496,-1.27227,-6.48346
12,-0.95142,-0.11336,0.42961,20.25445,-0.42748,-7.30789
13,-0.94556,-0.10164,0.38232,0.98728,5.10941,2.48346
14,-0.9078,-0.2006,0.3807,11.45038,7.65394,2.38168
15,-0.91366,-0.14103,0.36816,-3.257,6.23919,7.27735
16,-0.93498,-0.14095,0.39266,-6.31043,9.13995,14.48346
17,-0.89429,-0.08114,0.41927,-8.52926,9.28244,30.514
18,-0.77319,-0.2985,0.26782,11.05344,14.49364,25.2112
19,-0.96257,-0.19596,0.28215,14.31043,32.63104,-6.84987
20,-0.91138,-0.11955,0.17765,49.38422,52.64122,-53.83206
21,-0.90633,0.35278,0.32601,13.64885,39.71501,-59.95929
22,-1.01782,0.26335,0.13794,2.86005,10.79898,-8.42748
23,-1.05249,0.19596,0.01123,-37.87277,12.21374,13.49618
24,-1.05794,-0.04582,0.05713,-6.41221,17.94402,7.85751
25,-1.12817,0.0245,0.08138,-3.83715,14.26972,-6.03562
26,-1.16105,0.04932,0.08675,-18.47328,8.0,-0.98728
27,-1.1512,0.12264,0.13354,-24.49873,7.31807,4.06107
28,-1.13737,0.03809,0.13843,6.03562,6.3715,1.64885
29,-1.13192,-0.03939,0.10246,1.45547,5.55725,0.0
30,-1.13013,-0.00749,0.09521,3.0229,3.63359,-2.9313
31,-1.11621,-0.03019,0.10807,-2.05598,1.85242,-0.58015
32,-1.1276,0.00407,0.09481,-3.22646,0.73282,-2.38168
33,-1.12028,-0.00057,0.09505,0.9771,0.22392,-3.62341
34,-1.14689,0.00529,0.08521,3.12468,-2.6972,-7.1145
35,-1.1569,0.01619,0.08301,4.04071,-4.31552,-9.00763
36,-1.14095,0.04053,0.09188,0.56997,-6.30025,-10.7888
37,-1.11808,0.06274,0.07609,5.6285,-9.42494,-12.17303
38,-1.06738,0.01978,0.08211,7.79644,-11.78626,-12.49873
39,-1.03532,0.02718,0.09733,2.63613,-14.92112,-14.38168
40,-1.01017,0.06274,0.1521,7.12468,-18.05598,-12.91603
41,-1.01408,0.10758,0.15633,10.89059,-28.10178,-3.33842
42,-0.93351,-0.14242,0.26245,-5.56743,-31.55216,24.28499
43,-0.73022,-0.27922,0.43009,-46.71756,-39.61323,34.61578
44,-0.88851,-0.29346,0.36051,-38.26972,-45.38422,16.69211
45,-1.02889,-0.15576,0.25317,-14.51399,-16.15267,8.53944
46,-0.82064,-0.10531,0.43766,-8.38677,4.86514,5.8626
47,-0.84855,-0.21322,0.38289,20.0,-4.46819,2.07634
48,-0.89543,-0.20752,0.34326,0.3257,-5.69975,4.0916
49,-0.97306,-0.12443,0.35474,-24.53944,-6.68702,7.20611
50,-0.99097,-0.00781,0.32479,-16.47837,-2.52417,8.07125
51,-0.9707,-0.07495,0.36727,0.08143,3.15522,6.76845
52,-0.99056,-0.09635,0.38908,-24.16285,6.74809,14.09669
53,-0.96305,-0.04167,0.39966,-38.29008,6.40204,17.34351
54,-0.97778,0.02059,0.34456,-27.79644,2.97201,13.05852
55,-0.9633,-0.11987,0.34098,1.94402,6.06616,-0.56997
56,-0.98804,-0.08431,0.33675,6.1883,3.14504,-11.59288
57,-0.99007,-0.0752,0.32878,-1.96438,2.12723,-8.56997
