frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.00439,-0.19678,0.05941,11.10433,5.41476,0.93639
1,-1.02433,-0.25024,-0.04574,27.1145,16.30534,-2.35115
2,-1.03247,-0.36141,-0.04248,30.90076,25.6285,-8.54962
3,-1.07137,-0.5708,-0.08268,46.52417,30.89059,-35.33842
4,-1.05322,-0.7002,0.05192,69.07888,30.1883,-71.08397
5,-1.03215,-0.88403,0.32829,77.67939,8.94656,-125.34351
6,-0.99683,-0.87191,0.46338,6.39186,-21.11959,-165.99491
7,-0.93302,-0.92171,0.59644,0.85496,-55.80662,-194.06616
8,-0.9353,-1.06868,0.61556,-8.35623,-94.21883,-215.31807
9,-0.75415,-0.97062,0.66935,-39.50127,-120.72265,-227.93893
10,-0.60116,-0.80648,0.51383,-34.74809,-153.23155,-214.21883
11,-0.45939,-0.74219,0.396,-47.94911,-186.98219,-166.54453
12,-0.38802,-0.73153,0.13818,-60.78371,-207.92875,-124.78371
13,-0.26326,-0.71842,0.06331,-61.61832,-195.32824,-107.4402
14,-0.02759,-0.59546,-0.104,-47.27735,-172.73282,-85.38422
15,0.09017,-0.58822,-0.89185,-93.10941,-128.08142,-42.9313
16,0.29753,-0.43945,-0.83879,-66.36132,-30.07634,3.45038
17,0.40641,-0.757,-0.38371,-16.40712,-9.93384,-3.98982
18,0.34513,-0.70671,-0.40487,-7.26718,4.34606,0.02036
19,0.37606,-0.76326,-0.40918,4.20356,7.45038,-0.48855
20,0.38859,-0.8099,-0.42749,-0.51908,4.0916,0.62087
21,0.38989,-0.80444,-0.42,-3.83715,3.82697,-0.98728
22,0.37939,-0.75342,-0.40983,-4.80407,1.57761,-1.94402
23,0.37394,-0.74382,-0.40755,-2.59542,1.92366,-1.65903
24,0.38005,-0.79354,-0.4187,1.49618,1.79135,0.4173
25,0.38656,-0.76286,-0.4257,-0.61069,3.01272,-1.38422
26,0.3925,-0.7915,-0.41561,-2.01527,5.69975,-1.38422
27,0.3623,-0.7395,-0.46989,0.51908,10.4631,-1.56743
28,0.28898,-0.60889,-0.52157,-1.78117,32.27481,0.8855
29,0.16268,-0.48511,-0.47908,22.91094,55.48092,32.33588
30,0.11287,-0.48926,-0.3964,51.72519,82.6972,82.43257
31,-0.08724,-0.52588,-0.18123,59.23664,114.59542,126.88041
32,-0.26807,-0.81681,0.00488,19.77608,141.13995,159.24682
33,-0.40804,-1.05225,0.05046,-11.69466,135.72519,180.69211
34,-0.38647,-1.03101,0.09342,-32.63104,119.94911,197.44529
35,-0.62093,-0.99821,0.05729,-19.21628,94.06616,202.86005
36,-0.78272,-0.86735,0.05493,56.95674,67.89822,211.23664
37,-0.88493,-0.95475,0.17424,110.83969,60.90585,209.17048
38,-0.96574,-0.93058,0.24634,94.80916,39.32824,200.14249
39,-1.04858,-0.8457,0.26359,64.71247,3.75573,177.74046
40,-1.06641,-0.78011,0.22485,8.34606,-26.97201,148.85496
41,-1.01595,-0.63175,0.18644,-44.04071,-47.01272,100.63104
42,-1.01571,-0.56315,0.11621,-29.69975,-66.6972,44.82443
43,-1.05794,-0.47754,0.03418,-33.74046,-67.46056,0.27481
44,-1.23006,-0.08219,-0.60311,12.66158,-14.90076,-7.87786
45,-0.99398,-0.23063,0.12817,-22.74809,10.79898,5.42494
46,-0.99715,-0.20288,0.24032,-38.61578,1.92366,-9.33333
47,-0.94922,-0.16984,0.23763,-17.3944,6.62595,-7.71501
48,-0.99943,-0.15072,0.20898,-7.35878,3.32824,-2.64631
49,-1.03206,-0.14396,0.07951,-8.38677,0.35623,-2.89059
50,-1.00382,-0.18286,0.10522,1.58779,1.76081,-1.98473
51,-0.9882,-0.21973,0.16423,-2.42239,1.0687,-0.01018
