frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.0022,-0.1578,0.22827,-2.14758,0.72265,-1.6285
1,-0.99976,-0.16121,0.22526,-5.79135,1.17048,-0.85496
2,-0.99211,-0.16667,0.18734,-11.28753,1.67939,-0.06107
3,-1.08529,-0.22225,-0.21102,2.25954,23.75573,-9.02799
4,-1.17546,-0.6748,-0.45923,65.29262,72.95674,-16.85496
5,-1.5057,-1.07202,-0.56901,68.11196,124.37659,-69.97455
6,-1.86247,-1.42293,-0.3623,-30.87023,179.60305,-167.56234
7,-1.98397,-1.55135,0.02181,-58.62595,252.35623,-256.42748
8,-2.02515,-1.72876,0.34383,-35.65394,235.5827,-389.58779
9,-1.96167,-1.41593,0.60392,-74.39186,163.69466,-486.19847
10,-1.53556,-0.84757,0.63957,-228.92621,64.81425,-523.31807
11,-1.41211,-0.10872,0.42651,-347.40967,-0.21374,-500.80407
12,-1.32544,1.1084,-0.07723,-266.9313,22.22901,-411.26718
13,-1.28711,2.11702,-0.00382,-151.48092,96.6514,-246.76845
14,-0.90112,2.0835,0.18701,-27.73537,74.79898,-72.21374
15,-0.47827,1.73462,-0.04102,-56.79389,-25.18066,106.29008
16,-0.42163,1.37736,-0.2832,-56.38677,-108.9771,265.6285
17,-0.31803,0.4589,-0.6661,30.36132,-148.77354,417.99491
18,-0.31633,-0.8523,-0.66105,264.47837,-42.64631,475.0229
19,-0.08683,-1.74561,0.26335,325.24173,184.36641,348.0916
20,0.92342,-2.32658,1.04688,115.98982,127.55216,85.56743
21,0.9847,-1.78931,0.67399,-5.44529,-70.20865,-142.65649
22,0.58854,-1.30754,0.24837,-68.33588,-170.17812,-281.99491
23,-0.37329,-0.41276,-0.36735,-137.98473,-225.11959,-420.92621
24,-0.85742,0.59155,-0.54842,-184.80407,-166.41221,-449.00763
25,-1.09701,1.5459,-0.53149,-187.06361,-46.79898,-342.0458
26,-0.94181,2.15405,-0.17773,-62.63613,30.22901,-158.63613
27,-0.66659,1.97689,0.00903,1.43511,26.4631,62.73791
28,-0.62581,1.51562,-0.13159,28.84478,-39.73537,245.8626
29,-0.80298,1.03385,-0.50423,67.1145,-59.72519,402.20865
30,-0.91203,-0.13534,-0.52856,193.08906,12.79389,503.81679
31,-0.37443,-1.38867,-0.19499,233.65903,113.54707,408.03053
32,0.36369,-1.58024,0.1779,62.65649,85.20102,220.24427
33,0.64364,-1.0485,0.1001,-74.26972,-21.12977,68.71247
34,0.5284,-0.50643,-0.23706,-55.09415,-121.99491,19.78626
35,0.30265,-0.2627,-0.34603,3.28753,-169.99491,65.58779
36,0.04704,-0.25993,-0.09172,107.33842,-186.75827,155.5827
37,-0.49479,-0.66235,-0.03866,114.03562,-216.92621,265.34351
38,-1.06478,-0.98722,-0.08244,-93.9542,-259.93893,339.68448
39,-1.68547,-0.23145,-0.18034,-146.14758,-312.37659,291.29771
40,-1.9707,-0.60701,-0.4484,116.37659,-231.62341,187.63359
41,-1.41821,-0.93612,-0.3772,114.88041,-112.73282,68.40712
42,-1.20939,-0.54704,-0.27091,-20.10178,-78.10687,-11.33842
43,-1.12297,-0.47721,-0.26318,-92.13232,-77.98473,-27.06361
44,-1.16545,0.30632,-0.19857,-103.56234,-21.50636,5.74046
45,-0.92619,-0.22054,0.39608,17.20102,-3.05343,-6.50382
46,-0.93571,-0.21493,0.32568,-13.11959,-4.5598,-5.43511
47,-1.00049,-0.18188,0.17489,11.43003,1.79135,-4.33588
48,-1.01603,-0.2098,0.14844,10.73791,5.23155,-1.6285
49,-0.99699,-0.22437,0.2238,-20.98728,-1.77099,3.50127
50,-0.9786,-0.1604,0.24463,-31.07379,-1.76081,4.743
