frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98918,-0.19946,0.2526,-7.0229,1.44529,1.9542
1,-1.00537,-0.191,0.23836,-2.79898,0.13232,2.88041
2,-1.04272,-0.2111,0.23136,2.84987,0.42748,2.74809
3,-1.0262,-0.2334,0.19132,6.76845,2.51399,-2.15776
4,-1.04126,-0.26774,0.1849,-9.29262,3.52163,-9.13995
5,-1.03931,-0.29557,0.22974,-67.83715,8.71247,-17.36387
6,-0.9786,-0.0389,0.19027,-119.70483,9.75064,-19.89822
7,-0.9917,0.43075,0.27946,-32.79389,38.34097,-12.93639
8,-1.00716,0.15576,0.31527,177.99491,56.4173,-19.06361
9,-1.08114,-0.20378,0.0634,137.02799,42.57506,-6.26972
10,-1.10758,-0.28247,-0.04102,47.29771,45.36387,-12.94656
11,-1.28548,-0.43319,-0.02962,156.40712,99.93893,-77.23155
12,-1.26595,-0.80062,-0.04956,180.16285,156.94656,-116.67176
13,-1.24072,-0.95825,0.02563,57.42494,182.10687,-124.93639
14,-1.15552,-1.19841,-0.13118,49.22137,186.79898,-165.9542
15,-0.93913,-1.46704,-0.17155,-21.80153,191.88804,-199.97964
16,-0.63062,-1.59017,-0.34546,-112.11196,187.36896,-229.90331
17,-0.25472,-1.22111,-0.13346,-265.23155,181.96438,-234.40204
18,-0.03223,-1.05037,-0.2867,-342.11705,166.71756,-217.42494
19,-0.03084,-0.04793,0.18034,-500.31552,224.19338,-147.95929
20,0.12288,0.41048,0.7299,-205.77099,358.48346,-75.74555
21,0.27962,0.53068,1.15885,32.4173,452.84478,1.11959
22,0.6106,0.42171,1.62883,431.72519,500.63104,-19.7659
23,0.67033,0.91756,1.54191,553.77099,477.67939,-117.99491
24,0.4939,1.86092,2.32918,281.486,398.6056,-28.87532
25,0.15226,2.03898,2.07511,254.41221,257.3944,223.65394
26,-1.44059,0.6167,1.61719,211.83715,19.45038,597.92366
27,-4.21305,-1.63094,0.60693,85.42494,-273.57761,858.10687
28,-1.29378,-0.95125,-0.16341,-528.95674,-217.83206,502.90076
29,-0.90625,-0.79281,-2.00911,-43.57252,-152.85496,-8.34606
30,-0.32625,-0.11361,-1.27856,107.7659,-140.48855,19.74555
31,-0.42236,-1.04842,-1.11117,60.56997,-88.38677,75.04326
32,-0.40828,-0.50537,-0.67041,29.36387,-45.3028,30.81934
33,-0.39006,-0.71729,-0.6696,43.63359,-57.65903,32.08143
34,-0.42391,-0.67749,-0.3422,30.80916,-63.04326,43.78626
35,-0.59294,-0.59603,-0.18245,-14.45293,-73.20102,70.30025
36,-0.6971,-0.69393,-0.53101,11.79644,-95.40967,69.97455
37,-0.75586,-0.72583,-0.22518,124.62086,-82.53435,75.20611
38,-1.06494,-0.58569,-0.36353,116.33588,-66.92112,98.56489
39,-0.95443,-0.97868,0.23397,305.76081,-0.17303,115.66412
40,-1.09587,-1.32951,0.07015,200.42748,32.93639,141.26209
41,-1.07918,-0.97453,0.17179,64.29517,12.44784,132.10178
42,-0.98413,-0.83439,0.22819,49.52672,13.46565,114.62595
43,-0.98836,-0.67765,0.19222,40.94656,10.96183,91.257
