frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.96533,-0.1613,-0.16626,7.75573,2.21883,0.49873
1,-0.95817,-0.18449,-0.14437,15.22646,4.15267,0.90585
2,-0.96932,-0.16927,-0.21354,9.22137,3.61323,0.12214
3,-0.92692,-0.19531,-0.31551,12.93639,11.86768,-5.41476
4,-0.93726,-0.17521,-0.31396,4.49873,7.56234,-1.77099
5,-0.95312,-0.17497,-0.32658,11.03308,12.73282,4.44784
6,-0.98218,-0.13729,-0.43717,46.31043,38.4631,3.57252
7,-1.03003,-0.21045,-0.72485,105.9542,83.91858,-0.13232
8,-0.97534,-0.46908,-1.02368,110.32061,146.74809,-29.3944
9,-0.73446,-0.52108,-1.15845,27.68448,186.26972,-48.47837
10,-0.67074,-0.71818,-1.14331,-1.3028,213.84224,-50.17812
11,-0.55103,-0.88696,-0.93831,-10.41221,225.77099,-54.31043
12,-0.37069,-0.99373,-0.71606,-6.11705,206.80916,-70.12723
13,-0.31087,-1.11312,-0.5437,-1.92366,158.03562,-95.83715
14,-0.31535,-1.08667,-0.41927,-4.20356,105.82188,-128.78372
15,-0.27002,-0.87524,-0.32454,-21.51654,62.00509,-164.28499
16,-0.28597,-0.63525,-0.30151,-26.61578,24.28499,-186.9313
17,-0.22933,-0.38216,-0.38167,-13.2112,-2.15776,-189.47583
18,-0.21501,-0.12923,-0.49186,-12.42748,-17.51654,-190.68702
19,-0.17904,0.12223,-0.68335,-2.54453,-22.34097,-190.25954
20,-0.14233,0.34253,-0.83968,-11.0229,-20.01018,-178.79898
21,-0.11434,0.51562,-0.89893,-11.48092,-7.87786,-162.11705
22,-0.04305,0.75089,-0.91333,-28.5598,3.75572,-142.31043
23,0.05241,0.8007,-0.85514,-23.20611,15.79644,-105.20102
24,0.12174,0.85661,-0.75513,-20.5598,18.98219,-64.52926
25,0.19312,0.71615,-0.69222,-1.60814,13.85242,-28.31552
26,0.19124,0.59001,-0.69621,-15.33842,0.03053,-6.88041
27,0.18294,0.48999,-0.67139,-14.30025,-4.8855,1.74046
28,0.11458,0.41243,-0.66772,-5.32316,-4.95674,2.35115
29,0.06283,0.35091,-0.58252,0.49873,-6.16794,-7.1145
30,-0.00423,0.30501,-0.54997,-2.64631,-5.34351,-16.01018
31,-0.06616,0.32275,-0.39461,-0.99746,-23.49109,-18.39186
32,-0.06388,0.26326,-0.45996,39.08397,-54.56489,-10.74809
33,-0.00773,0.23747,-0.55949,72.91603,-99.13486,4.743
34,-0.20972,0.18473,-0.68164,102.67684,-139.71501,26.55471
35,-0.4034,0.06502,-1.01099,119.93893,-174.21883,56.3257
36,-0.52197,0.02384,-0.81193,130.1374,-174.94148,83.43003
37,-0.7876,-0.15365,-1.06779,121.35369,-203.86768,105.84224
38,-0.95288,-0.15413,-0.83748,125.43511,-193.19084,116.76336
39,-1.11287,-0.32577,-0.76978,136.39695,-159.75573,118.44275
40,-1.10392,-0.33643,-0.6119,154.66667,-122.15776,92.56997
41,-1.05908,-0.31698,-0.48193,154.45293,-86.65649,71.84733
