frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.93424,-0.13151,0.46712,-1.7201,0.53944,-2.02545
1,-0.93652,-0.12695,0.46598,-1.6285,0.48855,-2.81934
2,-0.93905,-0.1228,0.46248,-1.42494,0.43766,-2.92112
3,-0.9362,-0.11922,0.46493,0.34606,-1.34351,-3.12468
4,-0.93636,-0.1285,0.46802,0.34606,-2.4631,-3.07379
5,-0.93433,-0.13477,0.4764,0.90585,-3.40967,-2.50382
6,-0.92643,-0.13517,0.47518,0.71247,-3.5827,-2.59542
7,-0.92212,-0.13859,0.49032,1.42494,-4.03053,-3.79644
8,-0.9231,-0.14795,0.48511,1.59796,-4.4173,-4.54962
9,-0.92391,-0.13468,0.49251,2.3715,-4.51908,-5.57761
10,-0.92074,-0.13778,0.52205,1.13995,-6.03562,-3.7659
11,-0.9314,-0.09554,0.51709,-6.42239,-9.76081,2.38168
12,-0.92391,-0.1106,0.50496,1.9542,-9.59796,5.61832
13,-0.92098,-0.09318,0.51872,7.45038,-7.74555,7.78626
14,-0.88607,-0.14152,0.55078,12.90585,-7.14504,6.70738
15,-0.87524,-0.1967,0.58854,9.20102,-1.38422,8.18321
16,-0.87744,-0.2452,0.56274,8.14249,3.69466,8.85496
17,-0.89225,-0.20817,0.51587,18.1374,10.75827,-0.08143
18,-0.89103,-0.15373,0.53711,10.62595,13.9542,3.83715
19,-0.90552,-0.19059,0.50317,4.63104,16.8855,10.67684
20,-0.88094,-0.19808,0.48031,8.96692,19.48092,3.83715
21,-0.93465,-0.09766,0.46558,2.42239,20.79389,1.3028
22,-0.85465,-0.20931,0.38534,2.19847,25.0687,3.71501
23,-0.89315,-0.05998,0.47599,4.46819,16.2341,-6.32061
24,-0.88843,-0.08724,0.37036,6.03562,13.3944,-0.26463
25,-0.9174,-0.073,0.43799,6.92112,14.72774,3.89822
26,-0.91154,-0.04728,0.3903,9.49618,17.87277,0.39695
27,-0.88208,-0.14396,0.37012,8.61069,21.68957,11.06361
28,-0.87866,-0.03784,0.27222,7.63359,35.30789,19.89822
29,-0.78288,-0.09229,0.2797,5.59796,49.55725,13.40458
30,-0.87622,0.01156,0.43669,-11.54198,30.98219,10.08651
31,-0.92025,0.05371,0.20858,-29.34351,18.55471,14.3715
32,-1.01546,0.20028,0.24797,-36.45802,14.54453,10.88041
33,-1.0542,0.29671,0.27238,-29.96438,7.5827,7.20611
34,-1.16089,0.36857,0.17952,-17.18066,2.55471,14.70738
35,-1.21061,0.38298,0.21077,3.93893,9.37405,13.17048
36,-1.14299,0.20557,0.23153,7.84733,12.47837,14.64631
37,-1.06901,0.12931,0.2762,3.60305,12.59033,8.27481
38,-1.10775,0.19743,0.2478,0.98728,5.51654,4.06107
39,-1.12598,0.20874,0.19686,2.47328,2.39186,4.60051
40,-1.11385,0.177,0.19897,2.9313,3.75573,4.29517
41,-1.10701,0.18579,0.19336,-0.87532,0.8855,1.77099
42,-1.11108,0.2146,0.16512,-1.41476,1.48601,-0.18321
43,-1.08431,0.22176,0.18327,-0.46819,1.75064,-1.64885
44,-1.05631,0.1967,0.18384,-0.47837,0.42748,-1.88295
45,-1.02913,0.15633,0.20199,0.96692,-1.68957,-6.09669
46,-0.99455,0.14372,0.2102,-5.91349,-5.57761,-2.36132
47,-1.01034,0.11076,0.1901,-9.63868,-6.90076,-2.10687
48,-1.00513,0.12402,0.20646,-5.03817,-3.4402,-6.67685
49,-1.01099,0.10897,0.22184,-3.32824,-3.33842,-12.59033
50,-1.02669,0.16284,0.19881,-7.63359,-1.61832,-17.65903
51,-1.02604,0.19352,0.21834,-0.86514,0.24427,-22.41221
52,-1.03613,0.16064,0.19808,3.05343,-2.43257,-24.99746
53,-1.04663,0.10189,0.16366,-2.42239,-2.32061,-25.42494
54,-1.00806,0.10921,0.17529,1.04835,-0.83461,-30.07634
55,-1.0083,0.08407,0.26221,11.257,-6.88041,-31.86768
56,-1.0979,0.05208,0.30916,16.25445,-21.69975,-34.22901
57,-1.0564,-0.00342,0.29411,16.40712,-28.40712,-24.59033
58,-0.80908,-0.25309,0.41276,9.54707,-28.35623,-9.57761
59,-0.89827,-0.30835,0.44808,-12.44784,-38.71756,-17.38422
60,-0.98804,-0.20076,0.39608,-36.91603,-30.92112,-13.11959
61,-0.89054,-0.19808,0.42879,-26.91094,-26.99237,1.59796
62,-0.88542,-0.1578,0.38159,-31.68448,-28.8855,9.77099
63,-0.88957,-0.13338,0.33732,-31.20611,-28.47837,21.43511
64,-0.8986,-0.14144,0.39136,-23.80662,-24.86514,21.92366
65,-0.87419,-0.21143,0.37492,-23.54198,-22.6972,24.12214
66,-0.87533,-0.15454,0.47266,-21.3028,-17.19084,14.06616
67,-0.91642,-0.18066,0.44963,-12.18321,-13.3944,17.01781
68,-0.88013,-0.19637,0.49422,-10.62595,-7.19593,12.06107
69,-0.91829,-0.10352,0.52238,-13.46565,-8.59033,7.31807
70,-0.92782,-0.10962,0.53605,-5.78117,-4.84478,5.57761
71,-0.91292,-0.14209,0.53898,0.82443,-1.46565,11.19593
72,-0.89152,-0.0332,0.54452,-23.43003,-5.45547,16.82443
