frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.96436,-0.23657,0.37077,0.96692,1.44529,-3.20611
1,-1.06372,-0.41203,0.26131,4.33588,13.67939,-9.35369
2,-1.271,-0.87598,-0.1416,-12.81425,55.63359,-55.24682
3,-1.5682,-1.11857,-0.29338,-45.0687,144.6514,-165.3028
4,-1.58765,-1.59839,-0.20272,-34.0458,230.92112,-301.99491
5,-1.32886,-1.12842,-0.18595,-199.88804,264.96692,-285.91349
6,-0.78036,-0.79989,-0.13387,-193.7201,254.62595,-251.73537
7,-0.28328,-0.41618,-0.10661,-186.67684,216.46819,-168.5598
8,-0.02384,-0.3326,-0.12663,-138.3715,133.38422,-89.91349
9,0.12671,-0.19401,-0.15251,-96.24427,54.12723,-32.62087
10,0.2194,-0.43774,-0.41024,-38.57506,14.18829,-21.61832
11,0.29712,-0.56991,-0.6071,-34.62595,-2.03562,-13.44529
12,0.33073,-0.92139,-0.76693,-12.37659,3.52163,-52.01018
13,0.41243,-0.96997,-0.80754,-13.2112,32.26463,-135.07379
14,0.28638,-0.70947,-0.65031,-82.03562,29.83206,-202.6972
15,-0.01644,-0.29744,-0.58504,-138.79898,10.17812,-251.98982
16,-0.28857,0.38924,-0.45614,-132.04071,34.39186,-265.45547
17,-0.24829,0.71501,-0.25269,-102.34097,44.92621,-235.07379
18,-0.36442,1.19401,-0.1853,-77.50636,27.26718,-199.89822
19,-0.30444,1.29134,-0.24186,-24.44784,21.91349,-118.1374
20,-0.20687,1.24878,-0.2972,-9.49618,15.91858,-58.33079
21,-0.0988,1.08976,-0.34798,20.89567,-3.05343,-14.89059
22,-0.06437,0.86873,-0.38721,28.06107,-13.56743,11.0229
23,-0.02718,0.7653,-0.42188,26.10687,-16.28499,18.24936
24,-0.00985,0.68221,-0.43905,52.80407,-29.05852,17.37405
25,-0.02458,0.60734,-0.41439,77.65903,-43.87786,8.28499
26,0.00846,0.46289,-0.30949,111.16539,-66.00509,7.5827
27,-0.0765,0.26074,-0.40413,149.03817,-81.56743,20.75318
28,-0.25358,0.22087,-0.43709,148.94656,-105.9542,33.94402
29,-0.50382,0.13916,-0.5695,151.51145,-119.46056,42.40204
30,-0.65096,-0.02051,-0.57951,185.59796,-133.33333,70.3715
31,-0.83708,-0.08667,-0.58333,253.36387,-158.49364,87.49109
32,-1.15731,-0.4939,-0.40006,354.6056,-170.42239,119.41985
33,-1.36051,-0.66203,-0.16764,320.18321,-147.00254,148.743
34,-1.35978,-0.76693,0.13745,316.0916,-70.6972,150.88041
35,-1.21728,-0.8916,0.1604,315.32824,-40.48855,98.73791
36,-1.09871,-0.65641,0.37052,204.47837,-41.41476,46.16794
37,-1.00155,-0.5363,0.31746,128.0,-15.257,28.5598
38,-0.98714,-0.47428,0.34505,78.91094,-23.41985,23.33842
39,-0.96753,-0.38176,0.32642,64.03053,-36.94656,0.08143
40,-0.98022,-0.36702,0.34359,59.56234,-38.95165,-14.16794
41,-0.98828,-0.31738,0.33675,45.31298,-35.19593,-19.28753
42,-1.02637,-0.39884,0.29313,8.16285,-19.50127,-11.61323
43,-0.99715,-0.21533,0.35514,-59.84733,-12.07125,16.25445
