frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.96468,-0.31909,-0.07275,182.90076,25.31298,20.4173
1,-1.05062,-0.36466,-0.03442,66.05598,12.80407,8.29517
2,-0.98055,-0.24048,0.05428,-11.00254,7.16539,-21.13995
3,-0.97534,-0.19092,0.04093,-8.83461,1.09924,-32.98728
4,-0.94841,-0.22453,0.02189,-0.67176,-7.22646,-19.89822
5,-0.96908,-0.2714,-0.07048,-21.80153,-20.27481,-2.87023
6,-0.95516,-0.30493,-0.07601,-44.63104,-21.2112,3.03308
7,-1.00822,-0.32666,-0.15739,-58.83969,-19.35878,8.92621
8,-1.04468,-0.32104,-0.1875,-74.88041,-10.41221,4.03053
9,-0.93555,-0.24805,-0.16398,-66.76845,3.21628,-6.4631
10,-0.91911,-0.32585,-0.1355,-30.32061,14.22901,-12.62087
11,-0.99976,-0.35571,-0.163,-51.6743,17.12977,-24.85496
12,-1.06649,-0.28963,-0.15096,-51.40967,24.08142,-40.79389
13,-1.05249,-0.21346,-0.13102,-34.29008,34.01527,-52.79389
14,-1.00155,-0.18343,-0.09652,-9.3944,39.27735,-55.0229
15,-0.98918,-0.27629,-0.10742,33.92366,38.99237,-74.79898
16,-1.073,-0.44238,-0.31624,86.61578,58.63613,-113.76081
17,-0.98649,-0.96208,-0.63363,182.19847,92.66158,-149.77099
18,-1.0896,-1.95133,-0.95874,24.9771,108.67176,-181.49618
19,-1.19865,-1.84456,-0.95646,-124.10178,155.0229,-284.85496
20,-1.01253,-1.53434,-0.20085,-228.86514,222.64631,-337.78117
21,-0.7347,-1.08114,0.22502,-268.0916,285.83206,-325.13995
22,-0.57161,-0.52401,0.462,-285.32316,326.89059,-293.82188
23,-0.58594,-0.29598,0.83219,-279.72519,350.83969,-265.96438
24,-0.58187,0.01929,0.88534,-259.07379,313.23155,-232.92621
25,-0.30998,0.13477,1.3505,-199.95929,235.51145,-195.50127
26,-0.03768,0.62622,1.72453,-219.73537,122.2799,-133.00763
27,0.14201,0.87541,1.93058,-154.22901,13.05852,-30.56489
28,0.2203,0.34066,1.78337,-10.83969,-14.87023,92.01018
29,0.30355,0.18001,1.98787,101.51654,81.23155,86.99237
30,0.55884,0.31095,2.2452,139.31807,103.00254,45.49618
31,0.38371,0.8501,2.05412,306.79898,29.3028,28.89567
32,-0.13029,0.93709,1.71729,250.70738,-104.8855,234.77863
33,-1.1049,0.63778,1.05127,174.77863,-301.65903,476.28499
34,-2.65885,0.44629,0.91659,85.486,-458.68702,549.92366
35,-2.60042,-0.91642,-0.78247,10.63613,-384.05089,423.63359
36,-0.5245,-0.68628,-1.18734,-65.90331,-207.69466,131.4402
37,-0.51115,-0.65487,-1.36491,-48.99746,-191.03308,138.51399
38,-0.63428,-0.91528,-1.51188,-32.75318,-146.15776,100.69211
39,-0.45638,-0.61003,-1.29761,-14.29008,-74.98219,37.09924
40,-0.42375,-0.48885,-1.09497,2.9313,-60.80407,42.90076
41,-0.47339,-0.43815,-0.92326,1.73028,-45.55725,45.47583
42,-0.49259,-0.14917,-0.71134,13.29262,-29.56743,39.38931
43,-0.68945,0.04289,-0.54728,-12.46819,-34.3715,53.02799
44,-0.73665,-0.32178,-0.36385,65.60814,-54.75827,102.77863
45,-0.85645,-0.23096,-0.21126,28.53944,-71.18575,128.06107
46,-1.00944,-0.43783,-0.21655,82.05598,-92.48855,130.62595
47,-1.2513,-0.32365,-0.16895,39.10433,-106.92112,126.81934
48,-1.35449,-0.43066,-0.15308,49.3944,-122.31043,145.27226
49,-1.29891,-0.3396,-0.12069,60.19338,-121.70992,118.22901
50,-1.18237,-0.43359,-0.24609,66.3715,-108.30534,102.90076
51,-1.17407,-0.56258,-0.23201,67.15522,-95.06361,67.92875
52,-1.16309,-0.56999,-0.35726,-54.02545,-82.80916,23.93893
53,-1.05705,-0.33455,-0.34001,-115.18575,-50.4631,-16.3257
54,-1.12069,-0.30119,-0.30216,-112.03053,-17.26209,-40.18321
55,-1.12817,0.00708,-0.09993,-51.62341,27.18575,-54.63613
56,-1.13737,-0.17155,0.01229,18.55471,44.79389,-66.74809
57,-1.05868,0.50391,0.30249,-300.29517,17.98473,-0.51908
58,-1.08602,0.10824,0.08146,3.22646,6.00509,23.43003
59,-0.98161,-0.354,0.087,126.58524,16.2341,-12.06107
60,-0.94084,-0.28174,0.10091,-29.8626,12.80407,-7.04326
61,-0.98641,-0.00838,0.09058,-98.81934,-1.88295,2.61578
62,-1.01912,-0.0376,0.06722,-62.06616,-4.81425,6.43257
63,-1.02637,-0.06169,0.08472,-39.84733,2.7888,-2.96183
64,-0.99748,-0.01156,0.09229,-1.08906,8.04071,-9.11959
