frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98608,-0.2238,0.14054,-1.56743,-1.486,-2.08651
1,-0.98429,-0.21004,0.13916,-0.82443,-1.91349,-2.55471
2,-0.99512,-0.22046,0.14486,2.65649,-2.38168,-3.21629
3,-0.95076,-0.2277,0.13525,2.24936,-2.42239,-7.01272
4,-0.88184,-0.21346,0.14779,5.85242,-0.45802,-13.2112
5,-1.0245,-0.19987,0.23356,24.4173,2.06616,-1.16031
6,-1.03459,-0.30778,0.20703,31.09415,2.9313,18.05598
7,-0.97786,-0.38265,0.18888,27.63359,-1.08906,11.7659
8,-0.92928,-0.31584,0.13672,2.76845,-0.05089,-7.40967
9,-0.96647,-0.18481,0.19385,39.19593,5.40458,-15.71501
10,-0.92497,0.02702,0.23234,86.9313,8.93639,-8.20356
11,-1.01204,0.27075,0.29842,84.25445,13.57761,25.43511
12,-1.18628,0.41374,0.28776,86.57506,16.8855,78.15776
13,-1.42952,0.43905,0.32764,87.26718,24.10178,124.52926
14,-1.63322,0.44507,0.31681,100.50891,40.25445,168.95674
15,-1.69759,0.37362,0.31445,121.66921,70.66667,212.8855
16,-1.66455,0.23763,0.28898,147.73537,97.57761,226.01527
17,-1.12752,0.06283,0.20614,157.78117,108.98728,219.74555
18,-0.64836,-0.14502,0.31283,169.44529,102.47328,163.10433
19,-0.36743,-0.2679,0.29598,171.33842,64.02036,83.36896
20,-0.1862,-0.48714,0.30916,159.09415,9.92366,21.49618
21,-0.33781,-0.57536,0.42619,38.50382,-37.7201,-19.23664
22,-0.76742,-0.4917,0.76896,-42.19847,-92.53944,-75.71501
23,-2.07064,0.03988,1.20272,-79.81679,-176.85496,-159.93893
24,-4.34489,0.10856,1.23381,47.35878,-384.86514,-221.73028
25,-6.37174,-0.07349,1.08407,-37.45547,-586.02545,-229.77099
26,-6.00464,0.4742,0.87061,-319.06361,-574.99237,-299.13486
27,-4.10343,0.81006,0.36198,-282.15776,-439.07379,-295.80662
28,-2.0223,0.55859,0.24007,-126.14758,-296.78371,-219.17557
29,-1.09782,0.54256,0.24357,-96.72265,-195.17557,-158.10687
30,-0.20711,0.03133,0.00586,-27.45038,-126.57506,-102.29008
31,0.14762,-0.22257,0.15723,-46.2799,-73.46565,-38.1374
32,0.28947,-0.51408,0.21916,-31.9084,-42.97201,13.99491
33,0.36466,-0.81291,0.13525,-43.04326,-16.34606,44.5598
34,0.37386,-0.97412,0.1993,-35.94911,0.75318,48.02036
35,0.37785,-1.11003,0.14526,-64.02036,12.17303,40.34606
36,0.40967,-0.92586,0.08398,-76.86514,10.84987,42.4631
37,0.42383,-0.91838,-0.03312,-74.49364,9.54707,44.42748
38,0.45068,-0.7526,-0.10986,-79.4402,11.52163,45.60814
39,0.51302,-0.77035,-0.09977,-65.79135,13.84224,47.23664
40,0.48242,-0.85669,-0.24023,-9.45547,6.55471,46.00509
41,0.4965,-0.77669,-0.16138,-20.99746,6.58524,50.10687
42,0.36702,-0.63249,-0.15462,-21.19084,-2.48346,68.87532
43,0.10164,-0.78516,-0.06283,4.68193,5.11959,99.54198
44,0.08773,-0.90983,-0.01204,0.72265,17.98473,135.39949
45,-0.13102,-0.84855,-0.08903,23.17557,2.34097,167.62341
46,-0.35758,-0.89657,-0.02026,78.31043,-13.84224,189.33333
47,-0.53125,-0.95703,-0.03467,73.87277,-23.81679,202.36132
48,-0.65413,-0.90894,0.02091,-20.36641,-32.53944,205.22137
49,-0.948,-0.74162,0.00342,-37.35369,-47.15522,200.66158
50,-1.10677,-0.63143,0.07666,44.07125,-53.91349,186.62595
51,-1.21004,-0.61377,0.19255,125.02799,-44.90585,151.12468
52,-1.13704,-0.73006,0.16276,160.86514,-14.6972,86.47328
53,-0.99064,-0.55387,0.13428,50.77863,-7.16539,20.07125
54,-0.96094,-0.19458,-0.06144,-12.46819,-2.2799,-9.61832
55,-1.01652,-0.07633,0.12923,-28.15267,20.39695,5.64886
56,-1.04061,-0.21159,0.26123,-26.76845,16.05089,-9.34351
57,-0.98625,-0.16821,0.2019,-36.02036,11.45038,-26.00509
