frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.95125,-0.04972,0.43424,0.82443,-1.66921,-5.8626
1,-0.94499,-0.02881,0.45614,2.9313,1.12977,-7.29771
2,-0.94759,-0.05697,0.44019,9.15013,6.01527,-6.47328
3,-0.98494,0.02018,0.3776,-15.17557,8.61069,-1.68957
4,-0.98381,0.00936,0.44702,-18.36132,-1.65903,6.01527
5,-0.92814,-0.04891,0.4764,11.16539,-2.67685,0.4173
6,-0.92928,-0.09464,0.46167,27.72519,-1.37405,-7.36896
7,-0.94417,-0.12231,0.42977,1.81171,-2.50382,-1.78117
8,-0.9554,-0.05575,0.42961,-3.7659,-1.04835,4.59033
9,-0.93921,-0.06079,0.44377,-4.28499,-0.85496,12.6514
10,-0.92887,-0.08366,0.48364,-0.42748,-0.75318,14.87023
11,-0.90161,-0.06323,0.48779,3.6743,1.35369,10.6056
12,-0.8951,-0.08228,0.49211,28.63104,7.95929,2.43257
13,-0.86833,-0.09733,0.44409,18.89059,10.19847,1.67939
14,-0.83171,-0.15202,0.30949,32.48855,23.87786,-22.88041
15,-0.95646,0.01001,0.33464,41.54707,32.47837,-58.83969
16,-0.88729,-0.13192,0.35604,29.79135,33.80153,-46.1883
17,-0.94621,0.19572,0.21004,-28.39695,10.02545,-30.52417
18,-1.00846,0.22005,0.21468,7.38931,6.34097,-9.84224
19,-1.05965,0.00863,0.25391,21.98473,11.75572,0.11196
20,-1.07072,-0.00537,0.2631,5.38422,13.29262,-12.9771
21,-1.09896,-0.02059,0.25269,6.1883,8.02036,-18.47328
22,-1.07642,-0.1036,0.27889,10.58524,5.78117,-4.54962
23,-1.12297,-0.12142,0.30477,-10.3715,4.56997,5.16031
24,-1.13501,-0.01676,0.29468,-2.3715,1.44529,-1.83206
25,-1.16992,-0.05998,0.25863,6.05598,-5.42494,2.61578
26,-1.18376,-0.03377,0.25545,-3.27735,-0.50891,4.42748
27,-1.1425,-0.01416,0.28239,0.61069,2.53435,2.49364
28,-1.1084,-0.01603,0.29574,-1.19084,-0.08142,1.90331
29,-1.08447,-0.01465,0.27905,0.16285,-4.76336,2.71756
30,-1.0529,-0.01123,0.28027,-4.75318,-6.45293,5.87277
31,-1.01278,0.00659,0.26937,-7.78626,-6.43257,11.74555
32,-0.97453,0.0096,0.29036,-11.87786,-9.48601,18.38168
33,-0.94287,-0.01034,0.2867,-18.32061,-12.95674,22.52417
34,-0.92928,0.03996,0.28263,-29.43511,-17.23155,25.73028
35,-0.93245,0.07943,0.31917,-28.5598,-20.96692,32.43766
36,-0.96427,0.07389,0.35555,-29.25191,-21.29262,33.24173
37,-0.92708,0.00163,0.3361,-24.70229,-14.87023,29.90331
38,-0.80884,0.02417,0.38745,-22.98219,-3.97964,14.94148
39,-0.90609,-0.17025,0.48983,7.18575,2.66667,0.44784
40,-0.92896,-0.04272,0.44002,-4.71247,0.94656,-8.06107
41,-0.93587,-0.04451,0.4493,-0.78372,-0.8855,-12.0
42,-0.92651,-0.05119,0.46663,0.71247,-0.9771,-14.6056
43,-0.95768,-0.08146,0.43921,-3.45038,-1.44529,-14.1883
44,-0.9764,-0.02222,0.40397,-13.23155,0.04071,-4.81425
45,-0.96216,-0.00846,0.42285,-11.35878,2.71756,0.89567
46,-0.95793,0.01465,0.4248,-0.52926,2.15776,-4.47837
47,-0.99137,0.02214,0.3785,6.63613,4.0,-3.08397
48,-0.97941,0.01847,0.41895,-7.0229,3.20611,8.48855
49,-0.95044,0.05225,0.42611,-17.26209,-0.3257,13.00763
50,-0.96647,0.03841,0.36662,-1.35369,4.96692,10.88041
