frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.00822,-0.1556,0.18392,1.36387,0.93639,-1.28244
1,-1.00301,-0.16113,0.17871,-1.23155,0.4173,-0.37659
2,-1.00317,-0.15666,0.18644,-3.84733,-0.06107,-0.02036
3,-1.00472,-0.16187,0.17822,-5.59796,-0.17303,0.31552
4,-1.02987,-0.1591,0.17122,-17.67939,1.56743,0.40712
5,-1.02368,-0.13086,0.12809,-38.7888,3.14504,-2.58524
6,-1.09619,-0.22404,0.02922,-45.44529,11.71501,-7.84733
7,-1.20728,-0.23242,0.01758,-20.24427,48.14249,-45.89313
8,-1.2749,-0.39038,-0.06877,71.48092,91.33842,-119.09415
9,-1.24927,-0.57357,-0.01815,36.2341,113.24173,-163.09415
10,-1.12362,-0.68148,-0.05957,8.17303,131.32824,-179.14504
11,-0.92448,-0.77254,-0.05591,-9.20102,146.09669,-189.65903
12,-0.63175,-0.82251,-0.09627,-0.90585,148.43766,-195.09415
13,-0.48698,-0.7972,-0.15462,-9.7201,129.31298,-195.89822
14,-0.3759,-0.61076,-0.2727,0.743,108.70229,-183.16539
15,0.57804,-0.64836,-0.2679,32.93639,96.02036,-133.45547
16,1.1355,-0.67863,-0.30013,-29.44529,31.24682,-118.17812
17,1.26058,-0.58895,-0.1285,-67.17557,-25.99491,-189.29262
18,1.26147,-0.49788,-0.06022,-84.5598,-43.83715,-243.94911
19,1.3252,-0.28947,-0.0236,-66.72774,-22.40204,-283.24682
20,1.5542,-0.04565,0.15267,-13.12977,-16.83461,-226.49364
21,1.55029,0.85343,0.58577,2.55471,-119.29771,-8.95674
22,-0.90666,0.3759,0.32487,-68.8855,-352.6514,362.45293
23,-3.52067,-0.25203,-1.05314,-192.43766,-291.33842,489.10941
24,-0.20605,-0.07381,-0.92521,194.34097,29.18066,-176.24427
25,-0.4869,-0.31812,-0.43848,260.69211,43.49109,-228.18321
26,-0.27669,-0.30436,-0.71647,85.88295,10.42239,-127.31807
27,-0.22135,-0.48104,-0.90161,41.56743,-0.02036,-65.01781
28,-0.0756,-0.87354,-0.82642,39.60305,34.39186,-48.18321
29,0.13892,-0.98649,-0.54598,45.97456,67.9084,-13.11959
30,0.45304,-0.98779,-0.69596,8.30534,54.91094,12.36641
31,0.75049,-0.9139,-0.55778,0.12214,62.92112,28.75318
32,0.85099,-0.45931,-0.57178,-17.02799,53.99491,36.60051
33,1.47078,-0.5874,-0.53133,9.38422,46.08651,76.12214
34,1.53394,-0.77262,-0.67985,-60.38677,30.59542,-11.84733
35,1.32267,-0.49349,-0.50407,-126.15776,48.82443,-144.18321
36,1.56787,-0.146,-0.2238,-132.60051,79.31807,-212.99746
37,1.77157,0.34554,0.25944,-58.72774,51.23664,-164.63104
38,1.43262,1.06274,0.58773,-10.90076,-119.91857,75.84733
39,-1.90674,0.61401,0.27352,-109.23155,-402.39186,411.64377
40,-2.58675,-1.51766,-1.15259,43.52163,-175.12468,341.85242
41,-0.66243,0.14876,-0.63924,10.17812,42.95165,-199.15522
42,-0.36084,0.0341,-0.41479,36.05089,46.96183,-181.99491
43,-0.07056,0.3855,-0.44548,9.8626,2.84987,-71.46056
44,-0.19621,0.26701,-0.51074,102.58524,-60.13232,42.54453
45,-0.41203,-0.14412,-0.31917,201.35369,-92.07125,167.59288
46,-1.00472,-0.58919,-0.18018,139.68448,-111.72519,304.84478
47,-1.75374,-0.67383,-0.04289,100.60051,-149.50636,405.80153
48,-2.20011,-1.06266,0.07633,173.16031,-144.30534,392.06107
49,-1.69377,-1.2264,0.14909,68.92621,-108.08143,274.07634
50,-1.396,-0.55916,0.17082,94.64631,-117.08906,77.99491
51,-1.19458,-0.84668,0.20614,298.02545,-110.21883,-19.56234
52,-1.12036,-1.09635,0.12516,168.06107,-92.82443,-7.16539
53,-1.39795,-0.66219,-1.18384,-11.83715,-23.95929,2.94148
54,-0.99764,-0.39941,0.35514,-219.0229,-2.8397,24.01018
55,-0.88582,0.0494,0.57796,-219.10433,13.75064,-6.3715
