frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.0319,-0.13826,-0.0188,-2.17812,1.47583,-1.96438
1,-1.02108,-0.13916,-0.04696,9.01781,4.2341,-5.5369
2,-1.06014,-0.14274,-0.14819,12.56997,6.36132,-13.40458
3,-1.13957,-0.09359,-0.17879,41.91349,28.8855,-25.92366
4,-1.14168,-0.0153,-0.17936,93.74046,61.87277,-30.08651
5,-1.08887,0.00122,-0.10929,133.96438,83.45038,-25.45547
6,-1.07406,0.0367,-0.0625,143.4402,97.02799,-2.96183
7,-1.07194,0.08716,-0.0013,153.55725,100.69211,25.03817
8,-1.10002,-0.01831,-0.04761,154.02545,107.98982,49.93384
9,-1.17448,-0.00212,-0.12077,133.90331,109.22137,70.29008
10,-1.18083,-0.11385,-0.07007,165.58779,123.33842,83.1145
11,-1.17716,-0.20858,-0.08765,156.70229,129.24173,90.65649
12,-1.1062,-0.25383,-0.01978,160.93639,133.43511,90.71756
13,-0.97542,-0.3741,-0.02596,157.77099,123.55216,90.54453
14,-0.88273,-0.46769,-0.04712,102.40204,101.50636,94.88041
15,-0.82918,-0.57642,-0.12231,71.30789,73.98473,97.5369
16,-0.77995,-0.79224,-0.17871,60.12214,56.62087,91.24682
17,-0.71411,-0.99414,-0.16439,6.15776,49.83206,66.50382
18,-0.69637,-1.25008,-0.19214,-14.90076,44.77354,33.56743
19,-0.80339,-1.25293,-0.0944,-49.9542,12.62087,-14.05598
20,-1.139,-1.39022,0.1499,-50.26972,-15.24682,-84.90585
21,-1.68913,-1.21126,0.35311,-59.62341,-47.74555,-156.93639
22,-2.32935,-1.16561,0.4436,-77.97455,-105.49618,-244.83461
23,-3.06087,-0.85661,0.27458,-127.12468,-143.64377,-321.26209
24,-3.2286,-0.56551,-0.32332,-128.72265,-184.07125,-402.73791
25,-3.15438,-0.04549,-0.61271,-145.69975,-140.2341,-437.55725
26,-2.02319,0.29655,-0.67863,-103.54198,-85.34351,-401.56743
27,-1.25952,0.37467,-0.62101,-135.36896,-34.45293,-265.93384
28,-0.78776,0.42008,-0.66642,-72.84478,6.56489,-234.9313
29,-0.32861,0.2998,-0.68148,-41.80153,27.0229,-174.76845
30,-0.02889,0.18636,-0.5743,-26.31043,22.95165,-138.44275
31,0.1272,0.12174,-0.4589,-22.68702,7.36896,-117.76081
32,0.25513,0.12956,-0.33862,-34.7888,-15.83715,-83.46056
33,0.27246,0.09644,-0.41007,-2.70738,-56.6514,-56.01018
34,0.21908,0.01807,-0.41284,20.50891,-94.6972,-38.12723
35,0.06934,-0.00098,-0.60189,14.02545,-117.80153,-20.0
36,-0.04012,-0.05876,-0.65063,31.86768,-126.61578,1.80153
37,-0.29297,-0.04915,-0.79329,37.52672,-134.32061,25.37405
38,-0.43986,-0.17562,-0.7557,118.98219,-120.58015,51.46056
39,-0.58594,-0.34408,-0.66195,164.64122,-113.25191,79.53181
40,-0.82349,-0.52979,-0.55029,174.53435,-117.01781,114.14758
41,-0.97013,-0.62394,-0.43872,155.84733,-104.34606,152.66158
42,-1.23812,-0.60506,-0.32088,130.4631,-106.11705,179.06361
43,-1.42065,-0.63037,-0.11548,190.59542,-86.29008,200.04071
44,-1.43921,-0.78955,-0.18937,165.55725,-63.00254,187.85751
45,-1.37394,-0.50553,0.04305,139.4402,-36.39695,134.58524
46,-1.19971,-0.56982,0.10986,225.65903,-13.09924,82.01527
47,-1.00895,-0.64046,0.18595,209.59796,-5.93384,36.37659
48,-1.00773,-0.54688,0.20231,109.58779,-7.29771,14.71756
49,-1.04036,-0.44369,0.22974,47.61323,-26.58524,-9.26209
50,-1.13232,-0.13346,-0.04419,-43.70483,-8.50891,-19.54198
51,-0.96436,0.15438,-0.2312,-46.66667,23.01272,-5.83206
52,-0.97135,-0.12972,0.05933,-12.34606,13.00763,0.0916
