frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.96346,-0.24902,0.15446,43.12468,4.04071,-0.52926
1,-0.95337,-0.28101,0.20841,138.4631,12.05089,-8.44784
2,-0.97616,-0.59505,0.2168,181.44529,10.84987,-33.77099
3,-0.92432,-0.4742,0.2592,132.27481,1.18066,-46.7888
4,-0.89933,-0.44865,0.39054,151.9084,-8.30534,-58.87023
5,-0.85522,-0.62118,0.65698,187.4402,-22.73791,-69.32316
6,-0.84766,-0.64242,1.05192,223.43003,-76.4173,-94.52417
7,-0.92554,-0.73169,1.4349,257.56743,-186.2799,-106.4631
8,-1.0009,-0.64445,1.77043,91.17557,-280.38677,-87.59288
9,-0.92643,-0.51506,1.63232,-64.4173,-341.13995,-83.38931
10,-0.67977,-0.38094,1.35946,-125.29262,-363.29771,-89.49618
11,-0.43742,-0.28678,0.8868,-139.84733,-353.35369,-98.33079
12,-0.17383,0.0839,0.54622,-127.0229,-310.95165,-97.96438
13,0.05111,-0.01611,-0.06356,-11.62341,-245.87277,-67.3486
14,0.29631,-0.08683,-0.68538,-32.71247,-142.67684,-23.92875
15,0.50236,-0.04183,-0.51628,-10.21883,-0.80407,11.9084
16,0.61296,-0.36385,-0.16683,50.43257,81.36387,21.63868
17,0.61165,-0.37671,0.00456,108.93639,127.38931,15.03308
18,0.44035,-0.37508,0.02913,67.17557,178.09669,15.88804
19,0.29386,-0.37907,0.50195,44.06107,220.77354,40.14249
20,0.0883,-0.33341,0.76693,-16.95674,247.92875,68.28499
21,-0.08455,-0.49121,1.15389,27.21628,245.80153,89.85242
22,-0.25293,-0.65194,1.16667,-53.23155,223.63359,96.0916
23,-0.36141,-0.97217,1.08993,-162.75827,196.35623,129.83206
24,-0.55957,-0.60099,1.11694,-147.63359,143.92875,165.60814
25,-0.70223,-1.01164,0.74471,-56.27481,91.40967,145.17048
26,-0.73551,-0.82935,0.74748,-120.2341,57.96438,143.01272
27,-0.82715,-0.83439,0.42472,-106.65649,16.27481,111.5827
28,-0.80908,-0.59375,0.2867,-69.40458,12.8855,92.59033
29,-0.91585,-0.51945,0.26074,-38.9313,22.81934,88.47837
30,-0.99593,-0.50513,0.23885,-23.64377,24.59033,83.57252
31,-0.98519,-0.45182,0.25456,-18.51399,15.73537,67.9084
32,-0.98438,-0.29142,0.25928,-1.23155,10.94148,51.24682
33,-0.96029,-0.28044,0.26025,32.49873,12.24427,37.99491
34,-0.99048,-0.30396,0.22746,43.96947,5.31298,21.28244
35,-0.9987,-0.27409,0.22786,22.03562,-3.74555,8.49873
36,-0.98299,-0.2465,0.1901,14.25954,-4.13232,0.31552
37,-1.0118,-0.18758,0.17017,-1.90331,-1.40458,-1.87277
38,-1.00041,-0.18107,0.24015,1.41476,1.55725,-2.58524
