frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.955,-0.34977,0.14128,-0.43766,-4.63104,-3.72519
1,-0.95793,-0.368,0.12549,1.32316,-5.7201,-7.93893
2,-0.96191,-0.37622,0.13851,8.69211,-6.11705,-10.21883
3,-0.97917,-0.45964,0.13159,23.4402,-3.03308,-23.43003
4,-1.02677,-0.58936,-0.02669,72.16285,12.0916,-59.33842
5,-1.03003,-0.86711,0.1189,161.92366,20.78372,-111.45038
6,-1.00285,-0.9589,0.35522,221.68957,5.08906,-190.70738
7,-0.92082,-1.11222,0.45109,210.94148,-33.70992,-251.45038
8,-0.7911,-0.92627,0.5367,137.22137,-64.31552,-273.47583
9,-0.62134,-0.86711,0.59001,53.6285,-74.2799,-282.3715
10,-0.44767,-0.7408,0.66658,-16.5598,-55.81679,-264.64122
11,-0.25692,-0.6757,0.60905,-60.84478,-19.62341,-251.26718
12,0.00163,-0.56331,0.67611,-66.53435,11.75572,-238.40204
13,0.15503,-0.40812,0.75643,-129.3028,42.3715,-231.49109
14,0.30811,-0.26847,0.729,-121.24173,59.37913,-225.87277
15,0.47119,-0.13826,0.88509,-117.08906,57.99491,-197.99491
16,0.52433,-0.15601,0.81437,-151.57252,42.33079,-184.38677
17,0.58154,0.0398,0.91374,-147.06361,36.86514,-165.15013
18,0.66105,0.24463,0.882,-146.14758,26.96183,-120.0916
19,0.66593,0.30469,0.85319,-91.47074,18.44275,-63.87786
20,0.75903,0.507,0.79671,-21.65903,19.86768,-2.64631
21,0.79297,0.5258,0.79793,56.70229,24.8855,42.97201
22,0.72339,0.62817,0.9222,124.72265,26.1883,74.21883
23,0.45199,0.7382,1.06112,184.13232,28.69211,112.5598
24,0.15942,0.83822,1.4266,263.07379,36.95674,171.03308
25,-0.18026,1.18758,1.59155,296.4173,51.64377,244.24427
26,-0.76807,1.51961,2.11613,328.2341,78.03562,326.7888
27,-1.68669,2.24748,3.09928,352.95674,102.55471,433.94402
28,-3.24805,2.30444,3.87109,358.41221,114.84987,537.46565
29,-4.85335,0.40275,3.1438,297.74046,136.31552,695.06361
30,-3.20785,-1.24064,1.66235,-204.19338,65.15013,675.48092
31,-1.94548,-0.4196,0.99854,-187.60305,-204.8855,351.81679
32,-1.49609,-1.21476,-0.17065,-73.3028,-242.05598,201.32316
33,-0.49202,-1.18066,-0.06771,-86.08651,-122.23919,108.05089
34,-0.13558,-1.32853,0.17131,59.13486,-5.91349,44.6514
35,-0.13444,-1.10563,0.57137,34.77863,76.91603,8.22392
36,-0.11735,-0.96427,0.84228,13.63868,95.08397,-15.50127
37,-0.10368,-0.79704,0.90698,-2.11705,97.11959,-38.1883
38,-0.1259,-0.76351,0.91203,-3.48092,99.30789,-52.87532
39,-0.2408,-0.73364,0.82511,-25.20102,106.2799,-60.4173
40,-0.35067,-0.78296,0.75944,-103.22646,132.69211,-63.40967
41,-0.42847,-0.84749,0.7229,-218.53435,158.99237,-37.69975
42,-0.35327,-0.87126,0.55835,-250.29008,157.45547,5.45547
43,-0.24943,-0.95923,0.34888,-218.80916,142.56489,44.69211
44,-0.35514,-0.96615,0.08626,-134.62595,121.42494,47.00254
45,-0.17277,-0.94881,-0.03906,-77.65903,101.34351,46.52417
46,-0.16927,-0.77523,-0.08765,12.35623,80.81425,51.86768
47,-0.31047,-0.79102,-0.13721,41.28244,66.21883,72.02036
48,-0.2959,-0.70418,0.00505,79.84733,56.07125,97.19084
49,-0.46785,-0.82332,0.04297,148.47837,37.90331,123.70483
50,-0.59196,-0.90389,0.24251,146.97201,34.32061,136.93639
51,-0.72534,-0.93058,0.24626,113.45547,19.257,147.61323
52,-0.83252,-0.93628,0.25317,94.40204,9.54707,149.11959
53,-0.84277,-0.89697,0.31226,120.35623,18.01527,140.98728
54,-0.91748,-1.16317,0.38037,128.18321,27.94911,101.04835
55,-0.78101,-1.24626,0.34603,199.6743,15.87786,53.55725
56,-0.84652,-0.66593,0.01139,-86.7888,8.85496,20.29517
57,-0.90999,-0.19124,0.18929,-90.01527,3.65394,-0.48855
