frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98836,-0.25659,0.09383,-0.15267,1.2112,0.49873
1,-0.99675,-0.26709,0.04899,1.79135,2.99237,0.6514
2,-1.0424,-0.35677,-0.04964,12.25445,9.82188,-6.6972
3,-1.1285,-0.71069,-0.18197,26.1374,30.00509,-50.09669
4,-1.25529,-0.96956,-0.26888,-2.51399,57.9542,-118.08651
5,-1.35693,-1.24015,-0.2391,-41.22137,92.04071,-207.0229
6,-1.3737,-1.43148,-0.34123,-98.42239,138.59542,-280.33588
7,-1.05208,-1.32324,-0.52018,-165.88295,184.08142,-316.98728
8,-0.68498,-1.1145,-0.44718,-187.31807,210.61578,-332.66158
9,-0.22616,-0.71745,-0.32902,-225.34351,227.33842,-317.55725
10,0.15251,-0.36157,-0.2124,-224.85496,215.52163,-270.0458
11,0.28003,-0.10506,-0.23364,-211.4402,190.62595,-213.82188
12,0.31095,0.16276,-0.00317,-202.3715,176.42748,-172.20356
13,0.2487,0.42383,0.13143,-186.02545,163.81679,-131.18575
14,0.36906,0.57194,0.33797,-98.42239,141.00763,-87.07379
15,0.45247,0.64648,0.45662,-72.46819,109.38422,-65.37405
16,0.58895,0.73169,0.72095,-37.02799,84.31552,-37.08906
17,0.6097,0.7395,0.79956,-37.31298,49.47583,-8.24427
18,0.58407,0.73307,0.82454,-3.04326,19.28753,14.77863
19,0.68294,0.882,1.14551,35.05344,-9.8626,40.83461
20,0.75244,2.32536,2.71346,106.81934,-158.23919,120.99746
21,-0.74325,-0.22135,-0.37166,61.02799,-480.94657,394.83969
22,-0.93392,-0.79248,0.14575,-221.37405,-384.01018,146.47328
23,0.2085,0.89331,-0.55493,-127.46056,-126.22901,-20.73282
24,0.77059,0.1368,-0.98853,63.33842,-61.70992,-4.85496
25,0.65422,0.2137,-0.94995,-3.20611,-69.64886,-11.9084
26,0.43384,0.3776,-0.73665,-14.26972,-65.13995,-10.67685
27,0.40104,0.177,-0.71842,25.11959,-46.09669,-2.38168
28,0.38566,0.18848,-0.67896,23.16539,-39.62341,-14.64631
29,0.2889,0.21631,-0.66862,44.83461,-38.12723,-21.59796
30,0.23649,0.16797,-0.57324,74.73791,-38.86005,-20.11196
31,0.17253,0.05029,-0.58846,100.743,-39.83715,-20.22392
32,0.06217,0.05298,-0.58773,112.39695,-51.66412,-12.19338
33,-0.05005,-0.1333,-0.7054,107.88804,-68.68193,6.96183
34,-0.02246,-0.28573,-0.73608,101.6285,-80.6514,31.21628
35,-0.12931,-0.35205,-0.80273,80.95674,-103.48092,60.08143
36,-0.38647,-0.46387,-0.78434,74.91094,-124.33588,93.99491
37,-0.54736,-0.71493,-0.70833,77.04835,-146.16794,125.90331
38,-0.72453,-0.7181,-0.52507,80.82443,-176.82443,129.44529
39,-1.02954,-0.61523,-0.51261,86.9313,-218.02545,136.10178
40,-1.31836,-0.67757,-0.3903,152.54962,-200.16285,143.56234
41,-1.36678,-0.76213,-0.34611,227.22646,-159.9084,122.99237
42,-1.4126,-1.14779,-0.5293,333.74046,-95.59288,79.19593
43,-1.05957,-1.33301,-0.0988,84.75318,16.40712,0.35623
44,-0.88997,-0.28328,0.27816,-175.0229,7.00254,-16.13232
45,-0.89502,-0.12809,0.27433,-85.13995,5.57761,-9.5369
46,-0.94832,-0.20312,0.2264,-26.94148,5.01781,2.6972
47,-1.02563,-0.22786,0.12118,-22.49364,-1.80153,4.30534
48,-1.0507,-0.15633,0.03638,-18.15776,-0.66158,2.05598
