frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.91919,-0.3798,-0.1521,-7.37913,-3.18575,0.67176
1,-0.92383,-0.35986,-0.14461,-5.33333,-3.23664,0.80407
2,-0.96606,-0.41585,-0.22599,7.73537,6.14758,-3.79644
3,-1.03076,-0.52808,-0.37988,24.45802,22.87023,-22.87023
4,-1.14958,-0.74992,-0.47673,27.84733,65.12977,-72.48855
5,-1.19214,-0.77718,-0.4646,17.87277,112.75318,-128.2341
6,-1.09163,-0.82007,-0.39689,-7.60305,142.16794,-171.18575
7,-0.92993,-0.74235,-0.26969,-39.61323,167.20611,-178.05598
8,-0.65251,-0.63534,-0.17668,-40.01018,178.41221,-164.43766
9,-0.26196,-0.49764,-0.10384,-15.30789,160.14249,-126.4631
10,0.18473,-0.40194,-0.19531,1.23155,118.33079,-70.14758
11,0.58195,-0.44857,-0.34285,-44.07125,76.94656,-19.52163
12,0.93758,-0.54525,-0.54582,-38.31043,42.38168,-8.24427
13,1.3383,-0.94035,-0.75602,-15.24682,19.23664,-87.30789
14,1.37085,-0.82015,-0.54427,-82.61578,16.0916,-233.60814
15,1.45402,-0.43099,-0.24601,-116.21374,7.38931,-326.09669
16,1.51929,-0.15291,0.03206,-109.3028,4.83461,-318.7888
17,1.23364,0.30485,0.16073,-83.0229,-55.37913,-190.23919
18,0.05811,0.36605,-0.28426,-99.33842,-178.23919,69.78117
19,-2.09652,0.49357,-0.16292,-45.92366,-297.19084,263.6743
20,-2.29077,-0.21395,-0.90373,69.87277,-206.99237,204.27481
21,-1.27881,-0.25342,-0.80013,145.99491,68.30534,-108.3257
22,-1.41089,-0.03158,-0.62728,32.27481,166.54453,-219.56234
23,-0.10238,0.18962,-0.96672,59.20611,117.3028,-129.82188
24,0.88175,-0.13916,-0.76188,76.17303,89.73028,-12.18321
25,1.49137,-0.24951,-0.66366,72.4173,58.97201,108.38677
26,1.77279,-0.25765,-0.44059,41.34351,31.13486,124.76336
27,1.72616,-0.02376,-0.81169,35.32824,20.48855,56.80407
28,1.38745,0.32072,-0.86035,-24.05089,37.45547,-49.54707
29,1.30257,0.26172,-0.54273,-42.15776,38.49364,-107.70483
30,1.59285,0.22819,-0.3326,-96.39695,1.80153,-143.75572
31,1.90698,0.29142,-0.04688,-88.01018,-23.93893,-167.60305
32,1.40519,0.26603,-0.01619,-96.56997,-74.38168,-88.01018
33,0.17546,0.36271,-0.05518,-121.36387,-199.65394,82.24936
34,-2.40088,0.42505,-0.38354,-49.94402,-352.0,256.4173
35,-1.61133,-0.31413,-1.0144,1.35369,-206.4631,180.79389
36,-1.18449,0.20549,-0.66162,102.6972,124.50891,-171.75572
37,-1.48364,0.33732,-0.52458,20.39695,212.07125,-216.75318
38,-0.17912,0.31453,-0.58415,95.54198,140.50891,-131.27735
39,0.552,0.24373,-0.73877,124.58015,73.12977,15.97964
40,1.08024,-0.20679,-0.75798,157.6285,10.2799,156.0
41,1.11873,-0.53198,-0.8645,193.34351,-15.63359,220.72265
42,0.95288,-0.94718,-0.80005,153.96438,25.98473,228.79389
43,0.82178,-0.70492,-0.67326,53.41476,51.72519,171.10433
44,0.77563,-0.68009,-0.51229,27.10433,55.70483,120.76336
45,0.55526,-0.69539,-0.50505,-10.21883,13.40458,87.54198
46,0.31323,-0.68481,-0.48234,-32.62087,-36.79389,44.04071
47,0.08065,-0.67603,-0.49194,-32.43766,-71.63359,31.4402
48,-0.09855,-0.69076,-0.51131,-40.11196,-84.20356,36.25445
49,-0.23267,-0.69019,-0.5188,-22.24936,-89.60814,39.19593
50,-0.36312,-0.65853,-0.54053,-37.26209,-91.1145,42.4631
51,-0.51611,-0.61076,-0.54541,-33.36387,-87.65394,48.04071
52,-0.63525,-0.60213,-0.56234,-5.17048,-80.91603,48.3257
53,-0.70231,-0.57438,-0.55884,4.6514,-76.36641,50.23919
54,-0.71045,-0.4991,-0.48299,5.28244,-67.98982,46.65649
55,-0.73828,-0.47445,-0.45199,8.21374,-65.59796,50.24936
56,-0.81437,-0.40706,-0.38721,26.00509,-63.81679,57.31298
57,-0.89567,-0.39852,-0.33822,21.74046,-58.6056,67.46056
58,-0.97266,-0.40983,-0.26815,26.72774,-53.85242,71.14504
59,-1.02336,-0.40299,-0.26912,13.27226,-48.38677,56.19338
60,-1.02067,-0.39298,-0.24422,8.31552,-37.92366,39.03308
61,-1.03312,-0.33545,-0.22005,12.96692,-19.74555,19.66412
62,-0.99089,-0.36418,-0.21574,13.8117,-2.68702,-0.70229
