frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99878,-0.15926,0.23454,4.62086,1.00763,-2.08651
1,-1.00732,-0.10327,0.23706,16.05089,1.15013,-4.87532
2,-1.02474,-0.10197,0.22209,32.84478,2.89059,-7.84733
3,-1.01538,-0.18896,0.16203,34.89059,7.56234,-11.39949
4,-0.97998,-0.26595,0.19954,20.743,13.28244,-18.80916
5,-1.01937,-0.5367,0.20264,51.66412,17.65903,-51.46056
6,-1.07552,-0.93685,0.2745,67.10433,19.91858,-103.96947
7,-1.08862,-1.23796,0.35173,47.1145,2.57506,-171.24682
8,-1.13631,-1.58814,0.46875,-0.81425,-31.24682,-251.14504
9,-1.02376,-1.51571,0.49829,-36.81425,-51.84733,-316.35623
10,-0.8724,-1.4318,0.36035,-75.47074,-53.83206,-343.09415
11,-0.73991,-1.11686,0.31429,-157.91349,-30.514,-313.91349
12,-0.41919,-0.79858,0.22241,-169.43511,-9.94402,-278.82952
13,-0.05632,-0.26147,0.23674,-166.23919,-7.0229,-224.47837
14,0.29793,-0.55241,0.10978,-152.44784,-8.2341,-194.15776
15,0.47274,-0.13143,-0.01375,-115.68448,-12.3257,-170.40204
16,0.62435,0.19124,-0.08659,-76.9771,-17.7201,-143.70483
17,0.65894,0.40894,-0.23584,-70.71756,-9.92366,-107.98982
18,0.55509,0.53532,-0.27222,-28.84478,1.82188,-64.94656
19,0.46582,0.51562,-0.19979,0.76336,30.57506,-21.64885
20,0.37231,0.59326,-0.1534,10.32061,60.66158,24.2341
21,0.43164,0.63224,0.05892,79.77608,105.83206,65.58779
22,0.36556,0.66667,0.6001,202.30025,171.96947,100.05089
23,0.37329,0.47396,1.17497,293.37405,233.35369,114.08651
24,0.24023,0.61971,1.76237,362.32061,290.35115,162.6056
25,-0.00041,0.46102,2.78874,211.9084,216.13232,335.60305
26,-1.16097,-0.02718,2.72884,268.61069,83.95929,464.4173
27,-1.63908,-0.19141,2.7015,253.6285,60.61069,482.40204
28,-1.39201,-0.42505,2.32699,-35.70483,12.62087,421.54707
29,-1.32731,-0.50439,1.5446,-342.19847,-164.93639,354.61578
30,-1.40153,-0.64893,0.78662,-250.4631,-231.61323,240.56997
31,-1.15576,-0.71004,0.34749,-180.49873,-210.14758,119.97964
32,-0.79159,-0.92236,-0.07495,-144.91603,-147.20611,15.9084
33,-0.53483,-0.65454,-0.59139,-250.6056,-111.23664,8.20356
34,-0.47314,-0.37712,-0.72754,-221.5369,-39.54198,16.33588
35,-0.45117,-0.5564,-0.50033,-57.22137,16.21374,12.21374
36,-0.49569,-0.75358,-0.22168,-60.67176,15.72519,-15.19593
37,-0.48551,-0.70858,-0.06584,-100.46819,34.4631,-14.00509
38,-0.34847,-0.53703,0.05111,-139.45038,58.53435,39.35878
39,-0.43286,-0.69312,0.07332,-29.10941,68.90585,80.35623
40,-0.40609,-0.8833,0.03451,96.81425,107.21628,130.49364
41,-0.43791,-1.25586,0.33813,197.46565,149.3028,177.67939
42,-0.70435,-1.4165,0.65999,216.27481,171.37913,189.19084
43,-0.48258,-1.55444,0.93376,163.18575,178.66667,177.60814
44,-0.41284,-1.29517,0.78003,102.35115,172.81425,154.57506
45,-0.30916,-1.06982,0.77132,167.75573,160.81425,131.5827
46,-0.52059,-0.85409,0.70345,188.86514,136.8855,104.54962
47,-0.77474,-0.69393,0.61198,179.19593,94.30025,104.743
48,-1.03377,-0.80933,0.47388,163.66412,59.36896,109.09924
49,-1.01953,-0.69694,0.34985,103.95929,31.88804,90.47328
50,-0.97892,-0.60938,0.2762,69.27226,13.61832,57.17048
51,-0.96143,-0.53581,0.24618,65.2112,4.9771,22.16794
52,-0.97778,-0.48861,0.28271,41.87277,-4.44784,0.13232
53,-0.9764,-0.3479,0.25521,-12.24427,-13.32316,-6.4631
54,-0.96232,-0.16895,0.24097,-33.34351,-9.16031,-1.07888
