frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.96639,-0.27458,0.13745,32.37659,14.51399,0.38677
1,-0.9589,-0.32324,0.16073,25.24173,11.13486,7.49109
2,-0.94775,-0.38721,0.17594,17.40458,5.99491,7.12468
3,-0.96436,-0.43042,0.14119,28.01018,0.47837,-7.29771
4,-1.00521,-0.55005,0.0931,47.00254,4.5598,-35.66412
5,-1.0813,-0.62524,0.02067,55.97964,17.57761,-81.17048
6,-1.14225,-0.87069,0.01335,75.41985,35.04326,-138.09669
7,-1.19206,-1.07788,0.11605,69.64885,45.78117,-204.94656
8,-1.00146,-1.22933,0.18384,21.44529,35.92875,-251.40967
9,-0.68937,-1.16121,0.21257,-11.12468,24.15267,-266.24936
10,-0.36654,-1.06844,0.08927,-51.01272,9.37405,-262.4631
11,-0.07756,-0.84855,0.03109,-131.30789,5.28244,-217.76081
12,0.16691,-0.86426,0.04679,-145.27226,17.7201,-172.86514
13,0.16374,-0.889,-0.10457,-210.4631,30.22901,-155.10433
14,0.30241,-0.49577,-0.05924,-93.38422,29.15013,-137.46565
15,0.46021,-0.41976,-0.11645,-105.50636,6.55471,-106.06616
16,0.56681,-0.27254,-0.21419,-77.56743,3.62341,-82.1883
17,0.59912,-0.14819,-0.27214,-70.81934,3.92875,-56.07125
18,0.60067,-0.07617,-0.31641,-43.56234,11.59288,-42.7888
19,0.60425,0.05151,-0.27091,-14.74809,30.6972,-30.82952
20,0.56925,0.184,-0.1617,39.69466,52.22392,-28.19338
21,0.5695,0.33195,-0.04728,82.38168,75.89822,-21.07888
22,0.71134,0.40446,0.2714,176.35623,121.80153,-1.66921
23,0.75448,0.30973,0.90698,273.88295,169.36387,39.95929
24,0.54183,0.06893,0.87972,139.93893,147.86768,156.5598
25,0.2054,0.11418,1.51196,243.33842,97.28244,270.88041
26,-0.34538,-0.1639,2.17562,396.40713,99.83715,377.42494
27,-0.95158,-0.71322,2.82495,111.04326,10.96183,438.73791
28,-1.16048,-0.98511,2.30127,10.58524,-113.79135,404.49873
29,-1.42017,-1.10677,1.88786,-152.99746,-181.43511,327.54198
30,-1.26888,-0.84163,1.37842,-271.95929,-257.99491,181.10941
31,-1.22135,-0.62736,0.58472,-249.97455,-243.88804,57.12977
32,-1.05884,-0.28328,-0.22616,-148.76336,-183.74555,-35.89822
33,-0.68075,-0.34945,-0.50553,-137.23155,-123.92875,-35.47074
34,-0.51302,-0.35482,-0.52767,-108.53944,-62.67684,4.33588
35,-0.52873,-0.40283,-0.47624,-131.09415,-2.03562,32.14249
36,-0.56535,-0.31331,-0.21745,-156.71247,12.10178,65.31298
37,-0.68595,-0.58765,-0.12939,-75.15522,-5.03817,66.1374
38,-0.67863,-0.72827,0.09261,31.53181,28.18321,56.96692
39,-0.51587,-1.15373,0.2028,125.8626,70.72774,80.16285
40,-0.48291,-1.4152,0.20662,118.62595,88.12214,105.34351
41,-0.6005,-1.4681,0.31673,141.54707,128.15267,91.15522
42,-0.32658,-1.35352,0.47762,180.26463,186.99237,60.79389
43,-0.28923,-1.18831,0.69279,67.83715,189.09924,74.24936
44,-0.35864,-0.91919,0.67749,86.50382,163.97964,80.29517
45,-0.27759,-0.96786,0.65291,110.36132,138.14758,87.07379
46,-0.3763,-0.87826,0.49805,74.72774,98.99237,102.68702
47,-0.46769,-0.75285,0.43498,93.34351,77.31298,112.17303
48,-0.67529,-0.71143,0.36825,145.44529,60.96692,110.0458
49,-0.93978,-0.77913,0.30941,169.38422,49.88295,116.37659
50,-1.11654,-0.74561,0.29329,150.62595,37.01781,109.65903
51,-1.05851,-0.68547,0.24398,73.96438,30.75827,82.40204
52,-1.00936,-0.41968,0.23112,39.1145,18.29008,28.78372
53,-0.99121,-0.2006,0.25057,25.24173,-3.98982,-2.48346
54,-0.99007,-0.15031,0.27816,18.20865,-11.41985,-6.9313
