frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.9882,-0.18978,0.24927,-1.33333,1.07888,-1.0687
1,-0.97917,-0.21004,0.24862,-5.23155,0.19338,-0.0
2,-0.98926,-0.14591,0.2373,-4.72265,-0.27481,-2.2799
3,-0.98535,-0.21989,0.1853,-1.41476,-0.80407,-2.42239
4,-1.13924,-0.75073,-0.02051,-10.26972,-1.11959,-21.74046
5,-1.54834,-1.61475,-0.24764,-44.95674,14.14758,-127.30789
6,-2.28036,-2.65885,0.10059,-26.86005,57.69975,-326.56489
7,-2.20907,-2.14917,0.17236,-176.69211,114.36132,-500.42748
8,-1.21395,-1.00456,0.47884,-234.91094,164.0,-504.96692
9,-0.5494,-0.40332,0.68701,-179.66412,199.16539,-386.19847
10,0.06974,0.02083,0.7841,-28.01018,153.26209,-255.1145
11,0.05273,0.177,0.74292,-17.00763,49.15013,-109.12977
12,-0.15413,0.47616,1.09635,-23.57252,-69.89313,45.94402
13,-0.67269,-0.22274,0.88558,-16.18321,-218.26972,139.70483
14,-1.0485,-0.42928,0.65283,-85.29262,-382.10687,122.90076
15,-1.54419,-0.43245,-0.33309,-95.24682,-514.34097,38.80916
16,-1.76709,-0.32731,-0.59351,-67.26718,-380.01018,6.82952
17,-2.28442,-0.25171,-2.31698,-80.56997,-225.78117,-31.37914
18,-2.16886,-0.21745,-3.06681,-21.07888,-41.5369,-74.22901
19,-2.02612,-0.60042,-2.4738,-67.70483,172.54962,-64.80407
20,-1.30282,-0.88363,-0.97363,-108.82443,302.29008,-82.03562
21,-0.60181,-0.03792,0.06925,-178.11705,324.82443,-17.27226
22,-0.06592,0.2334,0.80021,-103.48092,224.99746,43.39949
23,0.04175,0.43205,1.05664,-81.12977,52.44784,99.35878
24,-0.10994,0.50374,0.87126,1.0687,-65.84224,130.55471
25,-0.57536,0.22697,0.54777,57.97455,-159.6743,182.50382
26,-1.11279,-0.28719,0.28752,78.73791,-262.6972,231.88804
27,-2.01164,-0.3938,-0.38574,68.12214,-360.53944,252.19338
28,-2.48421,-0.79305,-0.86735,167.49109,-327.69466,202.3715
29,-2.24235,-1.43042,-1.28255,133.75064,-179.23664,153.05852
30,-1.46069,-0.86393,-1.03727,47.12468,-49.60814,51.01272
31,-1.14364,-0.52189,-0.61393,123.23664,24.25445,-62.0458
32,-0.9668,-0.40226,-0.23486,141.8626,50.05598,-88.64122
33,-0.87777,-0.39901,-0.01229,121.84224,33.19084,-95.75573
34,-0.84106,-0.33268,0.1001,76.92621,3.96947,-72.743
35,-0.80225,-0.229,0.14079,29.27226,-28.04071,-27.31807
36,-0.84676,-0.2513,0.06893,30.68702,-53.64885,25.99491
37,-0.93929,-0.37231,-0.01408,47.39949,-59.18575,70.16794
38,-1.06421,-0.49186,-0.04647,68.0916,-45.68957,89.93384
39,-1.09627,-0.54793,-0.00741,61.57761,-25.36387,84.79389
40,-1.07397,-0.50594,0.10132,52.08143,-12.08143,60.26463
41,-0.99577,-0.44385,0.11426,53.28244,-9.83206,23.71501
