frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99674,-0.28711,0.09701,-0.60051,6.29008,0.52926
1,-1.01318,-0.34627,-0.02995,28.28499,18.02545,-6.50382
2,-1.02116,-0.3842,-0.10986,17.90331,29.45547,-10.99237
3,-1.0223,-0.4943,-0.12256,23.73537,41.44529,-19.74555
4,-1.02767,-0.55867,-0.15934,6.26972,52.39695,-27.5827
5,-1.06396,-0.72062,-0.24797,-12.36641,63.31807,-39.13486
6,-1.13127,-0.79606,-0.24129,-17.94402,81.33333,-57.49618
7,-1.13647,-0.88021,-0.22795,-25.54707,89.23155,-85.46565
8,-1.10588,-0.85522,-0.18465,-47.54198,92.53944,-112.60051
9,-0.99414,-0.83065,-0.19189,-61.19084,88.91603,-124.50891
10,-0.85848,-0.80021,-0.15967,-74.71756,82.75827,-128.93639
11,-0.68473,-0.73104,-0.12891,-94.6056,70.29008,-130.79898
12,-0.53459,-0.67122,-0.22559,-124.95674,52.76336,-130.06616
13,-0.40755,-0.56047,-0.22917,-119.51145,38.00509,-131.50127
14,-0.31657,-0.50228,-0.35319,-122.72774,19.68448,-142.30025
15,-0.25814,-0.40715,-0.46606,-99.71501,4.72265,-158.47328
16,-0.28971,-0.37907,-0.58065,-75.1145,-0.83461,-185.63868
17,-0.29753,-0.22933,-0.65316,-102.79898,0.04071,-206.59542
18,-0.28931,-0.16154,-0.64242,-72.26463,2.14758,-218.56489
19,-0.32096,-0.06746,-0.7006,-65.55725,-7.29771,-230.95165
20,-0.33382,0.39014,-0.85311,-89.20102,-7.47074,-231.46056
21,-0.30648,0.85132,-0.77873,-108.76336,11.35878,-172.95674
22,-0.32568,0.91341,-0.75488,-67.49109,20.5598,-90.88041
23,-0.22111,0.67871,-0.83846,28.40713,8.06107,-33.92366
24,-0.04411,0.56763,-0.87752,-1.12977,-1.49618,7.61323
25,0.01522,0.37492,-0.82902,9.43511,-5.11959,32.77354
26,0.03223,0.28573,-0.83545,19.52163,-3.56234,38.39186
27,-0.03524,0.26221,-0.84554,8.63104,0.15267,35.73537
28,-0.05249,0.34285,-0.85376,-6.95165,-3.79644,34.61578
29,-0.06608,0.44784,-0.85262,-27.09415,-10.40204,45.04835
30,-0.12606,0.43327,-0.82389,-9.42494,-14.57506,62.49364
31,-0.0861,0.42236,-0.84204,-6.6056,-10.20865,79.12468
32,-0.08138,0.37402,-0.82463,0.21374,-7.65394,93.20102
33,-0.07349,0.30241,-0.79704,12.86514,-8.33588,99.63359
34,-0.0223,0.264,-0.80762,7.86768,-8.24427,107.48092
35,0.0332,0.15397,-0.77612,19.87786,-9.07888,113.38422
36,-0.01969,0.14355,-0.71444,14.77863,-17.48601,113.52672
37,-0.02116,0.05876,-0.6967,33.70992,-20.42748,115.31807
38,0.00553,-0.00382,-0.65169,55.88804,-20.49873,119.1145
39,-0.08358,-0.10636,-0.5603,86.97201,-24.6514,125.00763
40,-0.0839,-0.23511,-0.69206,103.7659,-39.96947,132.80407
41,-0.18929,-0.40104,-0.56079,135.37913,-45.79135,143.08397
42,-0.3759,-0.52791,-0.56055,119.83715,-57.56743,148.3257
43,-0.44263,-0.74512,-0.56226,128.46819,-74.38168,150.84987
44,-0.61409,-0.7561,-0.46558,104.16285,-79.43003,154.25954
45,-0.84863,-0.80379,-0.41797,112.93639,-82.90076,152.95674
46,-0.82951,-0.90267,-0.31893,134.71756,-86.41221,138.90076
47,-1.01668,-0.81812,-0.17578,65.34351,-101.83206,132.12214
48,-1.02734,-0.66146,-0.25724,15.70483,-103.77608,110.44275
49,-1.09196,-0.61466,-0.18262,41.64885,-98.51399,94.33079
50,-1.10994,-0.62126,-0.17961,37.9542,-78.10687,63.82697
51,-1.09863,-0.53776,-0.23315,-22.71756,-63.41985,36.63104
52,-1.07812,-0.41081,-0.11637,-70.1883,-52.15267,20.38677
53,-1.04826,-0.31738,0.03597,-82.88041,-41.12977,-3.09415
54,-1.06014,-0.0446,-0.06689,-69.74046,-19.20611,-17.88295
55,-0.98771,-0.0459,0.08073,-28.22392,6.03562,1.07888
56,-1.0,-0.26001,0.17057,-1.36387,-0.4173,1.7201
57,-0.97437,-0.25879,0.17546,-9.82188,1.2112,-0.96692
58,-0.99414,-0.19808,0.15023,-16.69211,0.51908,-1.91349
59,-1.00928,-0.16813,0.13135,-11.57252,-1.56743,-1.54707
