frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.0721,-0.3811,0.13363,-55.96947,8.53944,-4.68193
1,-1.24381,-0.61499,-0.02401,-64.6514,31.32824,-42.32061
2,-1.47111,-0.69979,-0.11068,-15.93893,77.13995,-139.06361
3,-1.55754,-1.05892,-0.15251,-9.15013,141.44529,-235.46056
4,-1.56942,-1.16895,-0.13778,-85.54707,214.29008,-273.34351
5,-1.35547,-1.07902,-0.20744,-131.5827,276.51908,-291.61323
6,-0.9056,-0.92659,-0.18823,-144.07125,295.87786,-302.74809
7,-0.41756,-0.56299,-0.139,-184.17303,295.94911,-274.52417
8,-0.02539,-0.36491,0.00798,-178.56489,292.66158,-241.11959
9,0.33268,-0.05843,0.06014,-161.9542,265.98473,-201.55725
10,0.52808,0.15739,0.22705,-127.81679,222.96183,-177.3028
11,0.68693,0.32902,0.36792,-105.91349,191.31807,-164.82443
12,0.73315,0.493,0.58236,-94.26972,150.51399,-139.57252
13,0.70345,0.62899,0.80241,-46.72774,112.36641,-109.05852
14,0.76855,0.7714,1.12256,-38.53435,78.29008,-66.52417
15,1.12052,1.24707,1.9104,-32.87532,3.04326,-0.38677
16,0.98657,1.16691,1.64697,79.9084,-273.81171,148.96692
17,-0.46533,0.37484,1.56291,250.94148,-528.60051,282.44275
18,-2.29932,-1.23836,-1.08887,22.03562,-464.62087,246.01527
19,0.43197,0.05835,-0.60954,2.08651,-15.24682,16.83461
20,0.54224,0.05265,-0.69189,67.43003,25.23155,-104.05089
21,0.60449,0.11092,-0.46305,120.24427,-7.00254,-63.81679
22,0.32511,0.03589,-0.27881,59.91858,-33.80153,-47.28753
23,0.27303,0.14632,-0.41602,42.75827,-52.54962,-54.00509
24,0.31144,-0.02458,-0.27311,110.07634,-76.30534,-48.82443
25,0.12069,-0.03996,-0.35726,118.76845,-106.00509,-2.65649
26,0.07381,-0.30477,-0.42741,138.23919,-118.33079,76.47837
27,0.07137,-0.5673,-0.29932,168.07125,-99.77608,163.37913
28,-0.55282,-1.30184,-0.54671,172.25445,-99.71501,215.32824
29,-0.65202,-1.21541,-0.56738,157.28244,-93.27226,221.09924
30,-0.8584,-1.38298,-0.35938,164.91603,-109.9542,214.61578
31,-0.9196,-1.18245,-0.309,97.73028,-103.257,201.23155
32,-1.10905,-0.94076,-0.21248,88.06107,-99.60305,170.50382
33,-1.18791,-0.73958,-0.05949,121.19084,-64.28499,154.77863
34,-1.20874,-0.72453,0.0918,137.96438,-25.59796,130.99237
35,-1.12004,-0.66919,0.08187,75.23664,-13.2112,97.82188
36,-1.0402,-0.39494,0.16504,7.10433,-43.46056,54.52417
37,-0.95304,-0.29167,0.36011,1.6285,-35.66412,24.50891
38,-0.96086,-0.25456,0.35775,-7.74555,-12.45802,4.04071
39,-0.98356,-0.0909,0.32113,-34.10687,-8.64122,3.39949
40,-0.98731,-0.03662,0.31177,-36.48855,0.71247,3.06361
41,-1.00008,-0.06201,0.26139,-26.79898,4.70229,2.75827
42,-1.01172,-0.15177,0.29777,-36.743,5.40458,2.95165
