frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.97852,-0.16699,0.35042,2.87023,7.53181,-6.3715
1,-1.0127,-0.36328,0.32715,-61.0687,26.82952,6.51399
2,-1.05493,-0.30298,0.20321,-130.38168,40.31552,8.81425
3,-1.19686,-0.39331,0.15894,-216.04071,89.23155,-22.15776
4,-1.24569,-0.11873,-0.15299,-222.14758,162.20865,-65.82188
5,-1.15576,-0.13314,-0.2609,-41.46565,180.30534,-94.22901
6,-1.01896,-0.07153,-0.24251,48.2341,145.69975,-83.1145
7,-0.98755,0.05379,-0.13395,30.79898,110.57506,-39.98982
8,-0.95256,0.08879,-0.09676,71.257,87.69466,21.74046
9,-0.99951,0.01359,-0.14315,80.53944,69.51654,80.64122
10,-1.13997,-0.01058,-0.13794,92.93639,57.92366,138.95165
11,-1.25602,-0.20752,-0.22673,114.94148,59.55216,185.49618
12,-1.28817,-0.35075,-0.38281,78.19847,66.03562,215.57252
13,-1.24048,-0.41341,-0.50553,17.19084,67.40967,219.257
14,-1.09595,-0.40584,-0.50317,33.55725,72.75318,206.34097
15,-0.84359,-0.44783,-0.53296,43.64377,78.65649,153.10941
16,-0.6534,-0.31445,-0.54858,-9.64885,64.0916,96.42748
17,-0.55501,-0.08732,-0.48039,-52.69211,39.97964,67.88804
18,-0.46973,-0.01424,-0.39014,7.24682,31.07379,48.89567
19,-0.41618,-0.07601,-0.31144,64.71247,12.25445,33.78117
20,-0.4834,-0.18717,-0.23389,87.28753,-17.44529,17.79135
21,-0.61491,-0.17407,-0.04744,100.60051,-50.71756,3.0229
22,-0.99129,-0.32975,0.17334,147.27735,-98.71756,9.38422
23,-1.8667,-0.73755,1.27694,184.08142,-104.78372,41.29262
24,-3.72925,-0.92057,2.65601,101.45547,-385.48601,19.68448
25,-7.62134,0.22583,2.72127,-142.66667,-760.85496,-115.95929
26,-7.02393,-0.66016,0.46704,45.22137,-726.84987,-125.56743
27,-4.28133,-0.45451,-0.69002,-127.71501,-566.11705,-131.50127
28,-2.36914,0.55119,-0.94491,-266.9313,-306.10687,-139.94911
29,-0.86768,0.64242,-0.43319,-144.93639,-148.28499,-141.32316
30,0.14461,0.42537,-0.45068,-132.59033,-99.85751,-63.0229
31,0.51156,0.09277,-0.28589,-77.32315,-40.14249,1.68957
32,0.59188,-0.27889,-0.16121,2.21883,-24.743,19.88804
33,0.53695,-0.40885,-0.14502,-54.10687,7.17557,41.50636
34,0.30493,-0.40763,-0.02791,-143.49109,28.06107,76.52926
35,0.1193,-0.39917,-0.00773,-264.24428,16.90585,126.49364
36,-0.04761,-0.40739,-0.06071,-323.84733,-39.57252,166.30025
37,-0.23576,-0.27694,-0.17651,-288.81425,-120.47837,184.13232
38,-0.64632,-0.32398,-0.25716,-94.84987,-183.92875,199.80662
39,-1.33252,-0.8431,-0.32674,165.15013,-161.9542,251.60305
40,-1.66463,-1.18498,-0.02441,240.54962,-120.63104,270.67684
41,-1.67448,-1.30339,-0.09326,193.0687,-110.1883,258.64631
42,-1.6193,-1.33683,-0.03198,87.74555,-106.8397,229.68957
43,-1.46655,-0.95329,0.09058,29.94402,-115.24682,155.97964
