frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98356,-0.20687,-0.10628,43.81679,7.75573,0.04071
1,-0.98462,-0.29915,-0.12882,81.13995,15.52163,-0.70229
2,-0.96842,-0.59139,-0.31095,81.35369,24.16285,8.51908
3,-1.03744,-0.93148,-0.30615,92.12214,46.03562,-8.36641
4,-1.18994,-1.21623,0.00684,133.54707,48.86514,-102.86005
5,-1.35311,-1.32975,0.42676,239.51145,-17.05852,-224.02036
6,-1.52409,-1.29679,0.79492,260.13232,-142.02545,-287.05343
7,-1.52791,-0.87956,0.9777,59.40967,-238.20865,-276.34606
8,-1.2216,-0.53589,0.7596,-25.23155,-293.64885,-261.40458
9,-0.77132,-0.31868,0.47917,4.72265,-305.09924,-219.96947
10,-0.36467,-0.29541,0.16903,30.14758,-292.37659,-155.28753
11,-0.07332,-0.36719,-0.16943,24.05089,-255.93893,-95.72519
12,0.20662,-0.40478,-0.38566,26.36132,-195.40967,-55.70483
13,0.43327,-0.514,-0.54826,32.60051,-123.78626,-21.57761
14,0.67879,-0.6779,-0.48787,35.03308,-54.88041,-1.05852
15,0.80713,-0.7373,-0.3339,2.23919,-21.68957,4.86514
16,0.75822,-0.62712,-0.23779,-6.61578,-16.85496,3.59287
17,0.71541,-0.63192,-0.23755,-2.51399,-14.58524,0.52926
18,0.69743,-0.62069,-0.2251,-3.17557,-9.10941,-5.12977
19,0.70907,-0.6097,-0.20304,-2.71756,-8.60051,-5.47583
20,0.71257,-0.60856,-0.2439,-1.17048,-8.95674,-2.95165
21,0.70288,-0.61621,-0.25675,-4.71247,-4.24427,2.22901
22,0.69629,-0.61914,-0.24959,-6.65649,-1.78117,4.45802
23,0.66187,-0.59408,-0.29297,-5.85242,0.92621,3.19593
24,0.61694,-0.52441,-0.41968,-5.31298,16.82443,8.45802
25,0.46598,-0.46753,-0.54045,-9.8626,57.54707,29.46565
26,0.29622,-0.48446,-0.43783,-25.05852,118.14758,71.19593
27,0.19783,-0.59831,-0.1805,-27.91858,169.67939,109.0687
28,0.07137,-0.79216,0.14469,-8.45802,191.16539,121.44529
29,0.00968,-0.83382,0.23796,20.3257,189.20102,105.68957
30,-0.01074,-0.7631,0.29354,-10.90076,203.70483,134.0458
31,-0.31445,-0.77327,0.38403,-128.99746,205.83206,211.28753
32,-0.66691,-1.01815,0.41374,-216.12214,150.66667,293.63868
33,-1.00732,-1.05135,0.15291,-183.45038,24.05089,313.37405
34,-1.07959,-0.9694,-0.16911,-263.01272,-51.62341,253.52672
35,-1.12516,-0.60498,-0.32682,-199.9084,-98.83969,165.80153
36,-1.17969,-0.34245,-0.53149,-54.07634,-101.76081,73.23155
37,-1.1298,-0.43571,-0.4742,68.93639,-71.82697,24.743
38,-1.01449,-0.40096,-0.36759,85.93384,-38.59542,15.78626
39,-0.97843,-0.41382,-0.23454,96.43766,-17.8117,11.52163
40,-0.97144,-0.40479,-0.12354,67.37914,-13.76081,-5.40458
41,-1.0013,-0.18571,-0.29289,-23.41985,-8.9771,-11.96947
42,-0.99194,-0.23543,-0.18433,-1.47583,4.3257,-0.75318
43,-0.99089,-0.29549,-0.01676,-30.82952,3.04326,-7.0229
