frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.97184,-0.30298,0.10775,-2.32061,-1.32316,1.29262
1,-0.979,-0.3055,0.11515,-1.77099,-0.67176,1.07888
2,-0.98014,-0.30062,0.11271,-1.61832,-0.5598,0.27481
3,-0.96997,-0.2972,0.1154,-1.23155,-0.33588,0.30534
4,-0.97705,-0.29818,0.1158,-1.15013,0.08142,-0.12214
5,-0.98031,-0.28247,0.11532,-0.95674,0.58015,-0.78371
6,-0.97835,-0.27116,0.10099,0.64122,1.05852,-1.45547
7,-0.98079,-0.26807,0.09928,2.25954,1.43511,-1.40458
8,-0.98356,-0.28923,0.05827,4.07125,0.99746,-1.44529
9,-0.97534,-0.33057,0.05021,10.79898,8.11196,-8.90585
10,-0.91382,-0.37337,0.03833,2.62595,11.96947,-18.87023
11,-0.87777,-0.37394,0.05103,-8.16285,9.56743,-30.36132
12,-0.88387,-0.37134,0.07463,-11.63359,10.06616,-25.59796
13,-0.89567,-0.36711,0.10148,-4.66158,12.62087,-6.26972
14,-0.83081,-0.38989,0.08757,8.3257,8.14249,6.97201
15,-0.7985,-0.37207,0.10197,5.88295,4.04071,21.52672
16,-0.72266,-0.35376,0.06592,11.68448,3.5827,27.46056
17,-0.63403,-0.35474,0.06226,17.44529,2.95165,26.29008
18,-0.65373,-0.35905,0.05428,-1.34351,1.15013,19.31807
19,-0.67008,-0.3383,0.09497,-11.65394,3.94911,12.92621
20,-0.71737,-0.31681,0.12386,-8.75318,4.06107,4.11196
21,-0.79272,-0.29525,0.14567,-13.36387,2.56489,-5.48601
22,-0.85547,-0.22583,0.15055,-21.57761,-0.9771,-9.75064
23,-1.02799,-0.18742,0.18636,-17.31298,-6.50382,-0.33588
24,-1.13338,-0.19971,0.18685,-16.77354,-8.3257,6.90076
25,-1.25106,-0.14128,0.22209,-16.19338,-8.91603,15.52163
26,-1.27116,-0.06437,0.20207,-31.32824,-6.1883,23.68448
27,-1.45459,-0.07104,0.23454,-28.8855,-14.98219,40.28499
28,-1.4318,-0.38957,0.4974,-16.8855,-27.92875,26.31043
29,-1.47436,-0.07951,-0.06486,-12.29517,-19.79644,0.28499
