frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.9856,-0.2867,0.21069,-19.6743,3.26718,-1.05852
1,-0.99284,-0.36678,0.24447,-30.97201,8.11196,-2.29008
2,-0.99642,-0.42448,0.18424,-43.32824,8.62087,-16.53944
3,-1.00578,-0.58382,0.1425,-16.79389,14.33079,-40.29517
4,-1.05843,-0.84774,0.03027,-50.70738,20.52926,-64.98728
5,-1.1084,-1.03312,-0.0931,-58.41221,33.69975,-101.1603
6,-1.21289,-1.13143,-0.14006,-71.23664,54.12723,-133.45547
7,-1.26253,-1.13566,-0.11165,-78.1374,83.49109,-150.33079
8,-1.26302,-1.0577,-0.05745,-91.24682,96.18321,-160.68193
9,-1.1154,-0.90617,-0.11361,-144.61069,102.67684,-158.52417
10,-0.85099,-0.47974,-0.30542,-209.58779,122.86005,-128.0916
11,-0.59383,0.02604,-0.18547,-210.36132,145.32316,-61.79135
12,-0.37345,-0.02995,-0.13818,-131.66412,102.73791,34.97201
13,-0.13257,-0.18229,-0.09513,-91.61323,30.34097,56.743
14,-0.03589,-0.27759,-0.39616,-39.50127,29.76081,7.07379
15,0.02328,-0.32878,-0.59538,-33.64885,7.07379,9.08906
16,0.01253,-0.54272,-0.84367,9.8626,-10.77863,-4.72265
17,-0.00382,-0.61776,-0.83512,4.60051,-8.04071,-24.31552
18,-0.01318,-0.71143,-0.88298,-12.58015,-5.87277,-50.25954
19,-0.03866,-0.59977,-0.86702,-31.54198,-3.13486,-77.50636
20,-0.04655,-0.47428,-0.85905,-57.31298,-7.63359,-90.68702
21,-0.08057,-0.31917,-0.83252,-59.03308,-7.93893,-107.66412
22,-0.09611,-0.18368,-0.85116,-75.22646,-8.68193,-111.97964
23,-0.16935,-0.03182,-0.77702,-95.21628,-12.98728,-103.63359
24,-0.19238,0.10506,-0.78963,-72.21374,-10.67684,-96.03053
25,-0.19002,0.25863,-0.75415,-49.04835,-8.69211,-95.96947
26,-0.18848,0.3597,-0.7972,-25.57761,-3.05344,-84.26463
27,-0.22404,0.45785,-0.91333,-15.10433,-0.99746,-69.65903
28,-0.19255,0.46305,-0.8855,-1.78117,11.41985,-52.83461
29,-0.14917,0.43286,-0.81193,-21.36387,11.71501,-35.86768
30,-0.09522,0.34782,-0.83073,-6.20865,2.51399,-16.43766
31,-0.09261,0.24919,-0.75,-3.22646,-2.22901,-7.32824
32,-0.07528,0.1591,-0.71525,4.13232,-6.07634,-11.54198
33,-0.11483,0.1346,-0.69759,-5.15013,-17.22137,-14.10687
34,-0.13403,0.12166,-0.69743,9.31298,-27.66412,-16.63104
35,-0.21354,0.13062,-0.57186,17.17048,-33.3944,-20.25445
36,-0.28459,0.14486,-0.69946,28.4173,-44.18321,-16.11196
37,-0.36841,0.11589,-0.67993,55.65394,-50.31043,-13.88295
38,-0.43717,0.00806,-0.54167,109.91349,-54.41221,-15.72519
39,-0.56112,-0.15112,-0.53556,156.60051,-75.1145,-5.32316
40,-0.61344,-0.37744,-0.47355,192.67176,-94.56489,19.47074
41,-0.78971,-0.55192,-0.54159,167.07379,-110.53435,54.74809
42,-1.00114,-0.78255,-0.5201,156.24427,-109.7201,82.57506
43,-1.08366,-0.74137,-0.36711,146.08651,-82.4631,63.45038
44,-1.05103,-0.70565,-0.23901,189.18066,-46.7888,54.68702
45,-1.05143,-0.68351,-0.13672,195.50127,-24.91603,60.69211
46,-1.01473,-0.68709,-0.00513,184.83461,-0.83461,82.2799
47,-1.02222,-0.62264,0.14624,177.85242,20.01018,78.30025
48,-0.96094,-0.61971,0.28174,173.99491,31.21628,64.76336
49,-0.9196,-0.53451,0.33285,122.99237,21.03817,59.54198
50,-0.9681,-0.48413,0.31339,104.5598,12.85496,50.53435
51,-0.98022,-0.44027,0.31405,88.81425,7.94911,27.9084
52,-0.97493,-0.40959,0.27124,78.90076,-1.90331,-3.59288
53,-1.00781,-0.2509,0.16626,39.22646,-5.3944,-18.87023
