frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98364,-0.2723,0.11613,-3.03308,0.743,-1.35369
1,-0.98494,-0.28231,0.11027,-3.26718,0.93639,-1.61832
2,-1.02743,-0.33317,0.0472,7.82697,2.66667,-10.44275
3,-1.17855,-0.78296,-0.1381,39.18575,13.51654,-47.30789
4,-1.34237,-1.31657,-0.33341,27.14504,38.91094,-141.33333
5,-1.3099,-1.76025,-0.38924,0.10178,82.19847,-245.57761
6,-1.2478,-2.02694,-0.18465,-96.76336,115.22646,-311.05343
7,-0.89974,-1.41016,-0.08594,-185.58779,133.10941,-348.59033
8,-0.39893,-0.93612,-0.07812,-211.84733,130.95165,-297.07888
9,-0.06144,-0.3877,0.08341,-226.87023,127.04326,-177.11959
10,0.01034,-0.18465,0.11987,-165.51654,84.95674,-58.59542
11,-0.08268,-0.2745,0.11068,-131.3486,-1.17048,30.47328
12,-0.28239,-0.28296,-0.14233,-56.60051,-76.38677,39.31807
13,-0.0852,-0.23136,-0.49268,-50.30025,-43.92875,-6.4631
14,0.19132,-0.03263,-0.51082,-42.30025,-10.96183,-48.44784
15,0.29647,-0.16732,-0.49007,-30.41221,-31.85751,-37.57761
16,0.21061,-0.38289,-0.46387,-10.06616,-60.743,-49.80153
17,0.04289,-0.24626,-0.33488,-34.76845,-80.743,-71.0229
18,-0.08716,-0.14152,-0.57593,-3.07379,-104.49873,-83.18575
19,-0.13672,-0.02572,-0.7137,30.38168,-123.69466,-70.17812
20,-0.30037,0.1814,-1.1923,32.86514,-135.63359,-42.05598
21,-0.6748,0.23722,-1.65316,26.08651,-115.89822,-4.45802
22,-0.59196,0.01147,-1.58805,20.15267,-50.68702,18.51399
23,-0.52327,0.12541,-1.06299,-1.90331,-4.27481,36.31552
24,-0.48885,0.2535,-0.85881,21.8117,8.60051,54.88041
25,-0.59041,0.30021,-0.58138,34.26972,2.44275,94.6056
26,-0.66846,0.30086,-0.59741,21.75064,-14.92112,127.93893
27,-0.76904,0.07088,-0.61255,26.94148,-38.70738,174.84987
28,-0.86523,-0.21826,-0.66683,37.5369,-58.30025,195.17557
29,-0.87964,-0.72371,-0.85661,61.22137,-64.91603,179.38931
30,-0.76644,-0.96712,-1.02303,20.39695,-49.63868,127.62341
31,-0.6224,-0.7644,-1.066,-12.17303,-1.17048,40.21374
32,-0.61873,-0.53174,-1.05762,-19.92875,26.90076,-20.11196
33,-0.79232,-0.30623,-1.44678,-48.75318,40.4173,-51.1145
34,-0.95964,-0.13607,-1.59692,-61.98473,92.62087,-58.24936
35,-0.986,-0.07235,-1.2631,-81.60814,155.50127,-74.11705
36,-0.82316,0.04167,-0.76847,-72.2341,188.90585,-77.29262
37,-0.55371,0.30868,-0.22144,-42.42239,192.99746,-81.93384
38,-0.13314,0.53166,0.20703,-17.70992,149.98473,-64.43766
39,0.0979,0.68424,0.2408,-16.72265,71.22646,-31.53181
40,0.1464,0.67497,-0.19368,-12.75318,6.3715,-12.743
41,-0.09212,0.45475,-0.45207,9.98473,-10.02544,-7.23664
42,-0.38623,0.16976,-0.28776,90.40204,33.04835,-47.03308
43,-0.20028,-0.09399,-0.23185,142.40204,57.11959,-70.6972
44,0.10596,-0.16268,-0.1613,167.39949,7.77608,-45.03817
45,-0.04061,-0.31152,-0.55395,232.43766,-117.19084,-1.58779
46,-0.14014,-0.55794,-0.5564,237.08906,-182.50382,84.52926
47,-0.70719,-1.02197,-0.73088,264.44784,-179.40967,173.41476
48,-0.91756,-1.03426,-0.51538,171.88804,-137.74046,251.46056
49,-1.26961,-1.26017,-0.19751,152.24428,-103.92875,246.49364
50,-1.35213,-1.00293,-0.14437,274.89059,-59.10433,174.01527
51,-1.24666,-1.08504,0.04875,220.56997,-27.30789,147.33842
52,-1.13517,-0.73438,0.05859,23.29771,-12.91603,123.82697
53,-1.10986,-0.43091,0.01636,81.45547,-0.31552,58.88041
54,-1.02938,-0.43555,0.09066,148.75318,-1.00763,9.22137
55,-1.00301,-0.27987,0.13989,81.59796,-3.68448,2.07634
56,-1.00968,-0.17977,0.18693,39.07379,-3.33842,-0.2341
