frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99227,-0.30094,0.01318,14.42239,4.40712,10.38168
1,-0.98812,-0.29818,0.00667,21.07888,7.93893,2.75827
2,-0.99902,-0.26343,0.00578,39.07379,17.05852,-12.62087
3,-0.96549,-0.26888,0.01571,57.75064,26.91094,-22.71756
4,-0.92057,-0.26994,0.01766,64.34606,29.28244,-21.61832
5,-0.91854,-0.316,0.03239,66.12723,27.0229,-7.40967
6,-0.91349,-0.37826,0.03288,55.23664,18.82952,7.36896
7,-0.91772,-0.41252,-0.01042,37.08906,10.01527,23.22646
8,-0.9327,-0.42651,-0.03809,35.59288,15.65394,27.84733
9,-0.93856,-0.44743,-0.01351,65.91349,30.91094,11.94911
10,-0.94165,-0.49292,0.0083,90.1374,36.29517,-6.82952
11,-0.93839,-0.57381,-0.01156,101.05852,30.24936,-22.36132
12,-0.89795,-0.56535,-0.04061,90.9313,27.71501,-46.7888
13,-0.90283,-0.51375,-0.06112,116.28499,34.52417,-66.9313
14,-0.9397,-0.6748,0.00724,190.01527,50.17812,-101.37405
15,-0.95077,-0.88582,0.00236,246.73791,54.1374,-155.96947
16,-0.86979,-1.09058,0.03027,230.19847,61.92366,-220.91603
17,-0.67513,-1.34098,0.19751,233.66921,60.21374,-272.33588
18,-0.44165,-1.52352,0.38664,126.62595,47.20611,-313.75064
19,-0.29354,-1.38379,0.66626,-67.68448,48.11196,-329.00763
20,-0.01367,-1.20109,0.80998,-165.22137,49.28244,-335.46056
21,0.20719,-0.89705,0.85718,-182.35115,62.89059,-325.85242
22,0.39176,-0.66203,0.84017,-140.93639,75.64377,-292.15267
23,0.5249,-0.44507,0.79508,-42.9313,84.30534,-254.1374
24,0.50122,-0.16593,1.00977,33.44529,120.59033,-208.48855
25,0.48535,-0.00431,1.35653,169.6285,158.91094,-135.79644
26,0.51221,0.06063,1.538,251.51145,176.80407,-43.59288
27,0.12508,0.23397,1.82129,267.08397,133.77099,93.38422
28,-0.68783,0.34587,2.13005,265.58779,-33.99491,274.80916
29,-2.17065,-0.06535,1.47046,204.54962,-358.13741,480.47837
30,-4.78662,-1.64478,-0.07104,132.73282,-596.62087,586.70738
31,-1.24373,-0.89331,-1.57397,-36.37659,-272.96692,175.17557
32,-0.43701,-1.36808,-1.97371,-21.13995,-209.96438,23.3486
33,-0.21867,-0.91162,-1.98633,27.24682,-122.33079,55.64377
34,-0.24194,-1.35929,-1.56494,46.25954,-44.02036,56.80407
35,-0.21029,-0.95435,-1.13542,-22.4631,1.18066,10.39186
36,-0.11792,-0.7404,-0.79565,-4.69211,24.42748,-10.50382
37,-0.08024,-0.62297,-0.61458,-9.63868,27.57252,-11.60305
38,-0.06893,-0.55835,-0.45133,-5.76081,25.36387,-10.15776
39,-0.10254,-0.51546,-0.39307,-3.95929,20.80407,-5.55725
40,-0.09456,-0.55103,-0.27629,16.15267,13.13995,-6.61578
41,-0.12093,-0.45378,-0.27856,-12.03053,0.83461,6.54453
42,-0.13078,-0.4917,-0.35295,17.50636,-22.08651,36.59033
43,-0.18799,-0.58122,-0.33594,42.514,-37.97455,89.47583
44,-0.36955,-0.84562,-0.48698,77.81171,-54.52417,140.29517
45,-0.51872,-0.97437,-0.4091,48.42748,-58.57506,174.36132
46,-0.6744,-0.96118,-0.4755,22.6056,-76.05089,195.01272
47,-0.8881,-0.9703,-0.54891,27.38931,-90.25954,191.92875
48,-0.98543,-0.82316,-0.41895,29.55725,-74.91094,180.3257
49,-1.04688,-0.78076,-0.33773,91.6743,-62.97201,155.1145
50,-1.0188,-0.70329,-0.25968,130.0458,-46.16794,121.64885
51,-1.00448,-0.64502,-0.16089,126.42239,-26.57506,91.31807
52,-0.99129,-0.62378,-0.10897,116.04071,-12.11196,54.03562
