frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.03272,-0.19198,0.23511,12.49873,6.88041,-10.55471
1,-1.06746,-0.62663,0.1001,18.53435,29.15013,-21.35369
2,-1.24333,-1.04631,0.10742,-23.257,59.88804,-57.04835
3,-1.39136,-1.11214,0.3138,-22.9313,90.92112,-155.92875
4,-1.51318,-1.20133,0.53963,0.17303,66.99237,-260.01018
5,-1.53621,-1.14787,0.73787,-17.49618,-18.63613,-337.00763
6,-1.38444,-0.98438,0.81999,-32.25445,-102.42239,-350.88041
7,-1.06584,-0.83114,0.77002,-23.61323,-178.64631,-351.80662
8,-0.72437,-0.57267,0.65031,-14.75827,-231.60305,-325.05852
9,-0.43677,-0.36263,0.35563,-0.03053,-258.34097,-269.79135
10,-0.29915,-0.20752,0.03963,-5.36387,-254.57506,-192.98728
11,-0.24268,-0.19124,-0.3418,32.743,-226.63613,-130.30025
12,-0.12801,-0.4104,-0.87663,65.64886,-157.08906,-76.50891
13,0.16838,-0.74072,-1.1346,85.60814,-49.03817,-39.29771
14,0.5957,-0.86068,-0.75293,73.88295,16.03053,-9.70992
15,0.78288,-0.57292,-0.67106,15.36896,-2.30025,-5.35369
16,0.62435,-0.66146,-0.47461,8.16285,0.02036,18.4631
17,0.5708,-0.66138,-0.3693,-3.00254,-10.7888,5.5369
18,0.51383,-0.59627,-0.4423,-6.22901,-13.00763,-0.94656
19,0.51628,-0.61011,-0.44865,-0.3257,-2.45293,0.46819
20,0.53361,-0.64771,-0.4423,3.00254,2.44275,2.52417
21,0.5411,-0.64575,-0.44816,-1.13995,3.04326,1.37405
22,0.53524,-0.60905,-0.49674,-3.03308,6.02545,2.43257
23,0.49585,-0.5909,-0.61515,-1.22137,15.00254,2.90076
24,0.36336,-0.5415,-0.7168,-5.33333,42.6056,10.61578
25,0.17578,-0.61914,-0.72371,-17.10941,98.82952,48.63104
26,0.0402,-0.60522,-0.50016,-24.44784,147.12468,105.54707
27,-0.13656,-0.5992,-0.20671,-2.68702,187.80662,133.76081
28,-0.26245,-0.62524,0.16642,7.08397,218.45293,154.86005
29,-0.31901,-0.72168,0.32039,-10.87023,233.04835,196.29517
30,-0.47526,-0.80924,0.56413,-74.56489,186.02544,268.61069
31,-0.80282,-0.87703,0.43481,-69.73028,103.1145,324.56997
32,-1.17399,-0.94344,0.37215,27.53181,35.73537,327.82697
33,-1.34196,-1.05444,0.38232,82.31043,-6.98219,277.11959
34,-1.30615,-0.97201,0.35701,72.93639,-17.49618,217.73028
35,-1.19572,-0.79053,0.30298,63.16539,-46.52417,147.00254
36,-1.13908,-0.6036,0.27262,84.38677,-55.08397,90.06616
37,-1.0533,-0.55705,0.25553,87.91857,-46.16794,54.75827
