frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99105,-0.19564,0.26766,2.72774,2.59542,-3.36896
1,-1.01896,-0.30591,0.18327,-0.83461,2.95165,-6.21883
2,-1.16504,-0.56169,0.00415,-27.38931,11.89822,-20.43766
3,-1.29541,-0.75911,-0.06885,2.67684,46.44275,-88.68193
4,-1.53304,-1.09814,-0.12931,-7.69466,106.12723,-185.26209
5,-1.57235,-1.14925,-0.12354,-28.85496,161.32316,-276.21374
6,-1.49463,-1.34212,-0.05575,-100.19338,223.88804,-318.36132
7,-1.19767,-1.02157,-0.09098,-177.69975,254.47328,-321.7201
8,-0.59977,-0.63867,-0.05632,-172.43766,263.61323,-304.53944
9,-0.11206,-0.20898,0.05802,-139.03308,252.11196,-256.13232
10,0.22388,-0.17521,0.01644,-79.32824,213.88295,-221.3944
11,0.52767,0.0848,0.11011,-67.53181,166.22901,-179.30789
12,0.70508,0.20955,0.11491,-62.64631,123.26718,-149.90331
13,0.81014,0.36808,0.20654,-58.84987,85.27227,-113.27226
14,0.93302,0.40601,0.26367,-40.66158,64.73282,-96.81425
15,1.17969,0.5258,0.41447,-58.6972,58.98219,-85.70992
16,1.53361,0.82992,0.74658,-116.743,77.50636,-96.83461
17,1.61377,1.34497,1.58358,-167.27735,24.67176,-23.0229
18,0.96126,0.9554,1.28418,50.66667,-260.86514,170.42239
19,-1.42131,0.19841,1.32487,414.97201,-468.25445,329.80153
20,-1.39502,-1.2028,-0.73739,54.83969,-286.82952,308.8855
21,0.51066,-0.11881,-0.3667,-57.56743,-49.16031,-30.22901
22,0.41268,-0.06624,-0.68294,97.16031,-41.58779,-123.52163
23,0.49674,-0.30867,-0.59318,59.87786,-51.9084,-37.67939
24,0.41081,-0.10547,-0.52393,-20.4173,-66.3715,-11.10433
25,0.21444,-0.05021,-0.37752,3.32824,-75.1145,-24.5598
26,0.12565,-0.15837,-0.41325,49.47583,-75.81679,-3.3486
27,0.09521,-0.19303,-0.38444,58.10687,-78.72774,32.27481
28,-0.12899,-0.30306,-0.32365,123.79644,-85.6285,86.62595
29,-0.44922,-0.81437,-0.13428,200.69211,-76.37659,161.22137
30,-0.56266,-1.36621,-0.4091,173.10941,-69.90331,228.06107
31,-0.82186,-1.26001,-0.35319,74.77863,-102.6972,260.78372
32,-1.15755,-1.1849,-0.21346,101.02799,-139.53181,233.04835
33,-1.25993,-0.962,-0.34823,96.27481,-133.0687,219.3486
34,-1.47542,-0.91455,-0.03369,108.05089,-87.01272,196.33588
35,-1.23438,-0.65698,0.02043,96.39695,-50.24936,141.98473
36,-1.07357,-0.62435,0.15088,111.46056,-41.63868,51.71501
37,-1.00309,-0.50814,0.2203,76.98728,-30.96183,14.42239
38,-0.99561,-0.46175,0.24178,43.14504,-15.0229,-4.06107
39,-1.02132,-0.33936,0.24504,-16.0,-4.62087,4.43766
40,-0.98088,-0.11377,0.28792,-52.79389,-2.0458,10.1374
41,-0.99772,-0.07772,0.29956,-34.45293,-2.66667,2.15776
42,-1.00553,-0.08455,0.29989,-28.86514,-0.83461,4.04071
