frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98592,-0.15576,-0.09928,1.28244,2.26972,-0.28499
1,-1.00724,-0.12891,-0.17611,10.0458,3.86768,0.30534
2,-0.99398,-0.06022,-0.36222,27.39949,27.85751,8.38677
3,-1.09831,-0.23031,-0.86019,80.20356,73.24173,14.11705
4,-1.24373,-0.80249,-1.0743,149.10941,151.78626,-39.1145
5,-1.2924,-1.2242,-0.91878,27.27735,220.82443,-113.45547
6,-1.29582,-1.55176,-0.58341,-0.0916,243.52163,-216.03053
7,-1.0861,-1.35604,-0.31209,-64.42748,230.17812,-289.7201
8,-0.77279,-0.97591,-0.24398,-87.22646,185.13995,-306.11705
9,-0.4257,-0.72445,-0.34538,-75.43003,134.2799,-291.20611
10,-0.19922,-0.52124,-0.3859,-45.02799,85.79135,-264.58015
11,-0.1604,-0.21525,-0.44393,-41.23155,42.4631,-236.46819
12,-0.32577,0.08651,-0.46069,-47.15522,12.07125,-211.03308
13,-0.27262,0.43815,-0.44653,-49.28244,5.42494,-199.69466
14,-0.0883,0.72591,-0.46419,-31.15522,6.00509,-175.6743
15,0.00203,1.02238,-0.61654,-24.71247,1.69975,-130.94148
16,0.12069,0.9174,-0.64372,11.6743,5.63868,-75.14504
17,0.06592,0.9515,-0.66203,-2.05598,3.27735,-35.69466
18,0.07479,0.83846,-0.59326,20.94656,4.53944,0.89567
19,0.0498,0.71867,-0.48511,37.52672,-3.7659,32.94656
20,0.00326,0.57878,-0.43107,52.95674,-19.89822,63.56234
21,-0.04053,0.41374,-0.44613,62.15776,-34.63613,95.04326
22,0.02946,0.19051,-0.54191,70.57506,-65.12977,120.05089
23,-0.00732,0.05452,-0.58219,60.31552,-100.80407,144.50891
24,-0.13607,-0.20158,-0.70654,103.07379,-132.6514,170.12723
25,-0.21606,-0.45662,-0.67521,113.15013,-142.77863,184.28499
26,-0.45711,-0.48405,-0.62085,83.40967,-168.98728,182.16794
27,-0.73185,-0.64315,-0.67814,100.743,-194.7888,187.10433
28,-0.97778,-0.62842,-0.74072,134.12723,-187.30789,167.94911
29,-1.13753,-0.74406,-0.74561,112.86514,-170.08651,148.10178
30,-1.28215,-0.49813,-0.7063,80.70229,-140.10178,108.16285
31,-1.19759,-0.42765,-0.46167,147.77608,-86.82952,65.54707
32,-1.03516,-0.56803,-0.3269,199.75573,-55.56234,32.75318
33,-0.93726,-0.63395,-0.2819,129.69975,-40.07125,2.15776
34,-0.98153,-0.32503,-0.54118,93.36387,-9.38422,-3.60305
35,-0.95085,-0.44767,-0.06364,4.27481,9.26209,0.25445
36,-0.96574,-0.29118,0.02596,-63.43003,2.53435,-8.75318
37,-0.95784,-0.1731,-0.038,-43.18575,1.3944,-8.3257
38,-0.979,-0.19287,-0.11239,-3.60305,3.87786,-1.83206
