frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98551,-0.18286,-0.11548,-4.40712,0.27481,-2.65649
1,-1.01457,-0.21834,-0.3064,-9.01781,-0.07125,-8.40712
2,-1.14453,-0.41642,-0.94393,36.21374,25.01781,-38.38168
3,-1.5057,-1.05591,-1.18823,36.02036,119.75572,-128.30534
4,-1.88957,-1.47404,-1.33683,2.71756,233.01781,-251.72519
5,-1.96134,-1.62158,-0.85563,-125.10941,322.62595,-345.97455
6,-1.24748,-0.7124,-0.24552,-284.94657,390.63613,-304.30534
7,-0.41659,-0.18245,0.02751,-98.99237,373.8626,-190.40204
8,-0.00741,0.04215,0.3265,-64.66158,303.05343,-123.89822
9,0.29582,0.1381,0.44279,26.49364,192.62087,-37.45547
10,0.45304,0.08293,0.50724,67.23664,78.95165,12.67176
11,0.51123,-0.10026,0.6228,112.02036,-28.70229,40.70229
12,0.43058,-0.48779,0.58203,92.40712,-164.01018,44.27481
13,0.02132,-1.31559,-0.16992,76.31552,-315.28753,-39.39949
14,-0.36499,-1.12044,-0.9694,-58.90076,-345.45547,-258.68702
15,-0.71875,-0.24219,-2.41569,20.8855,-203.62341,-365.0687
16,-0.24845,1.66829,-2.38257,84.38677,78.09669,-232.96692
17,0.2102,0.05379,-1.08748,164.58015,173.02799,-93.78117
18,0.18734,0.46151,-0.43815,-62.63613,180.08142,-10.80916
19,0.11825,0.35026,-0.20793,24.60051,137.36387,41.03817
20,0.1521,0.43368,-0.1333,46.61578,64.20356,116.60051
21,0.11222,0.33512,-0.47697,-22.21883,9.35369,225.44529
22,0.00391,0.13005,-0.94539,-124.743,-11.12468,344.0
23,-0.7028,-0.65885,-0.99422,-39.80662,37.46565,430.73791
24,-0.62028,-1.84806,-0.3737,-25.7201,61.89313,305.54707
25,-0.02523,-1.68384,-0.38835,12.90585,16.92621,101.57761
26,0.10392,-1.26156,-0.46208,7.45038,-2.20865,23.82697
27,0.08105,-0.9196,-0.58162,-1.51654,-5.82188,0.48855
28,0.05029,-0.70133,-0.50155,6.0458,-1.77099,-0.98728
29,0.00057,-0.6272,-0.42139,3.12468,-7.71501,10.75827
30,-0.09684,-0.57812,-0.3951,-41.04835,-30.9313,23.50127
31,-0.14038,-0.48535,-0.3348,-65.20102,-51.43003,29.8117
32,-0.26025,-0.49048,-0.39616,-76.25445,-82.81934,48.21374
33,-0.40023,-0.49731,-0.46916,-71.30789,-114.90076,70.61578
34,-0.57471,-0.53988,-0.46851,-50.56489,-130.64631,80.48855
35,-0.80534,-0.57511,-0.63338,-59.00254,-147.83715,78.75827
36,-0.93384,-0.37557,-0.70703,-66.89059,-142.80916,64.69211
37,-0.99341,-0.23885,-0.60116,-10.92112,-118.61578,59.55216
38,-1.10352,-0.41911,-0.62272,7.04326,-116.95674,57.65903
39,-1.13517,-0.11564,-0.49805,-14.7888,-89.67939,40.87532
40,-1.06779,-0.16764,-0.33691,134.16794,-57.91349,40.28499
41,-1.05981,-0.14201,-0.60254,230.97201,-34.95165,46.72774
42,-1.02222,-0.74691,-0.42423,228.36641,13.80153,22.54453
43,-0.95142,-0.34798,-0.00724,-85.3944,9.22137,5.84224
44,-0.93514,-0.18042,0.00798,-55.87786,-1.38422,-0.10178
