frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99813,-0.12264,-0.10547,0.91603,-0.28499,-0.27481
1,-1.0258,-0.18384,-0.15991,1.41476,0.99746,-2.52417
2,-1.16715,-0.19751,-0.31331,13.65903,16.13232,-34.68702
3,-1.38249,-0.54338,-0.59904,135.43003,76.39695,-117.65903
4,-1.39453,-1.29679,-1.07568,196.28499,174.67685,-230.68702
5,-1.34041,-2.00952,-1.13021,-38.20865,281.35369,-349.91349
6,-0.97428,-1.23771,-0.57121,-277.79135,404.95674,-402.97201
7,-0.01107,-0.49731,0.08211,-135.00254,415.09415,-367.51145
8,0.3641,-0.62638,0.27677,-99.48092,320.06107,-308.82443
9,0.79712,0.0922,0.67318,-46.00509,153.51654,-170.30025
10,0.68075,0.29224,0.70996,-2.44275,-63.07379,-34.99237
11,0.13135,0.42969,0.28792,-89.11959,-248.40712,71.79644
12,-1.01937,0.58464,-0.84928,-120.89567,-257.51654,130.83969
13,0.13542,-0.23201,-0.79297,165.00763,-68.77354,53.70992
14,0.46769,-0.07674,-0.70776,35.56234,-10.08651,-53.68957
15,0.66341,0.08927,-0.81519,-5.88295,-12.50891,-39.257
16,0.57926,0.09326,-0.8807,-4.2341,-5.47583,-13.91349
17,0.56144,-0.02018,-0.69393,22.24936,8.4173,-7.73537
18,0.40967,-0.03149,-0.59489,15.12468,12.86514,-17.54707
19,0.17228,-0.0236,-0.43001,29.6285,25.55725,-47.45038
20,0.26595,-0.03198,-0.19075,41.64885,12.2341,-71.89822
21,0.25383,-0.01139,-0.08838,45.35369,-57.3944,-67.74555
22,0.36377,0.07723,-0.21533,19.4402,-144.68193,-25.13995
23,0.19914,0.16284,-0.35311,57.58779,-226.24936,58.00509
24,-0.42716,-0.46029,-0.78475,170.72774,-280.54962,151.20611
25,-0.82129,-0.91105,-1.0297,116.66158,-278.56489,173.19084
26,-1.08333,-0.67643,-0.91374,70.58524,-259.57252,154.09669
27,-1.35286,-0.58952,-0.84139,126.68702,-228.49873,145.40458
28,-1.43953,-0.36239,-0.50065,122.45293,-160.50891,154.91094
29,-1.44605,0.23104,-0.79346,269.33333,-101.65903,133.79135
30,-1.28687,-1.61247,-0.29167,593.59796,10.06616,37.13995
31,-0.90918,-0.46191,0.02572,-106.49364,27.04326,3.98982
32,-0.94198,-0.24268,0.14925,-48.40712,7.4402,-3.48092
33,-0.94588,-0.30103,0.17594,-6.16794,-0.80407,-12.18321
34,-0.93921,-0.29354,0.14844,1.34351,-13.69975,-17.64886
35,-0.98405,-0.35002,-0.00448,-27.78626,-29.82188,-21.07888
36,-1.09562,0.13761,-0.57731,-61.03817,3.29771,-6.99237
37,-1.00399,-0.37036,0.03939,-47.95929,2.51399,5.88295
38,-0.94946,-0.13696,0.10563,-80.05089,-3.15522,-6.45293
39,-0.95133,-0.2238,-0.06307,35.45038,-1.3944,-0.87532
