frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.03499,-0.37874,0.23299,-10.84987,4.37659,-7.09415
1,-1.20841,-0.75895,0.1075,-72.2341,27.23664,-30.96183
2,-1.46786,-1.00968,-0.14909,-192.81425,97.61832,-102.91094
3,-1.74121,-1.48779,-0.42529,-216.82443,166.03562,-224.34606
4,-1.5931,-1.48315,-0.53678,-261.6285,227.17557,-297.85242
5,-1.18286,-1.06779,-0.44694,-279.43003,265.42494,-315.88804
6,-0.53149,-0.55762,-0.30233,-265.40458,276.31552,-273.38422
7,-0.05322,-0.21037,-0.12801,-260.64122,229.43511,-178.16794
8,0.25822,0.13883,-0.13403,-180.3257,147.94911,-111.29771
9,0.20182,0.26554,-0.10295,-122.71756,47.73537,-45.99491
10,0.04932,0.55151,-0.21419,-105.02799,-4.25445,24.67176
11,0.13395,0.62134,-0.28898,-61.66921,-9.37405,61.88295
12,0.17944,0.6779,-0.36711,-27.40967,-4.20356,88.04071
13,0.33618,0.47591,-0.27596,-6.63613,-18.43257,127.70483
14,0.46924,0.31657,-0.20793,9.3944,-57.67939,156.2341
15,0.41162,-0.15804,-0.23112,34.92112,-89.99491,159.17557
16,0.4231,-0.27962,-0.25855,26.4631,-125.00763,132.66158
17,0.14567,-0.4139,-0.48153,28.16285,-168.30534,99.53181
18,-0.13859,-0.66927,-0.62834,30.82952,-186.81934,77.75064
19,-0.26229,-0.79956,-0.73299,13.47583,-208.69211,27.50127
20,-0.49308,-1.03825,-0.95947,48.49873,-224.3257,-54.3715
21,-0.69189,-1.05371,-1.01302,67.40967,-233.18066,-122.63613
22,-0.94963,-1.20101,-1.04289,44.27481,-217.98473,-174.73791
23,-1.14087,-1.15633,-1.14705,-10.21883,-163.18575,-219.73537
24,-1.18685,-1.05306,-1.11776,-36.11196,-91.85751,-260.75318
25,-0.97827,-0.88387,-0.88395,-121.29262,-2.16794,-241.01781
26,-0.66659,-0.70825,-0.77173,-159.21628,66.71756,-217.83206
27,-0.38216,-0.4187,-0.61629,-223.31807,104.15267,-132.42748
28,-0.28361,-0.12508,-0.64632,-215.48092,140.76336,-53.42494
29,-0.09937,0.08716,-0.46704,-164.20356,177.60814,1.33333
30,0.07568,0.08748,-0.3077,-157.48601,185.16031,57.36387
31,0.40283,0.06877,-0.15519,-48.96692,167.47074,89.6285
32,0.92969,-0.15072,0.1049,27.57252,120.14249,81.55725
33,1.17716,-0.42391,-0.01359,20.03053,53.48601,34.97201
34,1.03866,-0.24219,-0.25366,5.38422,-3.08397,4.94656
35,0.86165,-0.11914,-0.36914,15.10433,-18.34097,-7.95929
36,0.74495,-0.10417,-0.41992,5.66921,-9.96438,-6.43257
37,0.67025,0.01424,-0.35986,6.47328,-6.43257,8.87532
38,0.51815,0.11922,-0.31641,3.26718,-19.98982,37.89313
39,0.44458,0.14421,-0.24032,15.62341,-44.16285,90.83969
40,0.28125,-0.13542,-0.17358,21.13995,-75.64377,150.07634
41,0.06388,-0.25578,-0.14917,31.1145,-121.55725,217.63868
42,-0.21655,-0.54036,-0.13818,72.34606,-167.16539,263.79644
43,-0.62459,-0.95679,-0.1464,88.43766,-174.39186,291.80662
44,-1.07039,-1.24618,-0.26196,106.59542,-182.59542,274.66667
45,-1.15112,-1.18628,-0.19767,125.94402,-162.68702,219.54198
46,-1.24121,-1.02165,-0.13094,119.92875,-118.99237,181.64885
47,-1.30591,-0.83431,-0.05867,109.46565,-81.41476,159.83715
48,-1.24373,-0.70369,0.08879,87.54198,-58.96183,132.42748
49,-1.11239,-0.53052,0.16715,54.96183,-47.19593,71.07379
50,-1.10685,-0.27506,0.10099,80.08143,-54.77863,4.24427
51,-1.02091,-0.44718,0.33626,91.10433,-37.08906,-14.6972
