frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.01457,-0.42928,-0.20133,24.0916,28.39695,-13.41476
1,-1.03727,-0.68172,-0.44141,92.77354,76.38677,-51.257
2,-0.98657,-1.118,-0.68921,83.32824,120.77354,-107.74555
3,-0.98104,-1.37028,-0.73446,11.70483,166.3715,-168.98728
4,-0.90332,-1.44759,-0.66886,-67.35878,211.14504,-226.55471
5,-0.62834,-1.34538,-0.62061,-106.72774,242.14758,-256.76336
6,-0.25814,-0.95304,-0.49333,-126.90076,262.79898,-246.38168
7,0.19613,-0.61841,-0.20361,-75.69466,263.23664,-175.72519
8,0.27311,-0.90601,0.08439,16.53944,200.43766,-89.66921
9,-0.03174,-1.17326,0.14453,40.58015,72.58015,-119.16539
10,-0.13208,-0.76261,0.12785,-86.21883,-34.57506,-241.91349
11,-0.26571,0.07422,0.17432,-197.94402,-90.74809,-336.0916
12,-0.19751,1.54435,0.12508,-245.51654,-97.80153,-341.54707
13,0.00675,2.68058,0.22852,-186.38168,-82.97201,-144.10178
14,0.03044,1.88908,-0.1499,75.60305,-80.72265,166.51399
15,-0.11149,0.30876,-0.38045,276.49873,-10.24936,344.63104
16,-0.03231,-1.21899,-0.16886,390.86005,91.85751,313.96438
17,0.53971,-1.89844,0.26204,228.4173,95.4402,67.13486
18,0.59961,-1.15365,0.22135,-142.0458,-43.40967,-200.61069
19,0.12256,0.29867,0.00977,-297.28244,-115.15522,-361.8626
20,0.31079,1.68441,0.0883,-308.72265,-84.29517,-339.04326
21,0.29142,2.82324,0.02271,-79.03308,-69.56743,-59.08397
22,0.1849,1.46297,-0.38444,157.46565,-42.84987,253.37405
23,0.07918,-0.15674,-0.37687,319.07379,43.75573,346.10687
24,0.26538,-1.72347,-0.03158,322.54453,111.04326,255.49109
25,0.66016,-1.62663,0.28084,76.67176,48.98728,-12.21374
26,0.44377,-0.88306,0.07861,-181.25191,-55.13486,-221.85242
27,0.05184,0.56323,-0.06453,-287.49109,-72.21374,-342.06616
28,0.24227,2.06453,0.19474,-255.08397,-28.21374,-282.39186
29,0.38257,2.50749,0.18302,5.59796,-40.73282,-10.90076
30,0.22437,1.2509,-0.21623,175.73537,-38.23919,244.21374
31,0.22176,-0.05111,-0.39347,296.39695,23.51145,321.46565
32,0.44222,-1.03263,-0.12524,259.08397,63.07379,251.57252
33,0.6818,-1.31502,-0.01912,28.80407,12.11196,41.51654
34,0.65625,-0.54663,-0.23104,-101.56743,-45.37405,-84.54962
35,0.47632,-0.13013,-0.36222,-121.64885,-52.72265,-110.32061
36,0.31462,0.14681,-0.27189,-66.81934,-56.46819,-122.3715
37,0.20736,0.1237,-0.18319,-50.38168,-79.37913,-120.28499
38,0.12646,0.2216,-0.31006,-7.16539,-120.93639,-108.94657
39,0.1613,0.32316,-0.38867,51.6743,-180.29517,-68.44784
40,-0.13721,0.12703,-0.7526,110.4631,-234.02545,-10.96183
41,-0.39266,0.01864,-1.01929,120.98728,-249.63868,35.07379
42,-0.72152,-0.10091,-1.26912,121.64886,-242.30025,70.23919
43,-0.94067,-0.19482,-1.08008,139.85751,-212.77354,99.28753
44,-1.05697,-0.26929,-0.96004,112.99746,-187.65394,98.4631
45,-1.13029,-0.28711,-0.66821,117.9542,-160.53944,93.44529
46,-1.15137,-0.26335,-0.51823,155.39949,-138.39186,91.82697
47,-1.16642,-0.43726,-0.45516,153.41476,-96.92621,81.17048
48,-1.10099,-0.33162,-0.35286,150.76845,-54.6056,49.77099
49,-1.01204,-0.50716,-0.29256,157.67939,-11.89822,7.85751
50,-0.96501,-0.38184,-0.26009,59.05344,7.85751,-23.69466
