frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99235,-0.22266,0.17407,-6.01527,-0.19338,0.90585
1,-0.99284,-0.21012,0.1674,-7.09415,-0.27481,1.42494
2,-1.02873,-0.20532,0.03239,-7.12468,2.47328,0.54962
3,-1.14819,-0.1202,0.08984,151.66412,66.38168,-47.06361
4,-1.236,-1.18742,-0.07487,478.21883,128.36641,-254.65649
5,-1.17326,-2.18197,0.10384,319.39949,66.35115,-390.63613
6,-1.31388,-1.94499,0.24666,22.43257,60.93639,-480.28499
7,-1.20321,-1.5813,0.48877,-136.19338,56.34606,-586.00509
8,-0.65788,-0.59839,0.70288,-200.40712,86.4631,-537.28244
9,0.02507,0.10938,0.77922,-144.72265,103.36896,-425.84224
10,0.56055,0.26229,0.62866,-25.16031,103.32824,-292.72265
11,0.86361,0.43075,0.81429,66.96183,99.36896,-146.59542
12,0.98576,0.40535,1.04435,159.54198,38.95165,-27.36896
13,0.95239,0.1005,1.11458,224.72265,-78.68702,71.0229
14,0.43807,-0.28084,0.96004,164.12214,-267.7659,147.93893
15,-0.56413,-0.4764,0.06877,-69.19084,-494.514,160.56997
16,-1.66732,0.11906,-0.84489,-217.73028,-470.06616,116.0916
17,-0.70939,0.75635,-1.1547,-71.50127,-129.88295,4.87532
18,-0.31258,0.31502,-1.18311,129.9542,-5.3944,-119.88804
19,-0.12923,0.31665,-1.07316,-25.47583,-8.82443,-70.22901
20,-0.26066,0.56673,-0.78914,-44.94656,-2.50382,-27.65394
21,-0.21574,0.41715,-0.56966,91.32824,20.75318,-16.50891
22,-0.33496,0.14396,-0.5127,146.88041,8.17303,26.4631
23,-0.23218,0.06942,-0.30892,144.04071,-8.96692,100.27481
24,-0.37052,-0.13713,-0.24316,207.82697,-52.77354,202.16794
25,-0.77328,-0.89941,-0.42025,157.7201,-82.90076,338.08651
26,-1.3243,-0.80005,-0.1141,139.82697,-127.60305,395.92875
27,-1.9257,-1.17106,0.03882,258.11705,-123.86768,354.72774
28,-1.54207,-1.33537,0.09888,191.96947,-90.90076,250.96183
29,-1.24642,-0.90316,0.11239,66.70738,-95.97964,121.93384
30,-1.13924,-0.63118,0.0953,90.86005,-90.71756,45.13995
31,-1.06185,-0.67904,0.05347,137.40458,-77.40458,22.64631
32,-1.07943,-0.64648,0.05819,152.11196,-58.44275,-4.25445
33,-1.23885,-0.76204,-0.4637,122.03562,-55.70483,-30.4631
34,-1.16097,-0.16927,-0.26034,-60.94656,-0.25445,10.05598
35,-0.93791,-0.24699,0.52287,-84.83461,-9.93384,-9.52672
36,-0.91642,-0.04655,0.3597,-52.90585,-7.48092,-14.94148
37,-1.05021,0.03605,0.07137,-0.79389,5.19084,2.38168
38,-1.02726,-0.28434,0.22428,-1.94402,-3.00254,4.80407
