frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.97249,-0.32153,-0.07414,-19.78626,-3.80662,0.08142
1,-0.9799,-0.44067,-0.07699,-57.69975,-16.4173,-1.04835
2,-1.03467,-0.51921,-0.03003,-84.43766,-15.41985,-14.82952
3,-1.06869,-0.68693,-0.08325,-117.61832,0.14249,-33.13995
4,-1.07967,-0.64567,-0.06266,-119.59288,21.45547,-60.40712
5,-1.11035,-0.81934,-0.13835,-111.36896,34.23919,-81.68957
6,-1.13721,-0.79419,-0.08504,-104.36641,45.73028,-110.97201
7,-1.13005,-0.87142,-0.1486,-106.32061,51.83715,-131.5827
8,-1.07056,-0.75871,-0.12191,-110.99237,49.56743,-148.61069
9,-0.94474,-0.75277,-0.16748,-98.29008,48.2341,-150.57506
10,-0.80103,-0.68034,-0.15454,-86.07634,40.17303,-145.73028
11,-0.63542,-0.64396,-0.20801,-65.69975,26.17812,-142.81934
12,-0.49146,-0.64412,-0.24723,-59.51145,5.43511,-129.52672
13,-0.41634,-0.70028,-0.36092,-72.14249,-14.20865,-114.6972
14,-0.4283,-0.611,-0.44499,-95.29771,-23.78626,-109.45547
15,-0.36621,-0.40161,-0.61564,-95.51145,-24.33588,-112.17303
16,-0.35645,-0.16252,-0.78459,-97.64886,-21.75064,-95.80662
17,-0.39144,0.25024,-0.9484,-60.05089,0.83461,-64.61069
18,-0.43384,0.23722,-0.89876,-28.54962,40.80407,4.47837
19,-0.41423,0.27791,-0.88216,-8.48855,59.92875,64.46819
20,-0.48136,0.09489,-0.94295,-12.44784,60.28499,126.84987
21,-0.61914,-0.0026,-0.98324,-17.27226,74.21883,176.71247
22,-0.67993,-0.14152,-0.98381,-1.64885,91.79644,205.87277
23,-0.77718,-0.31567,-0.95337,19.6743,114.31043,218.38168
24,-0.80868,-0.36841,-0.83032,39.21628,138.49364,217.78117
25,-0.7863,-0.57878,-0.71045,63.08397,156.56997,210.07634
26,-0.74504,-0.65698,-0.63647,41.99491,159.18575,193.13995
27,-0.73177,-0.76457,-0.57699,25.65903,153.87277,172.42748
28,-0.72485,-0.71598,-0.53963,6.82952,148.12214,164.71247
29,-0.75228,-0.76082,-0.40479,30.41221,157.12977,160.22392
30,-0.78076,-0.93473,-0.30615,21.50636,175.14504,178.43257
31,-0.6617,-1.35514,0.12866,27.88804,182.38168,188.16285
32,-0.31519,-1.44466,0.19564,48.50891,137.09924,119.31807
33,-0.07178,-1.48275,0.27474,53.12977,83.93893,60.0916
34,0.02474,-1.3208,0.16911,-15.60305,44.79389,41.40458
35,0.0271,-1.25724,0.06095,-2.53435,10.32061,18.6056
36,0.02848,-1.17334,-0.0861,-29.42494,-10.79898,1.74046
37,0.01644,-0.9436,-0.15739,-40.04071,-25.33333,-12.34606
38,-0.04183,-0.76278,-0.0874,-47.30789,-38.81934,-19.12468
39,-0.05558,-0.48869,-0.163,-70.30025,-65.46565,-19.56234
40,-0.18538,-0.43408,-0.20182,-78.61578,-98.66667,-0.99746
41,-0.33903,-0.37329,-0.20972,-122.47328,-122.15776,19.84733
42,-0.52018,-0.31071,-0.29655,-125.18066,-139.00254,25.27226
43,-0.77368,-0.27409,-0.23617,-100.36641,-162.19847,40.37659
44,-0.99414,-0.28548,-0.3326,-118.95165,-186.77863,42.01527
45,-1.20597,-0.24357,-0.47038,-161.90331,-203.07379,32.22392
46,-1.47404,-0.10726,-0.46379,-134.03562,-193.97455,4.53944
47,-1.50049,-0.00326,-0.507,-120.76336,-168.75318,-21.93384
48,-1.48657,0.1735,-0.46647,-78.70738,-140.25445,-39.54198
49,-1.28451,0.11532,-0.32284,-19.78626,-105.79135,-34.514
50,-1.56095,-0.0271,-0.70614,-47.31807,-44.94656,-6.41221
51,-1.02637,0.32446,-0.72192,14.90076,29.92366,-10.42239
52,-1.06584,-0.28711,0.04468,1.52672,-3.64377,0.45802
53,-1.00236,-0.20817,0.19059,-55.72519,8.24427,-1.85242
54,-0.95907,-0.15609,0.1582,-74.55471,17.43511,5.67939
55,-0.94108,-0.1342,0.1818,-16.35623,-4.35623,7.89822
