frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.97062,-0.28255,-0.05957,32.98728,12.53944,3.00254
1,-0.95036,-0.32886,-0.0319,23.27735,9.88295,-0.0916
2,-0.95654,-0.30851,-0.01489,12.26463,6.58524,-0.82443
3,-0.94816,-0.29989,-0.00659,2.86005,1.18066,-1.20102
4,-0.95955,-0.2662,-0.01717,-6.86005,-4.78371,-1.01781
5,-0.95923,-0.24487,-0.06348,-2.36132,-6.10687,-0.94656
6,-1.08032,-0.28003,-0.48828,19.51145,4.36641,2.54453
7,-1.46265,-0.91162,-1.31152,65.17048,64.48855,-29.32316
8,-1.99072,-1.37223,-1.60156,53.98473,221.80153,-185.83206
9,-2.28174,-2.02271,-1.0944,-98.97201,357.31298,-312.45802
10,-1.48283,-1.21696,-0.27246,-188.83461,432.24427,-335.96947
11,-0.76025,-0.81982,0.01213,-208.5598,372.743,-265.07888
12,-0.24259,-0.27572,0.3099,-155.80662,278.88041,-165.83206
13,0.02694,0.04964,0.51115,-107.06361,160.16285,-74.86005
14,0.243,0.25537,0.77157,-45.55725,35.85751,-6.41221
15,0.21183,-0.08553,0.79216,23.87786,-91.41985,21.12977
16,0.0673,-0.3737,0.64421,-11.82697,-205.29262,-16.27481
17,-0.43009,-0.52808,0.13493,-57.54707,-300.29517,-98.77863
18,-0.90145,-0.23869,-0.33659,-60.50891,-298.08651,-179.83715
19,-1.13761,-0.52637,-1.09294,42.55471,-267.45038,-202.87023
20,-1.75724,-0.17204,-2.01481,-57.16031,-253.07888,-240.63104
21,-2.33952,0.63664,-2.913,-174.10687,-69.44529,-270.48346
22,-2.60067,1.12752,-2.56893,-199.84733,206.47328,-276.86514
23,-1.78434,0.62882,-1.4908,-160.50891,375.48092,-188.26463
24,-1.13175,0.27946,-0.5013,-205.44529,386.47328,-72.07125
25,-0.8479,0.30046,0.18864,-72.44784,349.41476,41.26209
26,-0.48519,0.50741,0.78947,-78.59542,257.99491,115.35878
27,-0.14054,0.64518,0.97249,-32.9771,66.97201,147.95929
28,-0.17301,0.5931,0.62142,-118.70738,-129.82188,171.37913
29,-0.40478,0.40275,0.34424,-69.44529,-229.46565,217.84224
30,-0.79826,-0.00448,0.02018,18.53435,-285.19084,266.66667
31,-1.4043,-0.33651,-0.37199,58.1883,-330.83969,303.16539
32,-2.02303,-0.7137,-0.63053,92.42748,-354.58524,343.82697
33,-2.57324,-0.7985,-1.19246,36.3257,-355.32824,314.08651
34,-2.10262,-0.90959,-1.77767,56.29517,-234.63613,193.55725
35,-1.2867,-0.78312,-1.6272,70.17812,-80.70229,73.32316
36,-1.01514,-0.68734,-1.18018,37.67939,14.47328,13.5369
37,-0.90666,-0.47453,-0.73258,18.64631,61.18066,-22.2799
38,-0.86434,-0.27563,-0.50952,2.31043,75.95929,-52.80407
39,-0.83195,-0.22689,-0.41121,-8.69211,70.73791,-59.56234
40,-0.7924,-0.17985,-0.34285,-33.91349,59.5827,-80.743
41,-0.63436,-0.14526,-0.16593,-42.53435,29.46565,-111.87786
42,-0.8383,-0.08553,-0.10059,-89.36387,-37.36387,-139.3486
43,-0.66976,-0.05721,-0.16317,-140.31552,-88.37659,-90.73791
44,-0.59619,0.06706,-0.16488,-63.18575,-109.93384,-32.12214
45,-0.76807,0.08195,-0.15055,41.2112,-111.00254,45.15013
46,-1.31486,-0.0306,0.10889,222.82952,-119.3486,141.37405
47,-1.61206,-0.66121,0.20036,464.94657,-110.45293,162.88041
48,-1.33252,-1.03434,-0.51294,315.20611,-91.38931,60.94656
49,-1.10579,-0.07178,-0.66431,59.3486,-45.76081,-26.6056
