frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.04215,-0.45768,0.2924,8.58015,11.79644,-19.28753
1,-1.06445,-0.74194,0.21077,-21.93384,35.38931,-57.8626
2,-1.19751,-1.01912,0.27645,-42.65649,59.69466,-147.17557
3,-1.20695,-1.24341,0.30249,-39.72519,80.68193,-249.69975
4,-1.09692,-1.36247,0.38289,-102.34097,73.15013,-315.4402
5,-0.85311,-1.2592,0.33154,-168.30534,61.22137,-340.5598
6,-0.455,-0.94108,0.23307,-173.8117,61.43511,-338.06616
7,-0.10783,-0.6123,0.18335,-104.9771,43.35878,-312.03053
8,0.11426,-0.41715,0.17179,-66.22901,9.20102,-258.94148
9,0.27197,-0.33146,0.06128,45.96438,-50.33079,-206.96183
10,0.09326,-0.2194,-0.45207,76.26463,-134.17812,-141.61832
11,-0.22176,-0.1049,-1.79907,72.17303,13.93384,-30.34097
12,0.56291,-0.31396,-0.64461,-19.86768,33.27226,23.12468
13,0.90902,-0.50187,-0.27051,-4.17303,71.52163,30.6056
14,1.05168,-0.50903,0.30729,16.93639,55.53181,1.22137
15,0.90275,-0.42277,0.47323,4.90585,-66.09669,-9.13995
16,-0.00879,0.04606,-1.2216,41.47583,-153.67939,-0.46819
17,0.75651,-0.55428,-0.77816,-0.18321,32.91603,-2.88041
18,0.6591,-0.5437,-0.62647,13.96438,38.91094,30.1883
19,0.91699,-0.6735,-0.13452,-4.83461,74.92112,23.19593
20,1.00757,-0.61979,0.32487,-19.08397,29.24173,-16.3257
21,0.84106,-0.53784,0.25472,8.30534,-79.79644,-39.93893
22,0.18506,0.1036,-1.50089,-12.26463,-62.56489,-39.04326
23,0.71509,-0.31958,-0.36548,5.85242,8.87532,-1.82188
24,0.5297,-0.40047,-0.49137,6.514,-23.77608,30.03562
25,0.44906,-0.38737,-0.57414,-1.94402,18.89059,47.59288
26,0.38192,-0.22217,-0.47339,15.6743,40.63104,78.08651
27,0.22046,-0.28467,-0.32072,23.31807,29.43511,142.25954
28,0.07788,-0.45394,-0.11418,92.92621,1.88295,211.83715
29,-0.16992,-0.77751,0.07764,133.38422,-6.65649,269.85242
30,-0.42456,-0.73673,0.35555,137.76081,-6.44275,302.64631
31,-0.81071,-1.021,0.48063,117.04835,-15.00254,309.68957
32,-1.10905,-0.94727,0.38761,81.35369,-24.27481,305.70992
33,-1.30998,-0.85864,0.40373,102.42239,1.19084,261.80153
34,-1.3925,-0.78418,0.5599,163.78626,26.22901,179.78626
35,-1.06397,-0.76286,0.49756,138.19847,28.51908,87.38931
36,-1.00765,-0.45182,0.27197,94.42239,-53.3028,8.3257
37,-1.02352,-0.50089,0.34115,58.34097,-56.85496,-11.68448
38,-1.01685,-0.31974,0.2994,-20.4173,-20.79389,7.16539
39,-0.95386,-0.18376,0.40633,-31.43003,-2.29008,7.50127
40,-0.93856,-0.09522,0.45744,-34.41221,-3.43003,9.99491
