frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.96541,0.10645,0.38981,2.80916,-2.09669,-3.20611
1,-0.97152,0.06925,0.37386,9.61832,-3.77608,-4.26463
2,-0.96965,0.1075,0.37752,-13.51654,-3.68448,0.6514
3,-0.94173,0.23584,0.38102,-18.77863,2.59542,0.34606
4,-0.97681,0.20369,0.33171,-28.63104,2.06616,3.14504
5,-0.97257,-0.01579,0.48234,-48.36641,11.01272,0.30534
6,-0.9528,0.0092,0.55542,-41.10941,0.81425,2.06616
7,-0.95842,0.16764,0.43156,27.75573,-3.95929,-6.39186
8,-0.9668,0.10994,0.30216,25.52672,-1.26209,-7.28753
9,-1.00187,-0.04395,0.3339,15.08397,7.16539,-1.52672
10,-0.96183,-0.23739,0.46273,-10.59542,8.98728,-5.37405
11,-0.94539,-0.14331,0.45874,-1.03817,2.2799,-28.26463
12,-0.86727,-0.28361,0.51986,3.48092,-2.09669,-66.0458
13,-1.35099,-0.56917,0.37638,-21.15013,25.19084,-136.07125
14,-1.21208,0.24683,0.44507,-20.75318,-3.56234,-244.46819
15,-1.02743,-0.5026,0.39087,86.35115,-63.32824,-194.34097
16,-0.89299,-0.34733,0.46395,-96.20356,-25.11959,-99.41985
17,-0.52091,0.0498,0.06494,-60.19338,-18.11705,-5.12977
18,-0.66504,-0.09814,0.27303,54.20865,-12.12214,57.03817
19,-1.05143,-0.17611,0.36637,10.14758,27.35878,163.63359
20,-1.22339,0.24382,0.26611,-74.57506,31.26718,276.2341
21,-1.68701,-0.31852,0.86165,32.29517,-21.43511,184.01018
22,-0.83838,-0.11768,0.16496,104.30534,-23.54198,79.37913
23,-1.06144,-1.03955,0.65519,42.79898,3.20611,60.08142
24,-1.0472,0.04736,0.507,-57.13995,-4.02036,-38.49364
25,-0.91219,0.22021,0.4668,48.91603,-2.29008,3.52163
26,-0.93628,0.01432,0.35099,-3.72519,6.75827,1.13995
27,-0.97917,-0.01506,0.4786,21.34351,6.63613,-3.69466
28,-0.95646,-0.14648,0.42936,25.08906,4.48855,-22.0458
29,-0.87769,-0.15495,0.4161,16.16285,0.39695,-45.74046
30,-1.03971,-0.33016,0.47347,-40.26463,22.03562,-88.86514
31,-1.22762,-0.10116,0.21053,3.53181,22.80916,-191.40967
32,-1.00358,0.06283,0.49992,60.5598,-20.73282,-171.00254
33,-1.00366,-0.34855,0.44938,15.36896,-38.2799,-86.41221
34,-0.83171,-0.10425,0.36442,-97.66921,-11.14504,-1.28244
35,-0.8016,0.00732,0.18188,-44.81425,-16.83461,55.35878
36,-1.0166,-0.06584,0.34416,9.28244,-2.1374,110.36132
37,-1.09855,-0.01473,0.34326,-30.52417,14.12723,168.39695
38,-1.70549,-0.778,0.53621,38.21883,-18.64631,152.36641
39,-0.19897,0.13566,0.25464,-49.11959,16.31552,9.79135
40,-1.06445,-0.22371,0.49756,133.94402,0.94657,26.9313
41,-0.94588,-0.29468,0.39014,-49.38422,-0.73282,22.23919
42,-0.96989,0.38159,0.41455,-44.89567,3.7659,27.03308
43,-0.9502,-0.01058,0.39364,15.14504,0.13232,14.21883
44,-0.96322,0.10286,0.41878,-12.42748,-1.96438,15.97964
45,-0.95687,0.18921,0.39453,-7.86768,1.05852,6.89059
46,-0.96566,0.10091,0.40161,17.54707,-0.17303,0.47837
47,-0.96785,0.08537,0.38672,1.05852,-0.24427,0.04071
