frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.95923,-0.30436,0.02913,60.77354,11.57252,13.04835
1,-0.95142,-0.26318,0.045,65.5369,7.01272,27.81679
2,-0.98942,-0.13265,0.01921,58.76845,6.54453,60.44784
3,-1.08244,-0.1818,-0.00863,44.43766,14.83969,89.69975
4,-1.02214,-0.15983,-0.04956,101.52672,12.37659,30.2799
5,-1.02856,-0.10091,-0.08325,130.29008,17.9542,11.78626
6,-1.00602,-0.1661,0.00122,124.69211,26.48346,17.67939
7,-1.01229,-0.14323,0.05998,115.41985,20.99746,1.82188
8,-1.00415,-0.1001,0.18636,127.82697,14.19847,1.16031
9,-0.95638,-0.17196,0.26432,110.65649,3.74555,8.07125
10,-0.97502,-0.09253,0.30257,91.08397,-11.72519,14.20865
11,-0.96867,-0.16935,0.36987,67.79644,-25.07888,22.514
12,-1.01823,-0.22656,0.50789,53.18066,-48.01018,22.32061
13,-1.13354,-0.11393,0.66805,23.40967,-79.05343,11.5827
14,-1.20793,-0.18034,0.92668,-19.68448,-146.13741,-2.22901
15,-1.47225,-0.14071,1.01799,-85.51654,-256.19338,-41.50636
16,-1.63908,-0.60775,1.0498,-51.5827,-335.257,-60.0
17,-1.66211,-0.52026,1.2251,-92.05089,-379.94911,-75.12468
18,-1.19556,-0.36515,1.22892,-102.12723,-397.24173,-106.90076
19,-0.68311,-0.12337,0.99821,-86.72774,-395.40967,-125.90331
20,-0.33244,0.14754,0.63078,-9.22137,-363.66412,-130.01527
21,0.01701,-0.0953,-0.08154,108.38677,-321.42494,-76.70229
22,0.5988,-0.45394,-1.22778,-99.82697,-206.17812,-39.72519
23,0.85604,0.29769,-0.33016,-129.77099,-50.67685,-10.25954
24,0.82243,-0.11068,-0.06917,28.06107,-5.16031,19.32824
25,0.90487,-0.54875,-0.10254,34.87023,8.31552,20.25445
26,0.97681,-0.31925,-0.00749,-18.67684,12.5598,-3.14504
27,0.93522,-0.20907,-0.03125,-26.64631,3.43003,-1.3944
28,0.84302,-0.26237,-0.11971,-28.24427,9.05852,6.76845
29,0.86906,-0.25863,-0.12923,-18.79898,35.68448,11.46056
30,0.88794,-0.22241,-0.12663,-44.6514,63.41985,17.31298
31,0.75195,-0.27035,-0.26058,-41.64885,92.68193,31.69466
32,0.44246,-0.28776,-0.3138,-106.41221,151.80662,71.69466
33,0.21077,-0.27173,0.0988,-70.64631,233.23155,132.47837
34,-0.01864,-0.62728,0.6167,-11.51145,292.56997,165.04835
35,-0.24674,-0.64762,0.51961,-157.11959,304.59033,184.5598
36,-0.63371,-0.62476,0.68612,-118.83969,274.64631,254.90076
37,-1.4598,-0.90812,0.97257,-41.64886,213.44529,334.92112
38,-1.55501,-1.0284,0.55737,109.57761,144.75318,259.66412
39,-1.09782,-0.7111,0.38306,-147.61323,88.2341,140.17303
40,-1.17993,-0.57723,0.24072,-92.18321,40.73282,111.74555
41,-1.08993,-0.49528,0.27279,-70.7888,27.79644,125.26209
42,-1.06217,-0.59619,0.13143,-68.16285,13.45547,105.7201
43,-0.98267,-0.37101,0.21517,-104.31552,12.35623,75.95929
44,-0.97209,-0.37451,0.16659,-60.0916,-1.46565,66.31043
45,-0.99162,-0.3221,0.15088,-6.15776,-3.49109,32.2341
46,-0.9978,-0.15519,0.05688,35.97964,-3.70483,-7.78626
47,-1.00252,-0.19368,-0.00944,-9.9542,-11.18575,-26.70738
48,-1.04297,-0.04688,0.02759,-58.79898,-9.85242,-26.33079
