frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99853,-0.21647,0.12663,-10.86005,2.25954,-4.11196
1,-0.98682,-0.20809,0.13826,-7.68448,3.51145,-0.8855
2,-1.00309,-0.19906,0.09993,-9.56743,3.09415,0.04071
3,-1.01953,-0.16878,0.07894,-9.8117,4.2341,-1.35369
4,-1.007,-0.18897,0.08496,-2.9313,7.17557,-4.64122
5,-1.00228,-0.23267,0.09505,-1.82188,11.65394,-9.55725
6,-0.98071,-0.21606,0.11466,-3.72519,15.14504,-11.5827
7,-0.97168,-0.23682,0.07487,-1.2112,18.3715,-11.72519
8,-0.96004,-0.27734,0.01514,13.38422,20.2341,-11.13486
9,-1.0035,-0.33105,-0.05119,16.63104,26.6056,-16.12214
10,-1.03011,-0.37069,-0.12736,24.45802,38.52417,-21.85242
11,-1.07902,-0.49919,-0.30632,17.12977,43.31807,-30.21883
12,-1.02425,-0.49593,-0.33472,-24.82443,54.74809,-34.89059
13,-1.0035,-0.44295,-0.25326,-17.3028,82.67684,-54.48346
14,-0.9602,-0.44149,-0.20931,29.13995,111.54198,-83.06361
15,-0.85905,-0.5498,-0.24284,59.36896,121.66921,-96.85496
16,-0.74992,-0.60376,-0.38997,63.00254,120.64122,-98.57506
17,-0.65096,-0.78581,-0.56372,66.83969,126.67685,-100.79389
18,-0.57585,-1.04565,-0.77173,61.38422,150.11705,-127.80662
19,-0.30241,-1.30998,-0.74243,22.3715,190.95165,-171.72519
20,-0.09603,-1.35229,-0.66292,-17.9542,218.56489,-224.20356
21,0.07894,-1.08057,-0.34326,-54.91094,242.72774,-273.9542
22,0.14486,-0.67993,0.10376,-71.64377,244.11196,-290.6972
23,0.26904,-0.25,0.4283,-73.87277,250.80916,-264.54962
24,0.40332,0.09351,0.83919,3.97964,236.76336,-218.36132
25,0.46257,0.27897,1.14225,95.26718,180.56997,-177.26209
26,0.57332,0.4397,1.30656,148.42748,132.82443,-103.84733
27,0.60571,0.48055,1.28263,205.96438,111.73537,-4.17303
28,0.38029,0.57153,1.86654,265.91349,75.69466,156.93639
29,-0.40454,0.04875,2.40617,345.13995,-201.05852,390.12723
30,-2.89803,-0.97738,1.67375,28.01018,-751.28753,481.10941
31,-4.38875,-0.5708,-0.45011,-529.40458,-790.3715,259.91857
32,-1.84798,1.22754,-1.79631,25.37405,-121.51654,-199.1145
33,-1.39307,0.64893,-1.51823,137.29262,-59.47074,-214.66667
34,-0.84668,0.24015,-1.44849,109.01781,-30.3715,-49.19084
35,-0.85889,0.38387,-0.76595,67.06361,-28.36641,56.33588
36,-0.8798,-0.11987,-0.54557,199.43003,3.10433,96.14249
37,-0.86711,-0.40666,-0.11865,208.12214,30.10687,173.32316
38,-1.01253,-0.72233,-0.13062,184.29517,16.29517,239.64377
39,-1.1648,-0.91325,-0.14054,173.13995,-23.4402,268.48855
40,-1.23592,-0.84123,-0.17448,151.93893,-45.22137,236.26463
41,-1.18644,-0.82438,0.0013,163.77608,-32.46819,191.24682
42,-1.01123,-0.80933,-0.02564,195.45038,-28.10178,143.77608
43,-0.91854,-0.71655,0.21086,213.11959,-30.25954,98.70738
44,-0.89665,-0.68302,0.27922,215.08397,-47.87786,55.21628
45,-1.00187,-0.75944,0.21493,147.86768,-70.90076,29.96438
46,-1.10702,-0.62508,0.10327,19.96947,-91.97964,11.56234
47,-1.20435,-0.54232,-0.42285,-29.85242,-103.10433,-25.8626
48,-1.62614,0.35547,-0.99959,-43.32824,-38.56489,-10.90076
49,-1.03735,-0.37362,0.25407,-128.64122,14.30025,11.37913
50,-0.83032,-0.19141,0.47705,-112.3257,-1.18066,-8.24427
51,-0.82699,-0.23877,0.38338,-48.07125,-14.09669,-15.35878
