frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.02368,-0.36556,0.29427,-13.5369,4.89567,-11.36896
1,-1.24813,-0.83602,0.07723,-77.54707,22.38168,-44.50891
2,-1.58553,-1.18937,-0.17342,-108.60051,74.74809,-147.51145
3,-1.88428,-1.76172,-0.21468,-49.486,144.11196,-311.38931
4,-1.90975,-1.97721,0.03247,-133.80153,170.40204,-416.63104
5,-1.39079,-1.34619,0.0988,-204.6514,160.77354,-445.486
6,-0.60075,-0.67391,0.08675,-209.52672,167.23664,-361.44529
7,-0.18034,-0.2994,0.13867,-177.32316,165.51654,-226.57506
8,-0.0127,-0.0201,0.22575,-120.53944,145.34351,-128.07125
9,0.19425,0.04614,0.19051,-71.98982,92.79389,-63.49109
10,0.3348,0.15129,0.24951,-51.01272,35.81679,-18.79898
11,0.44727,0.11239,0.24235,-44.54962,-18.40204,11.57252
12,0.48397,0.0271,0.2784,16.45802,-111.21629,50.35115
13,0.46256,-0.26636,0.33537,118.10687,-260.43766,48.49873
14,0.01196,-0.42285,0.19417,159.04326,-376.58015,58.25954
15,-0.7054,-1.29883,-0.1106,196.50891,-399.16539,7.09415
16,-1.12256,-1.57682,-0.89323,84.93639,-332.69211,-42.82952
17,-1.25545,-2.01367,-1.27401,87.08397,-243.05344,-135.38931
18,-1.1591,-2.01937,-1.2089,-33.98473,-116.58015,-173.59796
19,-0.69116,-1.49146,-0.83577,-132.54962,21.41476,-215.85751
20,-0.20841,-0.84017,-0.49967,-193.7201,62.70738,-185.57761
21,-0.15023,-0.37508,-0.39054,-271.59288,92.29517,-112.60051
22,-0.05688,0.2924,-0.21281,-323.41985,140.53944,-35.14504
23,-0.04997,0.60132,-0.33301,-178.99237,109.9542,1.85242
24,-0.0826,0.50537,-0.41203,-15.74555,40.80407,35.98982
25,-0.19434,0.50789,-0.49097,-6.12723,4.73282,135.43003
26,-0.32666,0.30835,-0.53589,34.21883,16.48855,219.85751
27,-0.44775,-0.08236,-0.46175,84.11196,40.46819,305.78117
28,-0.54297,-0.75928,-0.2762,96.68193,73.75064,389.35369
29,-0.86336,-1.51034,-0.24357,113.68957,110.12723,426.35115
30,-0.7439,-2.50366,-0.08374,101.2112,123.49109,314.9313
31,-0.27482,-2.18587,-0.07552,69.52672,59.06361,114.00509
32,-0.15519,-1.53019,-0.05119,38.95165,41.9542,1.57761
33,-0.13835,-0.91138,-0.10791,12.73282,26.12723,-38.79898
34,-0.12223,-0.47575,-0.07959,6.92112,8.73282,-31.49109
35,-0.1569,-0.3313,0.08,11.06361,-5.18066,3.62341
36,-0.21004,-0.36898,0.17562,-10.51399,-41.3944,61.11959
37,-0.44954,-0.37402,0.06112,-42.41221,-102.07634,137.57761
38,-0.89404,-0.58895,-0.03711,2.83969,-143.73537,180.6514
39,-1.21533,-0.82601,0.07381,54.32061,-142.41221,178.59542
40,-1.24259,-0.9222,0.01815,17.6285,-135.39949,166.52417
41,-1.37126,-0.75749,-0.08472,-31.59288,-120.07125,153.79135
42,-1.32145,-0.63794,0.00741,-21.52672,-73.94402,112.76336
43,-1.18009,-0.46411,0.04183,-21.3944,-51.10433,65.79135
44,-1.0494,-0.32039,0.14388,-17.68957,-55.33842,27.26718
45,-1.06877,-0.21859,0.20654,-6.62595,-52.96692,11.09415
46,-1.0415,-0.23942,0.18262,7.86768,0.84478,1.1603
