frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.00928,-0.18604,0.07747,-0.86514,1.3028,-0.0916
1,-1.01953,-0.1687,0.03711,-9.96438,2.45293,2.52417
2,-1.04256,-0.27319,-0.12427,-1.51654,9.78117,7.30789
3,-1.13517,-0.5175,-0.34676,-20.89567,30.20865,-8.76336
4,-1.19434,-0.56657,-0.4847,-27.07379,66.94148,-32.14249
5,-1.28621,-0.76449,-0.49308,7.5827,101.75064,-64.53944
6,-1.39396,-0.81763,-0.45158,14.50382,127.96947,-104.21374
7,-1.44425,-0.90088,-0.44995,12.90585,144.28499,-143.78626
8,-1.34644,-0.8064,-0.30998,8.20356,155.95929,-162.67684
9,-1.14543,-0.76473,-0.15869,5.76081,152.03053,-168.0
10,-0.87703,-0.65356,0.05062,-33.8117,137.55725,-169.89313
11,-0.60571,-0.6862,0.18913,-61.61832,107.1145,-179.03308
12,-0.42367,-0.78263,0.15804,-121.41476,56.40713,-211.72519
13,-0.54403,-0.63493,0.20231,-448.48855,25.52672,-265.92366
14,-0.25415,0.93783,0.23804,-602.99237,62.40204,-291.35878
15,-0.0459,1.89461,0.38753,-243.12468,36.67176,-225.9542
16,-0.16357,2.15063,-0.02539,130.95165,-1.69975,71.08397
17,-0.01058,0.53752,-0.51701,454.41221,42.86005,211.30789
18,0.26156,-0.69727,-0.39966,597.56743,91.72519,161.6285
19,0.33236,-1.41943,0.39941,65.94402,23.23664,32.21374
20,0.02246,-0.79517,-0.19792,-606.42239,-88.01018,-125.49618
21,0.2321,1.03377,-0.2841,-551.97964,-26.62595,-240.73282
22,-0.02742,1.97697,0.02336,-197.47583,-22.514,-189.60814
23,-0.19824,1.9716,-0.24089,138.32061,-12.60051,87.9084
24,-0.08936,0.82316,-0.59652,318.57506,21.98473,218.92112
25,0.04565,-0.09367,-0.73153,402.68702,76.2341,217.85242
26,0.26017,-1.04769,-0.14575,298.20865,97.33333,146.75827
27,0.36426,-1.15828,-0.06193,-56.64122,11.5827,29.42494
28,0.29948,-0.68327,-0.44222,-337.40458,-50.81934,-82.68702
29,0.03711,0.15145,-0.58154,-382.26972,-39.86768,-180.98728
30,0.24113,1.07349,-0.36263,-248.47837,-25.3028,-204.79389
31,-0.00391,1.79305,-0.19735,-78.67685,-36.3257,-105.11959
32,-0.05509,1.30737,-0.50716,159.50127,-15.45038,90.86005
33,-0.01465,0.39372,-0.47583,339.30789,14.24936,162.3715
34,0.04834,-0.17676,-0.43742,350.34097,18.40204,141.96438
35,0.00553,-0.22526,-0.36711,237.61832,-14.0458,130.01527
36,-0.08439,-0.52531,-0.25358,139.88804,-48.04071,123.09415
37,-0.25301,-0.52157,-0.25212,51.89822,-82.09669,127.12468
38,-0.47062,-0.71639,-0.44979,27.91858,-115.69466,136.05089
39,-0.66113,-0.70076,-0.3929,53.56743,-126.514,136.4173
40,-0.89176,-0.73608,-0.33146,86.34097,-134.36132,146.86005
