frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.12012,-0.95882,-0.21769,-1.89313,0.743,-0.49873
1,-0.12223,-0.95516,-0.22152,-1.69975,0.49873,-0.6514
2,-0.11995,-0.95964,-0.22038,-0.80407,1.67939,-0.15267
3,-0.12199,-0.95915,-0.21216,-0.43766,3.10433,0.52926
4,-0.11287,-0.96037,-0.20988,-0.44784,3.17557,0.18321
5,-0.12215,-0.96191,-0.20345,-0.67176,2.40204,0.51908
6,-0.11662,-0.95654,-0.21899,-2.00509,0.99746,-1.17048
7,-0.12256,-0.96257,-0.20622,-1.7201,0.4173,-1.10941
8,-0.12077,-0.95809,-0.2089,-2.0458,1.16031,-1.80153
9,-0.12223,-0.95622,-0.21346,-1.5369,-0.0916,-3.05344
10,-0.11825,-0.96452,-0.21558,-0.72265,-0.66158,-4.35623
11,-0.11279,-0.96338,-0.20492,2.0458,-0.10178,-3.62341
12,-0.10807,-0.97306,-0.20711,1.42494,1.6285,-3.73537
13,-0.09961,-0.96615,-0.19857,-2.02545,1.56743,-2.73791
14,-0.10026,-0.96167,-0.20215,-3.41985,2.58524,-2.05598
15,-0.12085,-0.94694,-0.20589,0.90585,0.49873,-1.8626
16,-0.06193,-0.9882,-0.20182,-3.55216,5.6285,-1.22137
17,-0.08895,-0.98112,-0.18457,-15.05344,4.85496,0.01018
18,-0.0717,-0.96257,-0.2146,-19.09415,0.04071,-0.48855
19,-0.09969,-0.99536,-0.22803,-21.26209,-7.75573,-0.81425
20,-0.08073,-0.93148,-0.29126,-21.50636,-9.35369,1.63868
21,-0.06372,-0.95215,-0.29598,-8.70229,-9.3944,3.3486
22,-0.06755,-0.98055,-0.30518,-8.40712,-20.6514,10.24936
23,-0.09741,-1.01644,-0.23324,28.68193,-27.14504,21.69975
24,-0.14689,-1.0271,-0.26994,30.56489,-25.77099,40.42748
25,-0.1993,-0.96704,-0.22038,34.6972,-25.35369,55.14504
26,-0.3291,-1.01416,-0.1665,56.04071,-26.52417,62.80916
27,-0.43278,-1.00529,-0.09684,36.59033,-20.2341,82.16794
28,-0.53809,-0.91854,-0.02148,31.27735,-17.09924,96.19338
29,-0.62077,-0.8195,0.02002,25.74046,-18.33079,108.47837
30,-0.8042,-0.75228,0.04069,35.3486,-21.70992,107.98982
31,-0.77425,-0.63696,0.06388,28.96692,-24.11196,92.64122
32,-0.7452,-0.53874,0.11955,40.28499,-21.50636,66.81934
33,-0.6359,-0.60311,0.13428,54.1374,-16.38677,89.00763
34,-0.89168,-0.55119,0.25171,24.72265,-8.63104,97.99491
35,-0.90511,-0.36263,0.24536,2.58524,-13.32316,92.70229
36,-0.78369,-0.27376,0.20996,16.20356,-21.73028,88.64122
37,-0.9943,-0.16423,0.22217,13.0687,-19.19593,80.28499
38,-0.91593,-0.17952,0.29476,23.30789,-6.1374,68.3257
39,-0.98511,-0.10295,0.28255,5.77099,0.44784,59.6743
40,-1.00895,0.02124,0.23429,-7.91858,4.06107,50.33079
41,-0.99495,0.14478,0.27417,-4.90585,5.17048,46.41221
42,-0.99227,0.01033,0.2286,-5.29262,6.09669,44.02036
