frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98153,0.06811,0.36662,-2.03562,0.69211,-0.28499
1,-0.97941,0.06901,0.3667,-2.16794,0.44784,-0.59033
2,-0.97852,0.06893,0.36743,-1.6285,-0.14249,-0.63104
3,-0.97209,0.05046,0.36263,-2.10687,-3.22646,-1.3944
4,-0.98063,0.04175,0.35474,-1.79135,-1.65903,-6.79898
5,-0.97323,0.03906,0.34489,-0.12214,1.26209,-12.78372
6,-0.97949,0.06405,0.35986,-1.59796,-1.46565,-10.12723
7,-0.97754,0.03841,0.3606,1.76081,-3.01272,-4.20356
8,-0.98291,0.05249,0.37671,10.49364,0.63104,-1.67939
9,-0.98267,0.03459,0.3278,12.89567,5.56743,7.20611
10,-0.98397,-0.01424,0.40454,-17.19084,3.28753,15.05344
11,-0.9506,0.03052,0.46582,-25.24173,1.69975,11.15522
12,-0.95337,0.05957,0.42708,4.22392,-1.20102,-1.61832
13,-0.97583,0.02393,0.38696,20.07125,0.72265,-4.17303
14,-0.96297,-0.0319,0.37044,3.50127,2.21883,-1.76081
15,-0.94816,0.00562,0.40177,11.74555,4.21374,-4.05089
16,-0.94491,-0.03776,0.39111,22.43257,8.31552,-3.69466
17,-0.91195,-0.05583,0.43856,17.51654,13.40458,2.92112
18,-0.92472,-0.09212,0.41357,11.48092,17.87277,6.02545
19,-0.79956,-0.14982,0.40544,5.3944,22.97201,12.9771
20,-0.68335,-0.21419,0.20044,-3.4402,28.08142,-12.2341
21,-0.85815,0.02165,0.24129,-7.32824,34.65649,-36.05089
22,-0.96712,0.02083,0.19279,12.06107,29.97455,-52.72265
23,-0.86279,0.15186,0.14754,-49.42494,13.34351,-40.49873
24,-1.03385,0.21737,0.16593,-40.42748,2.09669,-25.96438
25,-1.038,0.08944,0.10295,-13.73028,-1.65903,-12.90585
26,-1.15592,0.0389,0.11654,-12.28499,1.17048,-10.50382
27,-1.19214,0.07332,0.18555,-15.73537,9.7201,-5.31298
28,-1.2181,-0.01294,0.20785,-11.93893,10.44275,0.07125
29,-1.29329,-0.045,0.139,-12.26463,3.91858,0.14249
30,-1.26481,-0.06356,0.13241,-5.88295,3.7659,3.08397
31,-1.2347,-0.07096,0.1731,-15.06361,1.63868,4.71247
32,-1.19401,0.01619,0.2404,-26.80916,-7.64377,10.17812
33,-1.18075,0.05705,0.19613,-24.03053,-12.34606,7.19593
34,-1.16504,0.06885,0.17546,-0.06107,-8.85496,0.77354
35,-1.10921,0.0166,0.18083,15.69466,-8.61069,-2.22901
36,-1.11475,0.0201,0.18709,19.94911,-5.27226,0.01018
37,-1.066,-0.02564,0.17399,8.66158,-2.11705,7.93893
38,-1.03776,0.01164,0.2076,-12.58015,-1.93384,13.31298
39,-0.99886,0.12028,0.21379,-24.01018,-8.81425,19.32824
40,-1.0459,0.15967,0.18937,-11.95929,-13.40458,21.70992
41,-1.02498,0.15405,0.23128,-12.08143,-15.87786,27.78626
42,-0.98983,0.13713,0.22022,-19.81679,-20.26463,28.50891
43,-0.93701,0.19246,0.24438,9.36387,-13.08906,11.19593
44,-0.76579,-0.03621,0.33073,46.62595,-9.68957,8.0916
45,-0.63688,-0.17708,0.34058,36.46819,-15.35878,5.46565
46,-0.88045,-0.09668,0.36117,27.12468,-16.85496,3.31807
47,-0.98283,-0.09041,0.36019,-6.89059,-13.55725,5.70992
48,-0.97046,0.02083,0.29126,-3.96947,-8.03053,1.36387
49,-0.95133,-0.01506,0.3505,-1.68957,-3.37914,6.48346
50,-0.98348,-0.13713,0.3938,-16.93639,0.50891,-0.06107
51,-0.96248,0.08716,0.4624,-29.38422,-3.7659,-9.27226
52,-0.98226,0.06169,0.38932,-0.53944,1.37405,-2.6056
53,-0.98258,0.0144,0.34204,-18.17812,1.486,-0.83461
54,-0.97502,0.10929,0.36662,-20.35623,-1.17048,-3.33842
55,-0.97192,0.08309,0.38916,-11.96947,-3.54198,-5.73028
56,-0.98145,0.18018,0.36605,16.29517,-2.82952,-6.62595
57,-0.96606,0.02116,0.37679,27.46056,-3.49109,-8.27481
58,-0.97843,0.01823,0.3759,18.09669,-0.90585,-7.48092
59,-0.9659,0.02295,0.38298,15.81679,1.55725,-4.82443
60,-0.98096,0.04924,0.38078,7.55216,3.52163,-0.46819
61,-0.97347,0.05273,0.38037,1.85242,3.01272,-0.07125
62,-0.97331,0.08398,0.36922,-1.42494,2.68702,0.16285
63,-0.97778,0.05778,0.36694,-4.67176,2.1883,0.60051
