frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.97599,-0.18001,0.33073,-1.96438,2.44275,-2.94148
1,-0.96745,-0.15649,0.34627,2.84987,6.98219,-8.06107
2,-1.03328,-0.24113,0.25423,9.96438,13.61832,-13.60814
3,-1.0966,-0.33594,0.12451,-9.35369,40.5598,-5.57761
4,-1.2535,-0.45109,-0.09814,-34.54453,77.40458,-4.78371
5,-1.51107,-0.66821,-0.31974,38.41221,142.74809,-87.89822
6,-1.47721,-1.44312,-0.25399,88.61069,223.64377,-228.07125
7,-1.38411,-1.36694,-0.31486,-68.39695,233.34351,-279.72519
8,-1.07625,-1.302,-0.25635,-36.95674,197.32316,-350.91094
9,-0.55623,-0.8929,-0.18164,-66.62595,165.76081,-339.96947
10,-0.18929,-0.74007,-0.08301,-26.62595,122.03562,-286.16794
11,0.07487,-0.49479,-0.01652,-8.07125,77.5369,-225.91349
12,0.13306,-0.42318,-0.05501,10.34097,25.59796,-167.35878
13,0.15446,-0.23763,-0.02637,-1.28244,-44.36641,-124.27481
14,0.07894,-0.18726,-0.14697,-10.30025,-122.72774,-139.09415
15,0.18408,0.07438,-0.32536,41.08906,-143.14504,-149.31298
16,0.14233,0.08992,-0.31991,33.75064,-149.20102,-125.6285
17,0.03434,0.38265,-0.62256,19.00254,-158.35115,-68.56997
18,-0.23275,0.3785,-0.97103,83.61323,-160.90585,-11.00254
19,-0.38778,0.19482,-1.07064,89.98473,-110.10687,83.50127
20,-0.49333,-0.05322,-1.07731,77.90331,-46.26972,180.95674
21,-0.48755,-0.37297,-1.11841,44.94656,16.53944,255.05344
22,-0.56909,-0.7439,-1.27881,24.3257,59.45038,298.02545
23,-0.43774,-0.8125,-1.38851,-10.00509,108.18321,294.99237
24,-0.32072,-1.45931,-1.19849,45.68957,130.43257,168.66158
25,0.02759,-1.38534,-0.91854,35.89822,200.9771,22.91094
26,0.23641,-1.07756,-0.62614,0.87532,195.35878,-72.61069
27,0.26904,-0.76961,-0.40552,3.26718,139.33842,-147.83715
28,0.22705,-0.42366,-0.32544,21.18066,76.24428,-197.65903
29,0.28874,0.15568,-0.32829,41.99491,17.60814,-201.48601
30,0.38965,0.18742,-0.55054,1.89313,-3.75573,-160.37659
31,0.43888,0.39323,-0.59342,86.02545,7.84733,-107.18575
32,0.55208,0.30509,-0.66284,15.0229,4.86514,-34.1883
33,0.56104,0.1097,-0.69035,15.66412,0.85496,-5.03817
34,0.5717,0.13477,-0.60189,-3.81679,-4.40712,16.79389
35,0.51652,0.09668,-0.55794,18.36132,-5.3028,23.26718
36,0.43538,0.14388,-0.45492,48.75318,-14.87023,27.72519
37,0.28467,0.14461,-0.38949,54.87023,-22.50382,48.66158
38,0.25586,0.12541,-0.33976,80.64122,-46.44275,80.10178
39,0.16488,-0.14486,-0.23787,107.43003,-80.49873,146.26972
40,-0.0175,-0.76261,-0.16642,93.65903,-98.34097,230.01527
41,-0.27604,-0.90487,-0.2666,28.743,-149.35369,256.8855
42,-0.70337,-1.01855,-0.32381,48.4173,-201.43511,219.43003
43,-1.00952,-1.12826,-0.42236,68.07125,-203.49109,165.29262
44,-1.11825,-0.90063,-0.49316,76.71247,-165.90331,146.07634
45,-1.16333,-0.76107,-0.3112,117.65903,-115.73537,135.50127
46,-1.25911,-0.65902,-0.198,116.40712,-93.48601,140.66158
47,-1.26343,-0.63363,-0.09538,83.26718,-72.30534,127.5827
