frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.96346,-0.27393,-0.11011,-1.3944,0.24427,-0.743
1,-0.98901,-0.27091,-0.09359,-0.54962,-0.20356,-1.50636
2,-1.07739,-0.36328,-0.19735,8.6514,11.55216,-15.33842
3,-1.26676,-0.49666,-0.44352,13.47583,74.15776,-53.7201
4,-1.47917,-1.09383,-0.91935,27.20611,182.86005,-108.61069
5,-1.42432,-1.10563,-1.31063,-11.29771,315.39949,-181.94402
6,-0.93685,-1.10604,-1.06055,-56.71247,424.19338,-291.31807
7,-0.6464,-0.43229,-0.17554,-171.89822,502.65649,-323.4402
8,0.26953,-0.0245,0.26546,-230.77863,503.49109,-272.01018
9,1.56909,0.11466,0.73649,-243.50127,438.29008,-223.80662
10,1.38241,-0.07373,0.76327,-72.90585,258.22901,-174.6972
11,0.67716,0.1272,0.69238,-26.68702,-13.80153,-104.20356
12,0.21802,0.0105,0.48918,-24.14249,-186.29008,-37.16031
13,-0.35042,0.00773,0.41927,-60.26463,-290.43257,-58.52417
14,-0.82544,0.74097,-0.11133,-145.07888,-271.70484,-73.04835
15,0.23031,0.88086,-0.27718,49.18066,-40.30534,-14.65649
16,0.7854,0.76782,-0.01774,31.75573,-1.63868,-35.73537
17,0.63843,0.8995,-0.39412,-3.00254,-38.61578,-15.91857
18,0.71354,0.79574,-0.43799,16.52926,-7.4402,8.75318
19,0.7203,0.59391,-0.36629,11.22646,7.28753,15.60305
20,0.76481,0.45304,-0.27791,9.63868,11.82697,12.21374
21,0.7596,0.47404,-0.17993,-1.3028,10.22901,-0.68193
22,0.73511,0.56877,-0.11857,-0.11196,6.71756,-5.23155
23,0.69686,0.56502,-0.14347,7.35878,-1.35369,-4.14249
24,0.69971,0.48633,-0.15845,29.00763,-6.55471,-8.46819
25,0.72209,0.51896,-0.3103,60.72265,-15.40967,-17.20102
26,0.67244,0.69059,-0.46419,32.66158,-10.00509,-11.41985
27,0.59001,0.73177,-0.44385,16.63104,4.29517,-3.7659
28,0.53687,0.7133,-0.29745,6.87023,16.81425,-1.7201
29,0.45833,0.68441,-0.22111,19.49109,23.57252,-2.50382
30,0.55933,0.75293,-0.10677,47.48092,30.47328,4.36641
31,0.51953,0.45296,-0.18994,27.54198,16.08142,32.47837
32,0.36255,0.32926,-0.22786,0.30534,6.72774,37.61832
33,0.39551,0.198,-0.09766,41.16031,-9.64885,26.74809
34,0.40641,0.11621,-0.12728,76.9771,-54.34097,23.5827
35,0.41846,0.1154,-0.21313,177.22137,-122.06616,46.97201
36,0.2863,-0.38216,-0.44108,225.70992,-183.32824,98.2799
37,0.16081,-0.3807,-0.68425,122.90076,-218.31043,161.03817
38,-0.26107,-0.67033,-0.97909,73.47583,-255.84733,199.97964
39,-0.62077,-0.67188,-1.23918,4.61069,-280.01018,181.6285
40,-0.78979,-0.25456,-1.10726,31.08397,-274.17812,138.70738
41,-1.09676,-0.40234,-0.89103,129.94402,-262.66667,132.78372
42,-1.37402,-0.48649,-0.74398,150.42239,-215.32824,114.30025
43,-1.26945,-0.73202,-0.54411,94.22901,-130.74809,70.23919
44,-1.13273,-0.30452,-0.53914,119.20611,-47.33842,-5.27226
45,-0.95483,-0.49788,-0.16113,-8.80407,-8.28499,-23.4402
46,-0.92017,-0.35392,0.02384,-90.26972,-8.28499,-28.46819
