frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99577,-0.26644,-0.16187,44.75318,10.92112,-15.81679
1,-1.07487,-0.65601,-0.13249,133.67939,35.72519,-65.26209
2,-1.03621,-0.79793,-0.19434,77.3944,43.1145,-115.57252
3,-1.0188,-0.98039,-0.15202,20.6514,47.91857,-159.33842
4,-0.96167,-1.06226,-0.08773,-53.15013,52.34606,-197.40458
5,-0.8702,-1.10921,-0.13306,-78.86005,60.27481,-234.81934
6,-0.64421,-1.09481,-0.12077,-64.31552,61.41476,-262.76845
7,-0.41292,-0.96997,-0.11247,-70.84987,52.19338,-278.65649
8,-0.32503,-0.93001,-0.04419,-132.12214,37.9542,-278.87023
9,0.06852,-0.1639,0.01725,-50.77863,23.85751,-282.92112
10,0.21501,-0.29362,-0.21167,88.84478,-15.03308,-238.48346
11,0.52799,-0.04321,-0.2216,36.49873,17.77099,-171.95929
12,0.74748,0.27287,-0.49105,115.03308,71.93893,-79.36896
13,0.8278,-0.33407,-0.80835,47.28753,58.14758,27.00254
14,1.05322,-0.55827,-0.28548,-48.5598,-29.25191,9.37405
15,0.76489,-0.24227,-0.21126,-26.12723,-12.31552,-25.04835
16,0.74438,-0.27124,-0.24658,-15.64377,31.80662,8.86514
17,0.88639,-0.40682,-0.25732,-7.95929,15.08397,18.62595
18,1.0245,0.02563,-0.01994,47.94911,-36.21374,-1.78117
19,1.22949,-0.18555,-0.57088,125.31298,-142.58524,-30.6972
20,1.34074,-0.46379,-1.39486,-45.74046,-185.45547,-94.40204
21,1.46875,0.40763,-0.95492,-240.35623,-118.66667,-62.68702
22,0.5874,0.97314,-0.42236,-229.55725,-82.47328,209.04835
23,-0.60441,0.1451,-0.10107,-60.6514,-108.17303,416.31552
24,-2.76742,-1.10156,-0.3077,-94.35115,-143.43003,487.17557
25,-1.12256,-1.41935,-0.7054,135.27735,15.47074,-67.09415
26,-1.27026,-0.86466,-0.61735,67.96947,32.94656,-352.64122
27,0.00765,-0.35449,-0.80981,77.18066,31.36896,-298.29008
28,0.85938,0.22111,-0.55827,150.01527,74.44275,-199.61323
29,1.86214,0.74959,-0.46558,188.60051,136.71247,-66.05598
30,1.24406,0.38509,-1.50757,227.46056,182.75827,13.10941
31,1.02384,-0.86117,-0.37915,-113.57761,39.63359,87.48092
32,1.17187,-0.37956,0.01074,-21.49618,-44.83461,-35.36896
33,0.74886,-0.12866,-0.26343,-12.24428,-46.02545,-39.77608
34,0.74382,-0.58903,-0.43669,13.16031,-6.43257,-34.10687
35,0.66878,-0.42074,-0.65348,-10.01527,-15.77608,-17.27226
36,0.61467,-0.3715,-0.95955,-68.743,-28.9771,26.03562
37,0.54403,-0.43433,-0.73039,-151.57252,-1.46565,68.87532
38,0.43587,-0.24927,-0.177,-229.17048,14.41221,161.07888
39,0.31925,0.01628,0.14006,-198.06616,-18.66667,250.33079
40,0.02132,-0.28499,-0.06641,-39.85751,-61.25191,298.99237
41,-0.13298,-0.44995,-0.24382,-46.71756,-80.17303,307.23664
42,-0.46655,-0.65356,-0.36092,-62.35115,-155.62341,320.10178
43,-0.93652,-0.48551,-0.38192,-60.8855,-245.26209,275.14504
44,-1.63867,-0.35563,-0.37866,143.80662,-307.92875,217.8626
45,-2.02897,-0.88639,-0.28996,308.02036,-221.01781,226.0458
46,-1.43945,-0.87052,-0.09391,83.77608,-110.1374,145.83206
47,-1.23104,-0.04582,-0.70353,-52.82443,-89.26209,-14.39186
48,-0.93473,-0.57894,-0.64217,214.9313,-3.29771,-18.67684
49,-1.04264,-0.57804,0.10018,-152.94656,-7.36896,-9.09924
50,-0.96224,-0.26123,0.27604,-218.75827,-12.72265,-18.77863
51,-0.93294,-0.18888,0.20239,-131.21629,-9.46565,-20.93639
