frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.95492,-0.42806,0.01042,-13.00763,-2.0458,-2.38168
1,-0.94686,-0.47786,-0.00854,-10.86005,-1.12977,-12.53944
2,-0.95402,-0.55632,-0.01237,-7.74555,3.31807,-31.01272
3,-0.91805,-0.56698,-0.02523,-2.90076,6.16794,-56.743
4,-0.88306,-0.58073,-0.05477,6.77863,9.63868,-76.31552
5,-0.8278,-0.49438,-0.01961,6.08651,14.50382,-80.06107
6,-0.75114,-0.44653,-0.01497,9.57761,14.72774,-61.74046
7,-0.71289,-0.40462,0.01929,19.27735,9.60814,-35.27735
8,-0.72217,-0.3501,0.05013,15.39949,3.24682,0.51908
9,-0.8693,-0.28768,0.04329,16.73282,3.20611,34.514
10,-1.12541,-0.20207,0.12972,42.62595,21.89313,78.02545
11,-1.08984,-0.13533,0.15951,101.91349,37.16031,106.81934
12,-1.2054,-0.16618,0.15055,122.86005,44.86514,125.58779
13,-1.41935,-0.0979,0.14998,116.62087,64.25445,143.66412
14,-1.53442,-0.05941,0.13778,150.32061,89.08906,149.00763
15,-1.61125,-0.02425,0.04118,156.34606,115.31807,138.32061
16,-1.53402,-0.03499,-0.0258,177.80153,138.15776,111.89822
17,-1.40674,-0.07316,-0.07511,173.57761,152.71247,76.43766
18,-1.24129,-0.16219,-0.20768,116.0916,156.90585,48.68193
19,-1.02409,-0.26383,-0.19124,66.03562,159.03308,39.71501
20,-0.77799,-0.34904,-0.15137,39.09415,141.9542,39.37913
21,-0.40234,-0.39852,-0.17627,10.49364,114.49364,33.04835
22,-0.31315,-0.19808,-0.20768,18.77863,82.15776,7.28753
23,-0.30371,-0.05005,-0.47453,0.24427,45.78117,-14.06616
24,-0.23527,0.02319,-0.47982,-21.84224,38.94148,-5.68957
25,-0.19629,0.02726,-0.38664,-27.63359,27.85751,-0.24427
26,-0.2172,-0.08317,-0.00496,-8.3257,6.77863,-0.13232
27,-0.32861,-0.23641,0.59635,-4.12214,-46.57506,-5.9542
28,-0.78125,-0.41634,0.83651,-23.83715,-149.00763,-37.69975
29,-2.00643,-0.40625,1.08756,-17.13995,-286.81934,-105.93384
30,-3.70052,-0.39299,1.0446,-76.50891,-435.6743,-148.54962
31,-5.22331,-0.72884,1.24178,-28.77354,-556.3257,-213.54707
32,-4.86906,-0.65902,0.46737,-32.30534,-525.89313,-247.18575
33,-3.10156,-0.40031,-0.01587,-53.32316,-362.57506,-189.40458
34,-1.84351,-0.16146,-0.12411,-19.43003,-217.93384,-125.27226
35,-0.97192,-0.16642,-0.14494,-15.9084,-115.88804,-69.85242
36,-0.44881,-0.16113,0.01172,-14.53435,-47.03308,-23.19593
37,-0.27482,-0.25667,0.12695,-15.24682,12.69211,21.76081
38,-0.4646,-0.32039,0.2137,-30.61578,67.71501,61.29262
39,-0.67643,-0.33626,0.51188,-2.90076,118.24936,86.25954
40,-0.96444,-0.50016,0.69808,23.72519,136.84478,101.10941
41,-1.30086,-0.5717,0.76864,0.40712,143.62341,113.8626
42,-1.37305,-0.66919,0.79281,-5.67939,148.20356,134.59542
43,-1.35246,-0.63957,0.84945,6.55471,157.04835,134.52417
44,-1.23584,-0.58618,0.68115,4.93639,141.26209,107.05343
45,-1.05493,-0.60807,0.66455,-6.9313,111.47074,97.81171
46,-1.01172,-0.56339,0.60742,-27.71501,88.96692,82.05598
47,-0.91243,-0.60653,0.46989,-22.61578,62.68702,59.43003
48,-0.91927,-0.55575,0.49243,-26.72774,45.75064,40.31552
49,-0.98088,-0.4672,0.43978,-26.07634,29.52672,20.4173
50,-0.98023,-0.42155,0.44808,-32.49873,17.79135,12.42748
51,-0.8772,-0.39616,0.42196,-29.52672,9.18066,12.76336
52,-0.77092,-0.30802,0.36865,-17.2112,-6.59542,-7.5827
53,-0.80452,-0.2054,0.30461,-6.09669,-26.54453,-35.39949
54,-0.90373,-0.14893,0.27498,-4.80407,-35.68448,-47.15522
55,-1.02572,-0.15666,0.25977,6.08651,-36.99746,-49.79135
56,-1.03231,-0.21191,0.21965,-3.51145,-34.36132,-41.97455
57,-0.99145,-0.26009,0.18856,-28.5598,-29.8117,-29.66921
58,-0.93481,-0.30005,0.2015,-54.88041,-20.54962,-11.00254
59,-0.90845,-0.32414,0.19238,-78.54453,-11.32824,2.70738
60,-0.97274,-0.35018,0.21354,-82.24936,-0.20356,13.73028
61,-0.94312,-0.36849,0.19792,-79.54198,5.18066,19.47074
62,-0.93661,-0.37191,0.16414,-68.89567,0.75318,6.40204
63,-1.01359,-0.35181,0.16276,-55.27735,-0.08143,-15.33842
64,-0.96501,-0.33748,0.14006,-36.46819,0.30534,-29.50636
65,-0.9506,-0.32796,0.11808,-32.75318,-1.63868,-31.09415
66,-0.94727,-0.31641,0.10343,-35.52163,-1.64885,-24.9771
67,-0.93132,-0.31071,0.08577,-34.19847,-0.53944,-14.07634
