frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99202,0.10368,0.26253,-0.07125,3.22646,0.27481
1,-0.98999,0.10409,0.27979,-1.97455,1.9542,3.29771
2,-0.99113,0.10197,0.26912,-7.01272,-0.70229,4.81425
3,-0.99365,0.13151,0.28833,-7.30789,0.51908,3.57252
4,-0.98804,0.1403,0.27507,-7.26718,0.04071,3.45038
5,-0.9917,0.16463,0.26978,-7.5827,0.0916,2.57506
6,-0.99048,0.17895,0.28752,-2.67685,-0.36641,-0.11196
7,-0.9895,0.14193,0.28418,0.77354,-0.75318,-2.30025
8,-0.98828,0.12793,0.28727,-0.6514,-0.03053,-2.80916
9,-0.99032,0.13167,0.29142,-3.92875,0.30534,-2.49364
10,-0.98983,0.13582,0.29248,-4.56997,-0.50891,-3.63359
11,-0.98755,0.15568,0.28703,-0.14249,-2.44275,-5.68957
12,-0.99691,0.13298,0.27564,8.14249,0.79389,-7.1145
13,-0.99349,0.09863,0.28556,5.3028,-0.0916,-5.43511
14,-0.98478,0.09017,0.29126,1.8117,0.73282,-3.00254
15,-0.99292,0.09701,0.29525,-0.95674,-0.39695,-2.21883
16,-0.98934,0.11125,0.29207,-0.14249,1.57761,-1.28244
17,-0.9895,0.10384,0.29012,-2.75827,0.85496,-0.5598
18,-0.99528,0.10506,0.29468,-2.42239,0.52926,0.07125
19,-0.99447,0.07756,0.28353,-3.93893,2.11705,-0.06107
20,-0.99007,0.11027,0.29631,-8.24428,1.32316,-0.14249
21,-0.99186,0.16976,0.27946,-6.15776,0.80407,-2.26972
22,-0.99202,0.1652,0.28971,2.1374,1.03817,-4.70229
23,-1.00822,0.1333,0.2959,-2.34097,0.4173,-5.67939
24,-0.95337,0.12166,0.30046,-3.35878,6.77863,-11.48092
25,-0.98551,-0.0026,0.23901,7.97964,5.57761,-22.42239
26,-0.96427,0.02588,0.25301,28.02036,5.73028,-47.65394
27,-0.97152,-0.104,0.18636,28.76336,4.63104,-60.48855
28,-0.94206,-0.21322,0.1814,1.9542,12.87532,-65.52672
29,-0.90177,-0.19775,0.23503,-4.51908,5.12977,-70.24936
30,-0.81787,-0.26188,0.29565,-14.4631,11.65394,-78.87023
31,-0.91724,-0.28955,0.23226,-28.89567,0.94656,-80.22392
32,-0.87801,-0.33244,0.2172,-0.33588,11.70483,-79.7659
33,-0.94206,-0.53743,0.18278,-33.47583,17.00763,-77.18066
34,-0.81689,-0.42204,0.15592,-62.33079,23.63359,-73.63868
35,-0.89429,-0.62476,0.16333,-31.72519,21.09924,-76.0916
36,-0.76652,-0.62956,0.11173,-45.63868,14.83969,-71.91857
37,-0.82739,-0.71411,0.1193,-35.08397,0.5598,-69.94402
38,-0.62411,-0.74658,-0.04305,-24.06107,2.63613,-63.96947
39,-0.66073,-0.80819,-0.04338,-29.01781,10.61578,-52.72265
40,-0.49211,-0.8641,-0.03385,-9.75064,15.62341,-46.03562
41,-0.56201,-0.91919,-0.02677,-7.27735,6.11705,-34.70738
42,-0.63127,-0.91943,0.02743,-10.95165,7.55216,-24.06107
43,-0.64535,-0.96126,-0.03174,-7.64377,1.61832,-17.32316
44,-0.59318,-0.92896,-0.05729,-7.52163,2.32061,-8.87532
45,-0.6193,-0.95654,-0.08659,-0.14249,-4.36641,3.9084
46,-0.61377,-0.94067,-0.04557,-0.68193,-4.11196,12.2341
47,-0.68026,-0.94572,-0.04728,7.05344,-6.36132,23.257
48,-0.65536,-0.88802,-0.03947,9.64885,-3.45038,31.81679
49,-0.70532,-0.86597,0.00024,15.77608,-3.03308,42.52417
50,-0.70923,-0.85514,0.03711,16.33588,-1.20102,49.70992
51,-0.75586,-0.75903,0.04818,22.52417,-3.257,55.71501
52,-0.76912,-0.73975,0.0647,29.70992,-6.25954,60.04071
53,-0.78825,-0.63314,0.10075,24.66158,-8.86514,60.75318
54,-0.84399,-0.54508,0.12809,26.76845,-4.86514,69.76081
55,-0.95182,-0.56185,0.12183,18.40204,-13.69975,77.18066
56,-0.91536,-0.39502,0.14282,9.19084,-19.27735,82.72774
57,-0.94604,-0.28337,0.15251,11.23664,-16.89567,88.52926
58,-0.93929,-0.21289,0.11987,19.62341,-17.7201,94.65649
59,-0.82633,-0.12109,0.16577,11.19593,-13.76081,99.07379
60,-0.82625,-0.0988,0.16439,26.79898,-18.54453,95.07379
61,-0.8571,-0.19059,0.23722,42.56489,-2.82952,84.42748
62,-1.03646,-0.24292,0.1862,2.47328,0.83461,65.68957
63,-0.96973,-0.20223,0.31641,-41.93384,7.85751,37.42494
64,-0.97713,0.29883,0.30298,0.27481,-14.05598,-9.58779
65,-1.01652,0.2098,0.16187,7.45038,1.52672,-0.78371
66,-0.98242,0.12199,0.3182,-16.27481,5.31298,11.00254
67,-0.97127,0.243,0.26693,-11.21628,6.63613,-0.0916
68,-1.00146,0.07935,0.21582,26.92112,2.05598,-6.98219
69,-0.99048,0.10929,0.25854,-3.48092,0.69211,0.04071
70,-0.99634,0.13013,0.2478,-2.95165,0.04071,0.03053
71,-0.99967,0.12931,0.25472,-3.65394,-1.35369,-0.60051
72,-0.99577,0.15837,0.24292,-4.67176,-0.45802,-0.28499
73,-0.99178,0.13371,0.25374,1.5369,-1.51654,-2.61578
74,-1.00065,0.10506,0.25309,3.9084,-1.91349,-1.96438
75,-0.99634,0.09505,0.24862,-1.11959,0.48855,-1.34351
76,-0.99357,0.0944,0.25903,-6.30025,1.29262,1.28244
77,-0.99992,0.10482,0.26375,-12.18321,0.52926,2.83969
78,-0.99137,0.14063,0.25195,-15.65394,2.14758,3.60305
79,-0.99406,0.16512,0.25732,-10.91094,2.70738,3.16539
80,-0.99463,0.18213,0.2465,-6.77863,2.52417,3.22646
81,-0.99683,0.16764,0.24593,0.42748,-0.34606,1.82188
82,-0.99414,0.11385,0.25936,6.35114,-2.84987,1.94402
83,-0.99658,0.1132,0.26685,1.80153,0.12214,1.99491
84,-0.9943,0.14722,0.25871,-1.99491,0.04071,4.08142
85,-0.9943,0.14917,0.2605,-3.6743,-0.46819,5.49618
86,-0.98641,0.14469,0.25911,-5.33333,-2.22901,5.65903
87,-0.98494,0.16333,0.27645,-6.70738,-0.79389,6.96183
88,-0.99129,0.17985,0.26424,-8.63104,-1.98473,6.98219
