frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.97705,-0.26676,0.18229,-1.08906,0.18321,-1.82188
1,-0.99316,-0.23812,0.11198,14.14758,2.40204,-3.7659
2,-1.0258,-0.36914,0.06763,59.92875,16.17303,-15.39949
3,-1.08675,-0.60254,-0.1193,40.21374,20.85496,-18.44275
4,-1.18791,-1.0625,-0.42423,42.97201,40.79389,-51.77608
5,-1.47078,-1.70524,-0.47469,20.0916,88.91603,-106.53435
6,-1.76685,-1.75553,-0.2946,-43.6743,131.80662,-184.27481
7,-1.85335,-1.60685,0.0411,-13.46565,158.79898,-267.9084
8,-1.67513,-1.20972,0.33553,-33.13995,157.08906,-308.58015
9,-1.31006,-0.92423,0.45785,-64.49873,126.9313,-309.3944
10,-0.80428,-0.58455,0.48153,-128.46819,96.51908,-278.97201
11,-0.43726,-0.33561,0.3741,-186.22901,67.30789,-233.26209
12,-0.08472,-0.27401,0.3999,-213.9542,29.40458,-190.4631
13,0.03743,-0.16056,0.16854,-201.8626,-14.3715,-191.69466
14,-0.08667,0.54655,-0.17839,-267.62341,-33.03817,-196.13232
15,0.23071,1.7098,-0.06291,-200.94656,14.38168,-139.04326
16,0.21541,2.1613,-0.15828,-10.39186,17.02799,-29.01781
17,0.19515,1.66162,-0.29639,56.79389,0.96692,102.75827
18,0.22428,0.55428,-0.41504,120.95674,-8.13232,185.33333
19,0.45256,-0.6071,-0.36328,168.11196,15.08397,188.69211
20,0.81193,-1.58301,-0.10758,120.49873,23.5827,108.99746
21,0.80933,-1.74121,-0.09578,-21.57761,-20.05089,-43.83715
22,0.42236,-0.89412,-0.46924,-147.39949,-49.89313,-173.99491
23,0.24642,0.59009,-0.46631,-161.08906,-17.8626,-213.05852
24,0.13835,1.66162,-0.43359,-67.06361,-12.37659,-157.37405
25,0.14876,2.4292,-0.45972,-50.61578,-14.33079,-24.743
26,0.03092,1.7255,-0.35872,45.82188,-32.34606,136.59033
27,-0.06307,0.48324,-0.3033,119.75573,-30.4631,215.14504
28,0.13664,-0.52629,0.05973,116.12214,-20.80407,204.39695
29,0.33057,-0.82992,0.08203,73.01781,-55.56234,112.90585
30,0.21208,-0.64958,0.02913,36.52926,-106.10687,38.44275
31,-0.11621,-0.45923,-0.27311,59.15522,-147.77608,0.20356
32,-0.18237,-0.54338,-0.33293,111.89822,-150.11705,5.01781
33,-0.38485,-0.60067,-0.43807,121.87277,-167.59288,38.32061
34,-0.64087,-0.86947,-0.88151,135.45038,-186.91094,83.22646
35,-0.77832,-1.038,-0.70573,166.10687,-164.81425,114.31043
36,-0.99235,-1.03906,-0.64876,119.71501,-144.36641,151.53181
37,-1.21045,-1.00757,-0.3186,231.79644,-102.74809,158.56489
38,-1.3431,-1.0756,-0.28442,165.64885,-73.59796,186.87023
39,-1.23096,-0.74967,-0.03825,84.94657,-43.46056,165.55725
40,-1.07601,-0.6862,0.10002,133.01781,-16.77354,108.95674
41,-1.18913,-0.71712,0.07031,95.55216,-9.88295,77.65903
42,-1.06885,-0.49447,0.16943,68.29517,-9.00763,45.40458
43,-0.98047,-0.23731,0.18327,63.55216,-10.89059,27.23664
44,-0.9633,-0.32235,0.29484,77.36387,-3.47074,12.71247
45,-1.04118,-0.19938,0.18294,55.19593,-5.27227,-2.22901
