frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.97949,-0.18449,-0.1355,-1.6285,2.25954,-2.36132
1,-0.98698,-0.19035,-0.13127,-5.15013,2.06616,-2.73791
2,-1.01953,-0.21362,-0.14429,-3.81679,3.66412,-8.25445
3,-1.14518,-0.29736,-0.20239,-10.54453,13.28244,-34.77863
4,-1.32308,-0.46493,-0.28939,27.65394,47.63359,-105.78117
5,-1.33276,-0.77816,-0.46362,69.73028,94.30025,-194.90076
6,-0.96281,-1.01799,-0.55933,4.46819,138.95165,-230.15776
7,-0.49984,-0.9502,-0.6394,-69.0687,187.4402,-257.77099
8,-0.09587,-0.8619,-0.65698,-91.41985,224.56997,-299.54198
9,0.21037,-0.55298,-0.3776,-137.42494,249.28244,-335.27735
10,0.61979,-0.16512,-0.05827,-164.22392,217.94402,-304.31552
11,0.98641,-0.02946,-0.03182,-157.9542,124.44784,-197.85242
12,0.98356,0.28182,-0.0472,-169.89313,13.77099,-65.19084
13,0.60636,0.26904,-0.3584,-99.52163,-106.01527,42.82952
14,0.42554,0.0826,-0.5096,-71.33842,-184.80407,80.89567
15,-0.13151,0.13786,-0.62427,-82.2799,-209.91349,109.24173
16,-0.44963,0.20972,-0.88558,-97.92366,-149.9542,106.00509
17,0.05998,0.10889,-0.70378,-11.65394,-10.86005,31.94911
18,0.38965,0.11971,-0.58252,-17.09924,36.26463,-38.39186
19,0.51733,0.25911,-0.63151,9.68957,6.42239,-26.80916
20,0.32536,0.26945,-0.75846,35.74555,-10.1374,-4.62087
21,0.16317,0.17985,-0.67122,60.34606,13.09924,-14.62595
22,0.04232,0.10343,-0.61361,48.9771,32.38677,-49.64886
23,0.08716,0.06413,-0.43172,68.77354,34.71756,-68.64122
24,0.15511,0.01253,-0.43262,51.96947,-8.54962,-50.16794
25,0.27157,-0.03304,-0.45052,75.37913,-78.67685,-16.4173
26,0.08732,-0.09684,-0.52425,91.84733,-160.10178,51.78626
27,-0.23275,-0.49821,-0.74268,174.10687,-222.01527,124.04071
28,-0.54525,-0.86125,-0.85425,172.0,-219.43003,173.99491
29,-0.80697,-0.84172,-0.86279,179.04326,-208.2341,194.23919
30,-0.97917,-0.71582,-0.53215,164.2341,-174.94148,220.87532
31,-1.40942,-0.52433,-0.41968,220.18321,-143.96947,247.47074
32,-1.56527,-0.69328,-0.56795,143.12468,-73.77099,230.68702
33,-1.21452,-0.7561,-0.44222,123.13486,-13.79135,92.14249
34,-1.00643,-0.3387,-0.0647,-67.93893,10.09669,-27.54198
35,-0.94727,-0.23503,0.0188,-12.71247,10.81934,-53.88295
36,-0.91642,-0.25846,0.05436,-12.85496,5.49618,-45.64885
37,-0.93978,-0.2356,0.05135,-49.88295,-2.58524,-25.00763
38,-1.04264,-0.01774,-0.07625,-69.13995,-6.1883,-10.44275
39,-1.05452,-0.02059,-0.13704,-6.39186,1.45547,-2.52417
40,-1.01595,-0.11906,-0.04069,-33.65903,-0.56997,-9.04835
