frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99756,-0.14754,0.2679,6.76845,1.84224,-1.97455
1,-1.01937,-0.14014,0.25342,21.45547,1.45547,-7.1145
2,-1.10262,-0.12655,0.23161,47.77608,-3.22646,-25.46565
3,-1.23494,-0.38696,0.06055,39.37913,-12.99746,-55.71501
4,-1.37842,-0.52059,-0.06209,-144.70229,-9.60814,-69.63868
5,-1.39242,-0.25789,0.00936,-255.59288,27.95929,-42.79898
6,-1.23918,0.1307,0.02197,-177.09924,91.7659,12.35623
7,-1.09953,0.12061,0.0564,26.72774,140.40712,48.29517
8,-0.99813,-0.1145,0.16561,163.28753,167.89822,73.50636
9,-0.82267,-0.20207,0.40194,220.52926,182.39186,84.37659
10,-0.68669,-0.5249,0.41789,229.38422,194.94148,79.57252
11,-0.54826,-0.37679,0.43335,235.35878,173.40458,106.54453
12,-0.64958,-0.5188,0.65975,285.58779,121.16031,116.92621
13,-0.86296,-0.41496,0.86768,182.08651,73.33333,117.89313
14,-0.97778,-0.40609,1.5529,-16.0916,9.23155,136.86514
15,-1.9021,-0.16813,1.88656,-111.23664,-149.07888,80.87532
16,-3.32153,-0.25163,1.93433,-184.03053,-397.26209,6.94148
17,-4.78524,-0.0481,2.20687,-270.73791,-542.49364,-71.10433
18,-4.82064,-0.33822,2.02873,-520.85496,-527.51145,-217.58779
19,-3.87907,-0.23942,1.8724,-695.57252,-413.84224,-389.89313
20,-2.46012,-0.04574,1.2015,-453.60814,-244.64122,-431.38931
21,-1.30892,-0.00496,0.65706,-218.29008,-154.47328,-347.85751
22,-0.86117,0.04712,0.28955,-144.2341,-135.82697,-282.57506
23,-0.97371,-0.00789,-0.26213,-181.23155,-170.02545,-248.50891
24,-0.95142,0.8396,-0.27035,-122.2799,-76.64122,-226.19847
25,-0.70508,0.77051,-0.64697,149.13995,-9.91349,-182.76845
26,-0.52238,0.30387,-1.07349,147.7659,41.59796,-50.14758
27,-0.31169,0.86597,-0.85775,96.62086,135.00254,133.3944
28,-0.29362,-0.54696,-0.3728,180.22392,165.75064,207.84733
29,0.01042,-0.8339,-0.12712,125.31298,172.13232,278.91094
30,-0.28133,-0.99878,-0.17147,174.90076,147.55216,312.40713
31,-0.44165,-1.17782,0.24235,174.9313,147.69466,328.62087
32,-0.44393,-1.3029,0.3348,171.52163,164.51908,326.24936
33,-0.70459,-1.65747,0.49137,165.20102,135.10433,290.73791
34,-0.78825,-1.18685,0.49797,153.24173,100.66158,216.19338
35,-0.91821,-1.2124,0.40088,160.82443,72.5598,176.4173
36,-0.92676,-0.90422,0.48926,137.37405,24.47837,135.09415
37,-0.95728,-0.81991,0.38094,72.21374,13.67939,109.00763
38,-0.96191,-0.60653,0.27417,69.32316,7.29771,75.37914
39,-1.00391,-0.55876,0.22616,78.19847,6.81934,48.17303
40,-0.96777,-0.50334,0.22713,52.743,-3.07379,25.24173
