frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-1.10343,-0.59806,0.42008,-30.53435,4.92621,-55.79644
1,-1.28866,-0.7618,0.44832,-111.26718,24.49873,-120.94657
2,-1.27922,-0.97282,0.36719,-234.24936,68.42748,-178.57506
3,-1.03198,-0.99959,0.00553,-342.48346,142.89058,-206.65649
4,-0.68571,-0.94694,-0.41325,-344.86514,197.83206,-230.61578
5,-0.34074,-0.58895,-0.58228,-343.40967,236.82443,-215.06361
6,-0.00822,-0.17603,-0.56152,-298.4631,251.09415,-197.07888
7,0.368,0.19572,-0.4432,-243.85751,232.47837,-162.23919
8,0.62834,0.35417,-0.30729,-175.13486,150.92112,-100.10178
9,0.76668,0.55493,-0.2159,-107.51145,59.22646,-40.26463
10,0.7168,0.60571,-0.22022,-71.68448,-44.42748,14.90076
11,0.60653,0.53597,-0.34408,-30.3715,-128.81425,62.64631
12,0.1569,0.45036,-0.45809,-20.10178,-203.88804,110.81934
13,-0.70247,0.38005,-0.63477,15.72519,-251.88804,144.5598
14,-0.632,-0.04289,-0.90186,100.52926,-165.11959,114.91094
15,-0.04598,0.16382,-0.81982,14.89059,-3.86768,1.12977
16,0.06852,0.3868,-0.67342,-34.55471,13.61832,-1.40458
17,0.03206,0.26774,-0.82935,14.24936,-13.24173,2.83969
18,0.04696,0.19295,-0.86304,17.83206,-7.78626,-0.94657
19,-0.03841,0.19564,-0.74528,25.22137,9.43511,-6.70738
20,-0.06022,0.10286,-0.66162,79.39949,18.79898,-32.3257
21,-0.12899,-0.02189,-0.5179,140.64122,8.28499,-73.05852
22,-0.09546,-0.15763,-0.3243,222.72774,-22.89059,-88.37659
23,-0.03719,-0.20719,-0.37874,262.7888,-106.01527,-74.73791
24,-0.16886,-0.44295,-0.39681,180.8855,-165.76081,17.79135
25,-0.42863,-0.68311,-0.32658,165.9542,-178.63613,108.06107
26,-0.91748,-1.06323,-0.30623,125.80153,-150.76845,168.64122
27,-1.10815,-0.88118,-0.39079,70.2799,-138.26972,180.05089
28,-1.2513,-0.79728,-0.26001,98.96183,-108.53944,141.61832
29,-1.26204,-0.66903,-0.16561,115.66412,-79.73537,112.05089
30,-1.18457,-0.51717,-0.00521,138.83969,-56.54962,93.75064
31,-1.14429,-0.61214,0.18026,162.77863,-32.07125,70.44275
32,-1.03695,-0.51497,0.32682,124.94656,-17.42494,38.36132
33,-0.95207,-0.47518,0.43693,91.47074,-15.4402,9.15013
34,-0.93359,-0.29215,0.4196,47.41985,-16.29517,8.29517
35,-0.95378,-0.37923,0.41683,84.56997,-12.86514,-17.29262
36,-1.00895,-0.24967,0.295,2.65649,0.06107,-2.75827
37,-0.96761,-0.1355,0.40194,-24.94656,2.47328,8.743
