frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.96216,-0.03068,0.40413,-4.80407,-2.55471,-4.95674
1,-0.96745,-0.02401,0.40015,-3.56234,-2.87023,-4.8855
2,-0.96118,-0.0389,0.40812,-0.35623,-2.75827,-5.79135
3,-0.95581,-0.05941,0.38949,3.257,-2.21883,-6.44275
4,-0.97209,-0.03206,0.41569,3.17557,1.70992,-6.59542
5,-0.93245,-0.07186,0.37337,16.82443,9.52672,-4.58015
6,-0.9917,-0.06982,0.46712,-15.65394,1.03817,1.70992
7,-0.94181,-0.03589,0.49447,-12.17303,-8.25445,2.02545
8,-0.94897,0.00236,0.47062,36.61069,-1.36387,-7.07379
9,-0.94287,-0.18498,0.42122,29.27226,1.3944,0.62087
10,-0.92953,-0.12435,0.42586,-11.08397,-3.13486,5.68957
11,-0.95353,-0.066,0.44743,0.47837,0.06107,7.12468
12,-0.96411,-0.0236,0.47062,-6.72774,-2.3715,13.01781
13,-0.93783,-0.04419,0.46484,15.48092,5.91349,18.03562
14,-0.86995,-0.09351,0.4834,32.95674,11.7659,12.68193
15,-0.76066,-0.23739,0.45646,42.514,16.85496,5.31298
16,-0.73283,-0.16952,0.32414,8.59033,24.40712,-30.57506
17,-0.92212,0.045,0.35433,41.96438,38.90076,-69.20102
18,-0.94702,0.09481,0.30013,23.29771,21.80153,-50.86005
19,-1.01823,0.12638,0.18815,-31.03308,5.94402,-25.15013
20,-1.05998,0.10213,0.22005,10.32061,8.61069,-8.28499
21,-1.11336,-0.07568,0.23258,7.84733,10.98219,-11.30789
22,-1.09977,0.0026,0.24894,0.92621,9.40458,-7.5827
23,-1.16496,-0.05339,0.26318,12.13232,7.21629,-7.54198
24,-1.16561,-0.03564,0.26741,-2.33079,4.66158,-0.10178
25,-1.19417,-0.02441,0.24935,-10.68702,0.76336,7.28753
26,-1.20662,-0.03044,0.27352,-4.93639,-0.01018,6.52417
27,-1.14478,-0.06112,0.28491,-4.12214,-3.07379,3.41985
28,-1.10498,0.00073,0.26823,-17.91349,-7.41985,6.83969
29,-1.05998,-0.02075,0.26196,-17.80153,-11.09415,8.2341
30,-1.04443,-0.00195,0.25741,-24.33588,-9.28244,10.92112
31,-1.03206,0.05452,0.26742,-22.38168,-9.57761,15.7659
32,-1.02995,0.11686,0.29517,-19.88804,-11.78626,21.66921
33,-0.98039,0.03743,0.30168,-18.40204,-15.48092,31.08397
34,-0.95011,0.06331,0.30249,-20.72265,-17.68957,26.91094
35,-0.91732,-0.01506,0.31624,-12.85496,-18.11705,22.83969
36,-0.95833,0.08016,0.43311,-29.88295,-19.45038,12.9771
37,-0.92871,0.00578,0.3855,-27.80662,-18.95165,10.41221
38,-0.86068,-0.09725,0.41374,-16.06107,-3.73537,0.05089
39,-0.86206,-0.1438,0.48918,-10.91094,-0.10178,-6.9313
40,-0.91007,-0.0966,0.43815,13.68957,2.00509,-9.32316
41,-0.92611,-0.14697,0.4012,-5.13995,1.6285,-7.14504
42,-0.93294,-0.08789,0.40885,-4.92621,3.78626,-3.87786
43,-0.95345,-0.08146,0.42871,-0.62087,7.26718,1.00763
44,-0.93278,-0.07918,0.44173,-1.76081,5.35369,-0.14249
45,-0.97412,-0.0092,0.40804,6.83969,3.08397,-6.06616
46,-1.00114,0.02059,0.38761,3.75573,5.36387,2.14758
47,-0.96248,0.00749,0.42725,-24.93639,1.56743,11.75573
48,-0.97534,0.07674,0.4008,-14.02545,-3.82697,6.55471
49,-0.97266,-0.01937,0.34481,16.39695,3.48092,7.03308
