frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.99373,-0.16341,0.0,15.72519,3.77608,3.08397
1,-1.04525,-0.17188,-0.05583,30.4631,14.9313,6.24936
2,-1.10091,-0.24984,-0.32585,64.39695,35.32824,1.0687
3,-1.11051,-0.27669,-0.60335,89.45547,72.46819,-22.11705
4,-1.20703,-0.4279,-0.74292,163.0229,130.66667,-59.57252
5,-1.26489,-0.87646,-0.58993,204.42748,178.91094,-146.6056
6,-1.20052,-1.42594,-0.22168,175.50127,200.83461,-222.95165
7,-1.0813,-1.24097,0.10596,86.06616,158.9313,-250.02545
8,-0.87118,-1.13713,0.46077,23.12468,79.48092,-254.87023
9,-0.58968,-1.0258,0.53109,27.24682,-1.79135,-253.24173
10,-0.40226,-1.0498,0.44434,30.65649,-81.61832,-244.35623
11,-0.27751,-0.94132,0.16675,38.84987,-146.67684,-230.84987
12,-0.30558,-0.70695,-0.05697,14.77863,-195.73537,-203.71501
13,-0.36906,-0.49398,-0.24772,-31.257,-211.37913,-172.98728
14,-0.43392,-0.26009,-0.57528,-88.85496,-197.01781,-172.54962
15,-0.35547,0.15723,-0.93791,-71.47074,-153.38422,-185.04835
16,-0.04541,0.19824,-1.0682,5.03817,-100.85496,-159.29771
17,0.03174,0.20597,-1.05233,17.7201,-70.68702,-103.5827
18,-0.02319,0.14193,-0.90731,-4.63104,-69.22137,-53.28244
19,-0.01318,0.08976,-0.77962,7.13486,-62.4631,-29.8626
20,-0.01774,0.12297,-0.67554,44.33588,-56.24427,-2.61578
21,-0.2452,0.06934,-0.65454,44.91603,-51.89822,34.05598
22,-0.34481,-0.02767,-0.47331,88.64122,-54.49364,77.52672
23,-0.37891,-0.32568,-0.44116,101.6285,-80.06107,137.26209
24,-0.59961,-0.53092,-0.61239,93.82188,-111.82697,174.9313
25,-0.75708,-0.67684,-0.52254,100.37659,-93.9542,197.55725
26,-0.88534,-0.76978,-0.47664,148.78372,-83.60305,221.24173
27,-1.18018,-0.6377,-0.27816,191.7659,-72.89567,234.89059
28,-1.45418,-0.61768,-0.07577,288.79389,-57.25191,227.63359
29,-1.50602,-0.73812,0.07479,383.96947,-29.90331,178.83969
30,-1.11914,-0.73104,0.03418,308.0,-2.05598,104.68193
31,-1.06152,-0.64307,0.12948,140.08143,0.81425,52.04071
32,-0.96305,-0.54378,0.1071,27.18575,-2.96183,47.48092
33,-0.96533,-0.43457,0.04761,29.56743,-10.22901,35.40967
34,-0.9821,-0.4056,0.07511,34.23919,-11.17557,4.81425
35,-0.99015,-0.28255,0.0603,8.89567,-14.40204,-15.71501
36,-1.00545,-0.24609,0.04606,-17.67939,-19.70483,-22.71756
37,-1.07511,0.05729,-0.18286,-70.49364,-12.16285,-16.02036
38,-1.06014,-0.03849,0.00179,-31.74555,1.74046,-0.26463
39,-0.98462,-0.15487,0.13525,-50.40204,-4.36641,-2.01527
40,-0.96663,-0.15926,0.11751,-22.7888,-3.16539,1.47583
41,-1.01261,-0.15348,0.09448,0.35623,0.83461,-0.37659
42,-1.03052,-0.08862,0.01522,-3.32824,0.81425,-3.57252
43,-1.01432,-0.11287,0.05477,-5.77099,1.34351,-0.24427
